total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
0,0.000000,0.000000,2.451780,0.121400,46.217
0,0.000000,0.000000,2.451780,0.121400,65.272
3,2.310628,0.121301,2.296564,0.120500,68.516
4,2.311569,0.114366,2.293406,0.119200,86.689
5,2.316507,0.110350,2.290825,0.120200,101.699
7,2.260498,0.168826,2.256463,0.165900,110.189
9,2.264036,0.161141,2.248096,0.167600,124.763
10,2.271691,0.153384,2.246015,0.168500,143.300
12,2.239546,0.171677,2.216264,0.182900,154.652
13,2.233681,0.171095,2.209246,0.191200,162.611
14,2.231571,0.188278,2.207315,0.190400,177.174
15,2.234294,0.179374,2.206694,0.195300,188.228
17,2.214211,0.185651,2.183529,0.194300,196.579
19,2.213543,0.180530,2.172457,0.199600,204.018
20,2.205306,0.191277,2.164811,0.203200,225.834
21,2.188004,0.203667,2.128488,0.205800,239.901
23,2.170435,0.205847,2.095142,0.223200,243.856
25,2.163949,0.207437,2.081976,0.227200,270.155
25,0.000000,0.000000,2.081976,0.227200,285.982
25,0.000000,0.000000,2.081976,0.227200,289.832
30,2.114514,0.232648,2.009672,0.258200,296.714
30,0.000000,0.000000,2.009672,0.258200,318.109
31,2.083423,0.254949,1.988732,0.267300,333.132
31,0.000000,0.000000,1.988732,0.267300,336.969
34,2.071723,0.252496,1.965501,0.274600,343.927
35,2.073978,0.250805,1.970535,0.270700,366.337
36,2.037265,0.261991,1.948375,0.288700,381.282
38,2.047217,0.252985,1.951854,0.273600,389.954
39,2.052924,0.255252,1.944293,0.274700,402.691
41,2.060322,0.247804,1.962100,0.259900,414.262
41,0.000000,0.000000,1.962100,0.259900,418.326
44,2.020005,0.275631,1.909240,0.292700,444.924
44,0.000000,0.000000,1.909240,0.292700,461.665
47,2.008929,0.277078,1.882635,0.301200,469.444
49,2.005847,0.277956,1.908908,0.289900,493.267
50,1.981816,0.290016,1.855779,0.314000,505.996
50,0.000000,0.000000,1.855779,0.314000,509.899
53,1.989371,0.280244,1.856189,0.317600,513.103
54,1.998661,0.284510,1.865512,0.312300,532.220
54,0.000000,0.000000,1.865512,0.312300,546.032
57,1.976004,0.291902,1.835922,0.311200,560.296
58,1.999727,0.274676,1.831154,0.323000,570.976
60,1.986692,0.295500,1.837999,0.317500,585.548
61,1.987420,0.278996,1.854697,0.313000,596.565
63,1.972508,0.291734,1.840347,0.312300,619.041
64,1.970203,0.291734,1.818135,0.324300,632.195
67,1.961359,0.298257,1.823366,0.321400,640.914
68,1.958691,0.301645,1.810650,0.322700,661.424
69,1.968886,0.288346,1.815466,0.322700,675.180
71,1.945989,0.301733,1.795181,0.338300,683.513
73,1.947343,0.314455,1.785884,0.347700,690.699
74,1.953682,0.309390,1.784664,0.348300,698.750
75,1.941201,0.313205,1.796402,0.340300,719.601
76,1.957323,0.296881,1.829679,0.310100,734.603
78,1.935266,0.319145,1.790088,0.336400,738.422
80,1.953780,0.315228,1.799232,0.327800,750.442
80,0.000000,0.000000,1.799232,0.327800,775.163
81,1.916099,0.333200,1.770192,0.353900,783.813
84,1.927252,0.323356,1.779662,0.347300,796.271
85,1.933365,0.323635,1.779044,0.343300,813.791
86,1.932590,0.311317,1.774857,0.347100,824.260
88,1.921542,0.322613,1.783063,0.339200,832.465
90,1.918752,0.320168,1.775078,0.344000,840.898
92,1.911534,0.327068,1.771457,0.348300,861.620
92,0.000000,0.000000,1.771457,0.348300,874.874
94,1.911529,0.329582,1.783043,0.327400,883.290
96,1.921319,0.321522,1.748436,0.357100,896.805
96,0.000000,0.000000,1.748436,0.357100,904.038
99,1.904015,0.330926,1.750990,0.355500,916.875
99,0.000000,0.000000,1.750990,0.355500,933.500
101,1.914892,0.326661,1.733267,0.361500,951.366
103,1.894758,0.332795,1.744047,0.355200,968.395
104,1.900240,0.329459,1.739805,0.360600,980.010
106,1.903199,0.330595,1.709216,0.372000,987.897
108,1.891714,0.332998,1.718829,0.368400,996.072
109,1.917518,0.324389,1.702235,0.377400,1011.171
110,1.868097,0.340024,1.703720,0.379000,1027.369
110,0.000000,0.000000,1.703720,0.379000,1033.348
114,1.895307,0.339880,1.701160,0.381900,1046.033
114,0.000000,0.000000,1.701160,0.381900,1070.210
116,1.888018,0.344144,1.689728,0.388600,1078.841
118,1.886743,0.341409,1.700524,0.377000,1085.450
119,1.869731,0.351962,1.694374,0.381800,1099.643
120,1.900172,0.339336,1.685479,0.386600,1117.246
122,1.882670,0.346720,1.700535,0.371100,1134.195
124,1.870849,0.359175,1.712922,0.369700,1145.611
124,0.000000,0.000000,1.712922,0.369700,1149.311
126,1.870154,0.348758,1.693942,0.379800,1152.267
127,1.850793,0.356197,1.676227,0.382400,1164.459
127,0.000000,0.000000,1.676227,0.382400,1189.761
129,1.871242,0.356296,1.683628,0.377600,1201.281
131,1.850127,0.363473,1.673837,0.379100,1209.724
133,1.860045,0.347066,1.659494,0.393500,1217.797
134,1.859886,0.349445,1.655243,0.398900,1232.398
135,1.864542,0.368963,1.654732,0.398700,1250.213
137,1.869327,0.349120,1.659586,0.387300,1261.283
139,1.845030,0.361511,1.662552,0.396300,1265.292
140,1.874863,0.352141,1.653616,0.396400,1285.026
140,0.000000,0.000000,1.653616,0.396400,1298.816
142,1.867847,0.350353,1.658184,0.396700,1307.083
144,1.841024,0.383614,1.642303,0.404200,1322.967
145,1.844761,0.372533,1.642905,0.397600,1339.893
147,1.859765,0.354258,1.654338,0.398700,1357.307
149,1.856914,0.356296,1.636170,0.406000,1375.096
151,1.841486,0.365242,1.649238,0.386600,1385.588
152,1.859474,0.345813,1.653719,0.399400,1393.636
154,1.845268,0.361496,1.649919,0.390200,1402.182
155,1.846252,0.365796,1.646236,0.390800,1424.468
156,1.856124,0.358414,1.657055,0.389500,1432.850
159,1.841268,0.362906,1.640793,0.402200,1459.871
159,0.000000,0.000000,1.640793,0.402200,1475.202
162,1.847102,0.363563,1.655249,0.394400,1483.158
164,1.831214,0.375601,1.626827,0.407000,1505.352
165,1.834158,0.366089,1.622013,0.412300,1518.398
168,1.839970,0.366316,1.620741,0.412600,1539.696
169,1.836366,0.346898,1.621429,0.410400,1553.067
169,0.000000,0.000000,1.621429,0.410400,1556.961
173,1.827696,0.376713,1.662348,0.390700,1576.340
173,0.000000,0.000000,1.662348,0.390700,1596.700
176,1.825090,0.379819,1.629650,0.413800,1602.541
177,1.825241,0.377670,1.614226,0.411900,1614.953
178,1.844494,0.350344,1.612623,0.408800,1631.482
180,1.828683,0.371087,1.620371,0.415800,1642.652
182,1.831852,0.369004,1.607010,0.415100,1657.521
183,1.798009,0.398078,1.618962,0.408600,1674.543
185,1.820063,0.382081,1.628427,0.405100,1692.203
187,1.821255,0.380962,1.630963,0.397700,1703.098
188,1.825032,0.386210,1.619789,0.404900,1711.133
190,1.797708,0.392362,1.607134,0.410800,1732.389
191,1.805374,0.381950,1.617340,0.410900,1746.891
193,1.817513,0.377539,1.612436,0.403600,1755.189
195,1.807650,0.381353,1.604488,0.419200,1769.224
196,1.803408,0.379556,1.592453,0.425200,1786.742
197,1.799486,0.379911,1.606317,0.415300,1797.392
197,0.000000,0.000000,1.606317,0.415300,1801.654
200,1.803832,0.379914,1.613144,0.413700,1808.821
201,1.803141,0.385328,1.586764,0.424300,1829.953
202,1.821852,0.371749,1.582217,0.427100,1843.779
204,1.797767,0.384739,1.587575,0.422700,1848.085
206,1.812970,0.377003,1.609061,0.413600,1860.006
206,0.000000,0.000000,1.609061,0.413600,1884.302
208,1.799297,0.386000,1.576013,0.424500,1893.601
210,1.790590,0.386980,1.575861,0.423800,1900.038
211,1.809747,0.375504,1.613899,0.408300,1913.825
212,1.803411,0.393676,1.599566,0.413100,1930.959
213,1.805924,0.391924,1.584420,0.421700,1942.028
215,1.810077,0.389202,1.575886,0.428100,1950.406
217,1.793007,0.390547,1.589084,0.423200,1959.048
218,1.797303,0.383670,1.561020,0.435700,1979.416
219,1.790230,0.395666,1.575104,0.433900,1993.729
222,1.797589,0.390703,1.598945,0.423600,2001.864
223,1.803983,0.376561,1.587749,0.424500,2023.088
224,1.772641,0.410493,1.591249,0.421600,2036.787
227,1.784747,0.392222,1.559564,0.432000,2044.430
228,1.810476,0.382224,1.559714,0.435900,2059.251
229,1.789834,0.394122,1.562593,0.434600,2077.036
231,1.790724,0.389146,1.572110,0.431400,2083.014
233,1.792294,0.394976,1.572909,0.426200,2095.056
233,0.000000,0.000000,1.572909,0.426200,2112.524
235,1.792060,0.395850,1.582755,0.425000,2122.926
236,1.785156,0.376671,1.569201,0.424700,2131.005
237,1.770260,0.416403,1.550425,0.433800,2145.568
239,1.782148,0.397208,1.592716,0.413000,2156.365
241,1.776561,0.399398,1.619662,0.403300,2170.749
242,1.789996,0.393829,1.561634,0.434200,2187.833
244,1.774781,0.401406,1.559292,0.434700,2205.687
246,1.763446,0.402967,1.565644,0.428700,2216.502
248,1.775464,0.401878,1.563178,0.430100,2230.792
249,1.776348,0.404589,1.566659,0.431600,2248.150
249,0.000000,0.000000,1.566659,0.431600,2254.252
253,1.767044,0.402552,1.561901,0.437200,2261.096
253,0.000000,0.000000,1.561901,0.437200,2288.005
254,1.794995,0.381877,1.574891,0.430900,2300.397
258,1.772650,0.402025,1.575554,0.427300,2307.215
258,0.000000,0.000000,1.575554,0.427300,2327.574
259,1.768835,0.413000,1.546371,0.442000,2341.127
261,1.776732,0.398025,1.552749,0.436700,2344.851
263,1.769615,0.403505,1.538404,0.444600,2363.413
263,0.000000,0.000000,1.538404,0.444600,2377.425
265,1.756766,0.412791,1.533375,0.448800,2385.831
268,1.753437,0.413012,1.551065,0.434400,2399.556
268,0.000000,0.000000,1.551065,0.434400,2415.563
269,1.764656,0.419082,1.538658,0.438200,2426.819
269,0.000000,0.000000,1.538658,0.438200,2430.536
273,1.760412,0.408733,1.563196,0.435600,2443.507
273,0.000000,0.000000,1.563196,0.435600,2466.256
275,1.763978,0.404123,1.557759,0.431100,2474.714
277,1.760525,0.414231,1.544037,0.443000,2477.669
278,1.767313,0.405297,1.529791,0.439500,2504.664
278,0.000000,0.000000,1.529791,0.439500,2521.068
280,1.764088,0.404569,1.522600,0.445600,2525.095
283,1.751612,0.409969,1.538142,0.447400,2545.201
283,0.000000,0.000000,1.538142,0.447400,2563.844
285,1.749832,0.412590,1.555690,0.440800,2569.787
288,1.744363,0.423677,1.512952,0.454600,2576.337
288,0.000000,0.000000,1.512952,0.454600,2604.678
289,1.763363,0.410225,1.522126,0.448200,2616.400
291,1.737388,0.414891,1.513141,0.453700,2623.564
291,0.000000,0.000000,1.513141,0.453700,2627.279
294,1.754953,0.416310,1.520511,0.451100,2647.127
294,0.000000,0.000000,1.520511,0.451100,2664.999
296,1.761440,0.409192,1.518998,0.451300,2671.134
299,1.748026,0.418104,1.520482,0.448300,2683.255
299,0.000000,0.000000,1.520482,0.448300,2706.823
301,1.749014,0.412048,1.519511,0.450400,2715.314
303,1.756569,0.406512,1.508076,0.455200,2721.868
304,1.716835,0.431955,1.517226,0.448600,2735.502
305,1.763395,0.408490,1.512553,0.455000,2752.721
306,1.737657,0.418903,1.518099,0.449300,2764.194
308,1.743467,0.417985,1.532258,0.452300,2772.556
310,1.744046,0.412935,1.529488,0.447600,2787.476
311,1.740716,0.421982,1.530228,0.447800,2804.873
313,1.741457,0.418367,1.515553,0.453700,2823.345
315,1.748572,0.416885,1.536372,0.447000,2833.071
317,1.732918,0.422049,1.512033,0.458200,2841.015
318,1.747126,0.424157,1.503694,0.454500,2848.753
319,1.754361,0.398701,1.505069,0.461000,2863.282
320,1.712437,0.428859,1.504456,0.454600,2879.540
322,1.748240,0.414291,1.495461,0.464300,2897.179
324,1.724362,0.426207,1.503547,0.462700,2907.432
326,1.727453,0.420304,1.485540,0.461300,2922.235
327,1.738687,0.436030,1.507268,0.454900,2932.574
329,1.732021,0.427998,1.499551,0.455400,2955.073
330,1.737787,0.409881,1.479053,0.462400,2967.783
332,1.725462,0.429204,1.494343,0.462800,2972.154
334,1.732192,0.424920,1.482302,0.465000,2984.130
334,0.000000,0.000000,1.482302,0.465000,3007.086
336,1.727869,0.423100,1.509400,0.456700,3016.960
338,1.727700,0.430519,1.526261,0.445100,3023.767
339,1.714252,0.445425,1.509547,0.453800,3037.323
340,1.714032,0.430069,1.478458,0.467200,3055.489
342,1.729686,0.424930,1.509950,0.454400,3066.254
344,1.707474,0.434057,1.514784,0.445500,3087.304
345,1.741963,0.418102,1.484031,0.463900,3101.803
347,1.708620,0.446497,1.501731,0.460100,3109.694
349,1.715284,0.428058,1.518032,0.450200,3117.501
350,1.733539,0.412648,1.509476,0.453600,3138.120
351,1.716770,0.419174,1.485976,0.468600,3152.428
353,1.724221,0.422969,1.477752,0.469900,3160.786
355,1.733970,0.423955,1.475112,0.468700,3168.368
356,1.731176,0.435393,1.492290,0.460700,3189.566
357,1.722797,0.427100,1.486368,0.460900,3203.167
359,1.718654,0.427791,1.503232,0.451300,3211.310
361,1.726689,0.421559,1.456116,0.476800,3225.134
362,1.705538,0.437178,1.458247,0.475900,3242.627
362,0.000000,0.000000,1.458247,0.475900,3248.214
366,1.708088,0.433788,1.502018,0.458700,3273.819
366,0.000000,0.000000,1.502018,0.458700,3289.740
370,1.707558,0.436215,1.463414,0.465800,3293.858
371,1.695075,0.440433,1.463105,0.468100,3319.622
371,0.000000,0.000000,1.463105,0.468100,3334.629
375,1.712106,0.433712,1.458829,0.470300,3339.036
376,1.708247,0.441413,1.460845,0.474200,3364.615
376,0.000000,0.000000,1.460845,0.474200,3375.670
380,1.712101,0.433936,1.455698,0.475400,3382.449
380,0.000000,0.000000,1.455698,0.475400,3401.096
381,1.711674,0.424970,1.453303,0.480700,3416.007
381,0.000000,0.000000,1.453303,0.480700,3419.902
384,1.699026,0.440357,1.478040,0.471800,3423.020
385,1.686226,0.450422,1.481384,0.460200,3448.271
385,0.000000,0.000000,1.481384,0.460200,3464.162
388,1.716443,0.430435,1.478912,0.465800,3471.680
390,1.699122,0.441447,1.454385,0.472400,3486.214
391,1.695891,0.435620,1.456974,0.471300,3502.243
392,1.692678,0.441176,1.489912,0.458700,3514.072
395,1.712003,0.436186,1.437275,0.479700,3521.927
396,1.699711,0.449438,1.455723,0.475800,3543.463
397,1.697617,0.448609,1.447625,0.477400,3556.733
399,1.706029,0.442987,1.459629,0.478800,3564.893
401,1.690933,0.433992,1.459944,0.472800,3578.095
402,1.716060,0.424170,1.459094,0.475200,3583.283
404,1.677669,0.451992,1.479556,0.465400,3609.321
404,0.000000,0.000000,1.479556,0.465400,3624.256
408,1.701025,0.433213,1.480369,0.465000,3628.441
409,1.673433,0.453307,1.476214,0.467100,3654.342
409,0.000000,0.000000,1.476214,0.467100,3665.165
413,1.699177,0.443853,1.464885,0.471500,3691.597
413,0.000000,0.000000,1.464885,0.471500,3705.941
416,1.693216,0.443832,1.461834,0.476900,3713.450
418,1.700639,0.443404,1.445288,0.482900,3735.109
419,1.690430,0.440114,1.464477,0.475400,3748.460
421,1.681168,0.447973,1.438951,0.477200,3756.402
423,1.690988,0.446635,1.443067,0.477800,3770.910
424,1.660084,0.464958,1.455465,0.475700,3787.661
426,1.675663,0.453689,1.429340,0.486400,3793.674
428,1.693988,0.441165,1.440004,0.481000,3819.051
428,0.000000,0.000000,1.440004,0.481000,3834.109
432,1.684167,0.446738,1.450434,0.479000,3838.166
433,1.696065,0.440534,1.425581,0.487700,3864.909
433,0.000000,0.000000,1.425581,0.487700,3878.930
435,1.680156,0.455150,1.435763,0.481200,3882.870
438,1.679290,0.454194,1.443778,0.481800,3894.665
438,0.000000,0.000000,1.443778,0.481800,3905.008
440,1.680927,0.436919,1.436158,0.478500,3920.043
441,1.670781,0.459588,1.443007,0.481500,3930.232
443,1.682847,0.445639,1.436419,0.480400,3953.455
444,1.669963,0.456948,1.416668,0.490900,3964.463
446,1.671696,0.455493,1.410706,0.488500,3968.558
448,1.676561,0.452134,1.427080,0.483900,3993.785
448,0.000000,0.000000,1.427080,0.483900,4010.144
452,1.671827,0.455557,1.442323,0.486100,4014.202
453,1.694720,0.441343,1.446458,0.480500,4040.436
453,0.000000,0.000000,1.446458,0.480500,4051.008
457,1.685620,0.447740,1.406753,0.493000,4057.600
457,0.000000,0.000000,1.406753,0.493000,4084.567
458,1.667537,0.455462,1.406893,0.496700,4095.548
462,1.681104,0.445581,1.406744,0.496100,4122.544
462,0.000000,0.000000,1.406744,0.496100,4136.519
466,1.657845,0.463129,1.429789,0.481100,4140.676
467,1.681858,0.460950,1.444249,0.479100,4166.810
467,0.000000,0.000000,1.444249,0.479100,4182.481
470,1.671610,0.453399,1.460662,0.476200,4190.111
472,1.665615,0.448463,1.424642,0.492000,4205.292
473,1.668302,0.459951,1.407654,0.491800,4221.230
475,1.673973,0.452127,1.411916,0.487200,4232.363
477,1.668988,0.458151,1.411740,0.494200,4240.411
478,1.652223,0.463120,1.404337,0.494400,4261.634
479,1.676508,0.449859,1.409301,0.493700,4270.260
482,1.675573,0.452979,1.405679,0.497100,4282.141
482,0.000000,0.000000,1.405679,0.497100,4298.746
484,1.676288,0.451195,1.417267,0.494500,4316.414
485,1.648485,0.469764,1.398216,0.496700,4326.803
487,1.648606,0.459470,1.403610,0.491300,4335.063
489,1.670713,0.455438,1.395897,0.498500,4343.188
490,1.671678,0.456126,1.397593,0.495800,4365.219
491,1.657801,0.457315,1.404042,0.493100,4377.835
493,1.674478,0.453147,1.398713,0.501500,4386.183
495,1.667737,0.457780,1.420896,0.490700,4400.390
496,1.659819,0.459224,1.412776,0.496200,4417.086
498,1.658368,0.460688,1.427546,0.488000,4427.587
500,1.658755,0.461383,1.410718,0.494300,4435.383
