client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
2,0.975653,0.866460,2.768950,0.100000,0
7,1.062669,0.885220,3.206443,0.100000,1
0,1.039336,0.781565,3.156296,0.159400,2
3,0.963488,0.789674,3.452873,0.166000,3
5,0.708581,0.920836,3.635835,0.129100,4
6,0.900658,0.830118,3.138679,0.179500,5
1,1.080773,0.737378,3.154588,0.233500,6
10,0.582658,0.990755,3.529460,0.100100,7
9,0.545413,0.989224,3.963516,0.100000,8
12,1.323379,0.692619,3.561050,0.101000,9
14,1.413565,0.657534,3.386989,0.100000,10
4,1.211352,0.639156,3.174532,0.202100,11
16,2.092338,0.267016,2.477052,0.122600,12
15,0.686014,0.990371,4.167356,0.100000,13
8,0.778361,0.887139,3.733189,0.151700,14
13,1.365952,0.557468,3.583499,0.155500,15
19,0.912727,0.824867,3.576491,0.143300,16
2,0.867807,0.866460,4.079224,0.128900,17
7,0.906755,0.885220,3.141245,0.100000,18
11,0.708715,0.906416,3.500592,0.191400,19
