client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
1,1.797747,0.280070,3.467214,0.100000,0
0,1.949784,0.310419,2.513414,0.181300,1
3,1.853609,0.319296,2.515346,0.134200,2
4,1.958514,0.336030,2.461970,0.100000,3
2,1.767766,0.331394,2.884431,0.100000,4
5,1.609634,0.423824,2.820236,0.208900,5
6,1.594716,0.391713,2.897153,0.120900,6
8,1.532588,0.383520,3.239508,0.110900,7
7,1.890436,0.355313,2.502543,0.169400,8
9,1.976772,0.301992,2.408239,0.160500,9
1,1.684072,0.317061,2.728813,0.185800,10
0,2.039825,0.308080,2.359833,0.137500,11
2,1.717884,0.344262,2.803209,0.113700,12
3,1.652722,0.370578,2.717226,0.172700,13
4,1.857986,0.342253,2.944814,0.102800,14
6,1.518000,0.421750,2.933941,0.181900,15
8,1.472240,0.438962,3.181266,0.130800,16
5,1.545632,0.447022,2.913301,0.162300,17
7,1.795770,0.388878,2.410614,0.162600,18
9,1.863283,0.355888,2.280479,0.218700,19
1,1.663864,0.312531,2.829908,0.114800,20
0,1.714232,0.417491,2.466990,0.204400,21
2,1.649021,0.356425,2.729499,0.136800,22
4,1.761537,0.362580,2.472345,0.185000,23
3,1.626116,0.370765,2.576667,0.178000,24
8,1.263612,0.526958,4.392255,0.106400,25
6,1.479798,0.432994,2.716779,0.182300,26
5,1.501220,0.460446,2.837011,0.195200,27
9,1.717568,0.402168,2.440634,0.193600,28
7,1.717427,0.409732,2.445812,0.169000,29
1,1.640298,0.338198,2.842314,0.159900,30
0,1.648122,0.440346,2.955566,0.147500,31
2,1.627477,0.369469,2.465412,0.197900,32
4,1.728324,0.381456,2.506124,0.182300,33
3,1.529064,0.414748,2.805637,0.203100,34
8,1.260857,0.513225,3.821585,0.169500,35
6,1.442701,0.447166,2.889001,0.163200,36
5,1.447380,0.474130,2.683997,0.228800,37
9,1.713640,0.410076,2.391720,0.203100,38
7,1.700756,0.416485,2.293677,0.179400,39
1,1.578001,0.364620,2.372266,0.153800,40
0,1.626706,0.445384,2.796994,0.180500,41
2,1.608348,0.373347,2.690803,0.174100,42
4,1.715686,0.390583,2.320057,0.201700,43
8,1.266641,0.518311,3.501496,0.124000,44
3,1.509327,0.435523,2.674187,0.245100,45
6,1.427925,0.451633,2.651266,0.115800,46
5,1.434868,0.488075,2.725734,0.242000,47
9,1.670349,0.412127,2.356380,0.235600,48
1,1.556765,0.371414,2.666344,0.163300,49
7,1.656416,0.430387,2.250832,0.206900,50
0,1.612988,0.452762,2.495675,0.217800,51
2,1.590067,0.377225,2.562558,0.210900,52
8,1.179950,0.535097,3.353098,0.191300,53
4,1.666316,0.406970,2.238408,0.250700,54
3,1.477384,0.446004,2.655039,0.233900,55
6,1.391257,0.460105,2.787245,0.229800,56
9,1.668782,0.426186,2.202601,0.249200,57
5,1.417053,0.497328,2.523583,0.242200,58
1,1.579378,0.377453,2.790106,0.211600,59
7,1.622693,0.433962,2.181600,0.209400,60
8,1.152984,0.548830,3.109314,0.178900,61
0,1.584651,0.457981,2.320803,0.229600,62
2,1.596075,0.372114,2.738066,0.173100,63
4,1.639659,0.424808,2.281718,0.245500,64
3,1.434250,0.441512,2.566627,0.277500,65
9,1.622492,0.428237,2.141269,0.255700,66
6,1.361516,0.479975,2.634408,0.208200,67
1,1.540251,0.399346,3.588446,0.179800,68
5,1.367347,0.523263,2.575951,0.274200,69
8,1.233896,0.517294,3.240379,0.206100,70
7,1.596563,0.439325,2.172779,0.238000,71
0,1.538331,0.471657,2.255690,0.215600,72
2,1.577298,0.389036,2.326552,0.252500,73
4,1.611318,0.430201,2.170601,0.254900,74
9,1.590256,0.441125,2.261862,0.237700,75
3,1.409844,0.467340,2.430895,0.251400,76
6,1.319377,0.496919,2.913148,0.225400,77
1,1.573357,0.373176,3.273592,0.106400,78
8,1.174472,0.536623,3.080990,0.210000,79
5,1.336468,0.530562,2.709892,0.235100,80
7,1.543768,0.461966,2.291358,0.225200,81
0,1.500165,0.484794,2.199348,0.251400,82
4,1.570609,0.434972,2.185430,0.251800,83
9,1.577390,0.445518,2.172463,0.258700,84
2,1.558189,0.390270,2.303974,0.201900,85
3,1.399465,0.473704,3.016647,0.240500,86
6,1.313844,0.499384,2.957802,0.240000,87
1,1.519309,0.413437,2.748390,0.204000,88
8,1.147742,0.546287,3.011501,0.224700,89
5,1.334765,0.531344,2.553137,0.240000,90
7,1.529729,0.466931,2.920956,0.167000,91
0,1.456677,0.493252,2.473888,0.213300,92
4,1.548727,0.456129,2.189377,0.276500,93
9,1.552608,0.460750,2.128246,0.250400,94
2,1.533085,0.396968,2.346978,0.233500,95
3,1.344684,0.493543,2.690146,0.285400,96
6,1.296697,0.499692,2.878199,0.180600,97
8,1.098068,0.545778,2.919693,0.215700,98
1,1.486932,0.416205,3.000259,0.195400,99
