client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
1,1.465467,0.551334,2.287722,0.298000,0
4,1.594542,0.493051,2.068802,0.314300,1
0,1.442990,0.580349,1.997925,0.289700,2
3,1.407243,0.567097,2.429839,0.296500,3
2,1.603286,0.450555,2.224363,0.293600,4
8,1.235214,0.638861,2.621044,0.249000,5
9,1.549248,0.517868,1.903431,0.338100,6
5,1.270080,0.666754,2.266950,0.337300,7
7,1.432794,0.590467,1.872085,0.357800,8
6,1.239686,0.655268,2.383278,0.302000,9
1,1.439400,0.562909,2.222269,0.316800,10
4,1.544048,0.520846,1.996737,0.305400,11
8,1.264383,0.620041,2.518808,0.230100,12
3,1.357317,0.588808,2.195377,0.360600,13
0,1.423550,0.582868,1.832929,0.346000,14
2,1.590880,0.461308,1.906572,0.338600,15
9,1.526277,0.523726,1.901720,0.341300,16
1,1.384791,0.591092,2.119546,0.318600,17
7,1.429435,0.582721,1.868745,0.362600,18
5,1.250748,0.669230,2.089627,0.359200,19
6,1.209823,0.679452,2.380338,0.300300,20
4,1.491925,0.553827,1.904991,0.349700,21
8,1.181868,0.650051,2.370728,0.280700,22
3,1.320835,0.604904,2.022261,0.383200,23
9,1.451596,0.562683,1.794855,0.378500,24
0,1.338527,0.621019,1.885900,0.371200,25
2,1.519803,0.503261,1.867105,0.345100,26
1,1.327634,0.614997,2.059229,0.347100,27
8,1.183197,0.654629,2.326688,0.286100,28
7,1.367206,0.608143,1.811406,0.377400,29
4,1.434184,0.577266,1.780942,0.391700,30
6,1.191925,0.684381,2.073344,0.342400,31
5,1.183802,0.703245,2.144903,0.364800,32
9,1.435539,0.575278,1.844408,0.376300,33
3,1.287436,0.634475,1.995252,0.399800,34
1,1.279225,0.645194,1.972105,0.347600,35
8,1.209004,0.657681,2.633162,0.257800,36
0,1.282584,0.645672,1.735906,0.393200,37
2,1.485932,0.513485,1.842762,0.333000,38
7,1.332862,0.621648,1.677535,0.427500,39
4,1.401517,0.592408,1.872562,0.371000,40
9,1.386377,0.593732,1.700426,0.447600,41
6,1.167303,0.702095,2.107631,0.364100,42
5,1.153964,0.713671,2.114514,0.358200,43
8,1.151902,0.675992,2.176555,0.305200,44
1,1.236166,0.663312,1.841179,0.382700,45
3,1.246248,0.648138,1.955025,0.403900,46
0,1.281550,0.644232,1.580532,0.437900,47
2,1.454944,0.534285,1.670758,0.387100,48
7,1.321736,0.630189,1.597753,0.459800,49
4,1.377173,0.596764,1.737204,0.369700,50
9,1.370541,0.603691,1.722328,0.410200,51
8,1.134863,0.684639,2.120770,0.320100,52
6,1.128579,0.716882,2.117269,0.338700,53
1,1.224710,0.662557,1.947791,0.348100,54
3,1.223104,0.667602,1.915843,0.431100,55
5,1.125442,0.729441,1.953216,0.399800,56
0,1.228493,0.675364,1.573700,0.442600,57
2,1.433440,0.542746,1.747410,0.373000,58
7,1.273800,0.652830,1.657188,0.424500,59
9,1.337129,0.617165,1.543534,0.483900,60
4,1.353356,0.607758,1.731707,0.396600,61
8,1.121517,0.690743,2.261673,0.286700,62
1,1.211214,0.677403,1.830282,0.393000,63
6,1.090937,0.729975,2.074015,0.349200,64
3,1.210601,0.673592,1.852874,0.444500,65
0,1.228682,0.674645,1.395423,0.494300,66
5,1.104869,0.738433,1.911979,0.410400,67
9,1.289399,0.648506,1.627927,0.446200,68
2,1.415130,0.554028,1.741073,0.393000,69
7,1.252116,0.658590,1.605935,0.456800,70
8,1.148110,0.685148,2.126983,0.299200,71
4,1.321303,0.622070,1.670981,0.419800,72
1,1.184095,0.691998,1.774242,0.425000,73
3,1.187178,0.684073,1.765565,0.438100,74
6,1.055495,0.748460,1.941664,0.387400,75
0,1.202470,0.685622,1.645332,0.437200,76
9,1.277286,0.650557,1.669162,0.442300,77
5,1.095236,0.742213,1.880055,0.402200,78
8,1.103476,0.708037,2.104173,0.327300,79
7,1.231517,0.673486,1.641013,0.430600,80
2,1.393668,0.565662,1.649498,0.405800,81
4,1.300562,0.639079,1.548785,0.450800,82
1,1.177607,0.690237,1.641090,0.433300,83
3,1.168240,0.694928,1.762397,0.462300,84
9,1.273100,0.656708,1.448950,0.521400,85
0,1.157603,0.714954,1.435147,0.491600,86
8,1.076456,0.708545,2.260108,0.294800,87
6,1.046810,0.753697,1.850662,0.416000,88
5,1.067876,0.753942,1.916276,0.410500,89
7,1.192632,0.694141,1.541389,0.485300,90
1,1.154643,0.714897,1.623464,0.476500,91
4,1.294748,0.636590,1.471883,0.477400,92
2,1.360050,0.587696,1.658824,0.396000,93
8,1.087350,0.717192,1.975896,0.349000,94
9,1.237948,0.675747,1.444922,0.518300,95
3,1.132387,0.716451,1.790561,0.441700,96
0,1.145618,0.716394,1.406079,0.481500,97
6,1.001823,0.777418,1.733808,0.422300,98
1,1.138674,0.711374,1.684247,0.452700,99
