time_sec,round,test_acc,updates_per_sec,tau_bin_0,tau_bin_1,tau_bin_2,tau_bin_3,tau_bin_4,tau_bin_5,tau_bin_6_10,tau_bin_11_20,tau_bin_21p,align_mean,fairness_gini,method,alpha,K,timeout,m,seed,strag_frac
391.267,200,0.100000,0.511160,0,0,0,0,1,0,1,0,0,NaN,0.114354,FedBuff,0.100000,8,0.500000,20,1,0.000000
392.159,200,0.100000,0.509997,0,0,0,0,0,0,0,0,0,NaN,0.114354,FedBuff,0.100000,8,0.500000,20,1,0.000000
393.819,201,0.100000,0.510387,0,0,0,1,0,1,0,0,0,NaN,0.116012,FedBuff,0.100000,8,0.500000,20,1,0.000000
395.079,202,0.100000,0.511291,0,0,0,0,1,0,0,0,0,NaN,0.116439,FedBuff,0.100000,8,0.500000,20,1,0.000000
395.834,202,0.100000,0.510315,0,0,0,0,0,0,0,0,0,NaN,0.116439,FedBuff,0.100000,8,0.500000,20,1,0.000000
397.664,202,0.100000,0.507966,0,0,0,0,0,0,0,0,0,NaN,0.116439,FedBuff,0.100000,8,0.500000,20,1,0.000000
399.043,202,0.100000,0.506211,0,0,0,0,0,0,0,0,0,NaN,0.116439,FedBuff,0.100000,8,0.500000,20,1,0.000000
399.991,203,0.100000,0.507512,0,0,0,1,0,1,0,0,0,NaN,0.117511,FedBuff,0.100000,8,0.500000,20,1,0.000000
401.202,204,0.100000,0.508472,0,0,0,0,2,0,0,0,0,NaN,0.116993,FedBuff,0.100000,8,0.500000,20,1,0.000000
402.464,204,0.100000,0.506878,0,0,0,0,0,0,0,0,0,NaN,0.116993,FedBuff,0.100000,8,0.500000,20,1,0.000000
403.433,205,0.100000,0.508139,0,0,0,0,1,0,0,0,0,NaN,0.118822,FedBuff,0.100000,8,0.500000,20,1,0.000000
404.447,205,0.100000,0.506865,0,0,0,0,0,0,0,0,0,NaN,0.118822,FedBuff,0.100000,8,0.500000,20,1,0.000000
405.749,206,0.100000,0.507702,0,0,0,0,0,1,0,0,0,NaN,0.115291,FedBuff,0.100000,8,0.500000,20,1,0.000000
407.213,207,0.100000,0.508334,0,0,0,0,1,0,0,0,0,NaN,0.119236,FedBuff,0.100000,8,0.500000,20,1,0.000000
408.215,208,0.100000,0.509536,0,0,0,0,0,1,0,0,0,NaN,0.116140,FedBuff,0.100000,8,0.500000,20,1,0.000000
409.259,208,0.100000,0.508236,0,0,0,0,0,0,0,0,0,NaN,0.116140,FedBuff,0.100000,8,0.500000,20,1,0.000000
410.210,208,0.100000,0.507058,0,0,0,0,0,0,0,0,0,NaN,0.116140,FedBuff,0.100000,8,0.500000,20,1,0.000000
411.148,208,0.100000,0.505901,0,0,0,0,0,0,0,0,0,NaN,0.116140,FedBuff,0.100000,8,0.500000,20,1,0.000000
412.690,209,0.100000,0.506434,0,0,0,0,1,0,1,0,0,NaN,0.112329,FedBuff,0.100000,8,0.500000,20,1,0.000000
413.775,210,0.100000,0.507522,0,0,0,0,0,1,0,0,0,NaN,0.107514,FedBuff,0.100000,8,0.500000,20,1,0.000000
414.772,210,0.100000,0.506303,0,0,0,0,0,0,0,0,0,NaN,0.107514,FedBuff,0.100000,8,0.500000,20,1,0.000000
416.923,211,0.100000,0.506089,0,0,0,0,0,1,1,0,0,NaN,0.110930,FedBuff,0.100000,8,0.500000,20,1,0.000000
417.958,211,0.100000,0.504835,0,0,0,0,0,0,0,0,0,NaN,0.110930,FedBuff,0.100000,8,0.500000,20,1,0.000000
419.347,212,0.100000,0.505548,0,0,0,0,1,0,0,0,0,NaN,0.116002,FedBuff,0.100000,8,0.500000,20,1,0.000000
420.659,212,0.100000,0.503972,0,0,0,0,0,0,0,0,0,NaN,0.116002,FedBuff,0.100000,8,0.500000,20,1,0.000000
421.614,212,0.100000,0.502830,0,0,0,0,0,0,0,0,0,NaN,0.116002,FedBuff,0.100000,8,0.500000,20,1,0.000000
422.695,213,0.100000,0.503910,0,0,0,0,2,0,0,0,0,NaN,0.114116,FedBuff,0.100000,8,0.500000,20,1,0.000000
423.595,213,0.100000,0.502838,0,0,0,0,0,0,0,0,0,NaN,0.114116,FedBuff,0.100000,8,0.500000,20,1,0.000000
424.646,213,0.100000,0.501594,0,0,0,0,0,0,0,0,0,NaN,0.114116,FedBuff,0.100000,8,0.500000,20,1,0.000000
425.979,214,0.100000,0.502372,0,0,0,1,0,1,0,0,0,NaN,0.114131,FedBuff,0.100000,8,0.500000,20,1,0.000000
426.917,215,0.100000,0.503611,0,0,0,0,1,0,0,0,0,NaN,0.117769,FedBuff,0.100000,8,0.500000,20,1,0.000000
427.846,215,0.100000,0.502517,0,0,0,0,0,0,0,0,0,NaN,0.117769,FedBuff,0.100000,8,0.500000,20,1,0.000000
429.103,216,0.100000,0.503375,0,0,0,0,1,1,0,0,0,NaN,0.119311,FedBuff,0.100000,8,0.500000,20,1,0.000000
430.358,216,0.100000,0.501908,0,0,0,0,0,0,0,0,0,NaN,0.119311,FedBuff,0.100000,8,0.500000,20,1,0.000000
431.425,216,0.100000,0.500667,0,0,0,0,0,0,0,0,0,NaN,0.119311,FedBuff,0.100000,8,0.500000,20,1,0.000000
432.694,217,0.100000,0.501509,0,0,0,0,1,0,0,0,0,NaN,0.117956,FedBuff,0.100000,8,0.500000,20,1,0.000000
433.873,218,0.100000,0.502451,0,0,0,0,0,1,0,0,0,NaN,0.118610,FedBuff,0.100000,8,0.500000,20,1,0.000000
434.979,219,0.100000,0.503472,0,0,0,0,0,1,0,0,0,NaN,0.120579,FedBuff,0.100000,8,0.500000,20,1,0.000000
436.060,220,0.100000,0.504518,0,0,0,0,0,0,1,0,0,NaN,0.115350,FedBuff,0.100000,8,0.500000,20,1,0.000000
437.246,220,0.100000,0.503149,0,0,0,0,0,0,0,0,0,NaN,0.115350,FedBuff,0.100000,8,0.500000,20,1,0.000000
438.385,220,0.100000,0.501842,0,0,0,0,0,0,0,0,0,NaN,0.115350,FedBuff,0.100000,8,0.500000,20,1,0.000000
439.757,221,0.100000,0.502550,0,0,0,0,0,1,0,0,0,NaN,0.118811,FedBuff,0.100000,8,0.500000,20,1,0.000000
440.649,222,0.100000,0.503802,0,0,0,0,0,0,1,0,0,NaN,0.116121,FedBuff,0.100000,8,0.500000,20,1,0.000000
441.680,223,0.100000,0.504890,0,0,0,0,0,0,2,0,0,NaN,0.113515,FedBuff,0.100000,8,0.500000,20,1,0.000000
442.670,223,0.100000,0.503762,0,0,0,0,0,0,0,0,0,NaN,0.113515,FedBuff,0.100000,8,0.500000,20,1,0.000000
443.538,223,0.100000,0.502776,0,0,0,0,0,0,0,0,0,NaN,0.113515,FedBuff,0.100000,8,0.500000,20,1,0.000000
444.560,223,0.100000,0.501620,0,0,0,0,0,0,0,0,0,NaN,0.113515,FedBuff,0.100000,8,0.500000,20,1,0.000000
446.130,224,0.100000,0.502096,0,0,0,0,0,1,0,0,0,NaN,0.110791,FedBuff,0.100000,8,0.500000,20,1,0.000000
447.098,225,0.100000,0.503245,0,0,0,0,0,1,0,0,0,NaN,0.108699,FedBuff,0.100000,8,0.500000,20,1,0.000000
448.208,226,0.100000,0.504230,0,0,0,0,0,2,0,0,0,NaN,0.110798,FedBuff,0.100000,8,0.500000,20,1,0.000000
449.871,226,0.100000,0.502367,0,0,0,0,0,0,0,0,0,NaN,0.110798,FedBuff,0.100000,8,0.500000,20,1,0.000000
451.113,226,0.100000,0.500983,0,0,0,0,0,0,0,0,0,NaN,0.110798,FedBuff,0.100000,8,0.500000,20,1,0.000000
452.362,227,0.100000,0.501810,0,0,0,0,1,0,0,0,0,NaN,0.105441,FedBuff,0.100000,8,0.500000,20,1,0.000000
453.681,228,0.100000,0.502555,0,0,0,0,1,0,0,0,0,NaN,0.110124,FedBuff,0.100000,8,0.500000,20,1,0.000000
454.740,229,0.100000,0.503585,0,0,0,0,0,1,0,0,0,NaN,0.109903,FedBuff,0.100000,8,0.500000,20,1,0.000000
455.518,230,0.100000,0.504920,0,0,0,0,0,0,1,0,0,NaN,0.110142,FedBuff,0.100000,8,0.500000,20,1,0.000000
456.527,230,0.100000,0.503804,0,0,0,0,0,0,0,0,0,NaN,0.110142,FedBuff,0.100000,8,0.500000,20,1,0.000000
457.554,230,0.100000,0.502673,0,0,0,0,0,0,0,0,0,NaN,0.110142,FedBuff,0.100000,8,0.500000,20,1,0.000000
458.961,231,0.100000,0.503311,0,0,0,0,0,1,0,0,0,NaN,0.109530,FedBuff,0.100000,8,0.500000,20,1,0.000000
459.884,232,0.100000,0.504475,0,0,0,0,0,1,0,0,0,NaN,0.112698,FedBuff,0.100000,8,0.500000,20,1,0.000000
461.121,233,0.100000,0.505290,0,0,0,0,0,0,2,0,0,NaN,0.113181,FedBuff,0.100000,8,0.500000,20,1,0.000000
461.930,233,0.100000,0.504406,0,0,0,0,0,0,0,0,0,NaN,0.113181,FedBuff,0.100000,8,0.500000,20,1,0.000000
463.427,233,0.100000,0.502776,0,0,0,0,0,0,0,0,0,NaN,0.113181,FedBuff,0.100000,8,0.500000,20,1,0.000000
464.553,234,0.100000,0.503710,0,0,0,0,0,1,0,0,0,NaN,0.112142,FedBuff,0.100000,8,0.500000,20,1,0.000000
465.677,234,0.100000,0.502494,0,0,0,0,0,0,0,0,0,NaN,0.112142,FedBuff,0.100000,8,0.500000,20,1,0.000000
466.985,235,0.100000,0.503228,0,0,0,0,1,0,0,0,0,NaN,0.114528,FedBuff,0.100000,8,0.500000,20,1,0.000000
468.350,236,0.100000,0.503897,0,0,0,0,0,0,1,0,0,NaN,0.115365,FedBuff,0.100000,8,0.500000,20,1,0.000000
469.300,237,0.100000,0.505007,0,0,0,0,0,0,1,0,0,NaN,0.110585,FedBuff,0.100000,8,0.500000,20,1,0.000000
470.358,237,0.100000,0.503872,0,0,0,0,0,0,0,0,0,NaN,0.110585,FedBuff,0.100000,8,0.500000,20,1,0.000000
471.566,238,0.100000,0.504701,0,0,0,0,0,1,0,0,0,NaN,0.113816,FedBuff,0.100000,8,0.500000,20,1,0.000000
472.433,238,0.100000,0.503776,0,0,0,0,0,0,0,0,0,NaN,0.113816,FedBuff,0.100000,8,0.500000,20,1,0.000000
474.033,239,0.100000,0.504184,0,0,0,0,0,1,0,0,0,NaN,0.111633,FedBuff,0.100000,8,0.500000,20,1,0.000000
475.006,240,0.100000,0.505256,0,0,0,0,0,0,1,0,0,NaN,0.108264,FedBuff,0.100000,8,0.500000,20,1,0.000000
476.006,240,0.100000,0.504195,0,0,0,0,0,0,0,0,0,NaN,0.108264,FedBuff,0.100000,8,0.500000,20,1,0.000000
476.833,241,0.100000,0.505418,0,0,0,0,0,0,2,0,0,NaN,0.105640,FedBuff,0.100000,8,0.500000,20,1,0.000000
477.763,241,0.100000,0.504434,0,0,0,0,0,0,0,0,0,NaN,0.105640,FedBuff,0.100000,8,0.500000,20,1,0.000000
479.060,241,0.100000,0.503069,0,0,0,0,0,0,0,0,0,NaN,0.105640,FedBuff,0.100000,8,0.500000,20,1,0.000000
480.529,242,0.100000,0.503612,0,0,0,0,0,1,0,0,0,NaN,0.101588,FedBuff,0.100000,8,0.500000,20,1,0.000000
481.320,243,0.100000,0.504862,0,0,0,0,0,2,0,0,0,NaN,0.104241,FedBuff,0.100000,8,0.500000,20,1,0.000000
483.558,243,0.100000,0.502525,0,0,0,0,0,0,0,0,0,NaN,0.104241,FedBuff,0.100000,8,0.500000,20,1,0.000000
484.837,244,0.100000,0.503262,0,0,0,0,0,1,0,0,0,NaN,0.099765,FedBuff,0.100000,8,0.500000,20,1,0.000000
485.608,245,0.100000,0.504522,0,0,0,0,1,0,0,0,0,NaN,0.104111,FedBuff,0.100000,8,0.500000,20,1,0.000000
487.114,245,0.100000,0.502963,0,0,0,0,0,0,0,0,0,NaN,0.104111,FedBuff,0.100000,8,0.500000,20,1,0.000000
488.350,245,0.100000,0.501689,0,0,0,0,0,0,0,0,0,NaN,0.104111,FedBuff,0.100000,8,0.500000,20,1,0.000000
489.168,246,0.100000,0.502894,0,0,0,0,0,1,0,0,0,NaN,0.104476,FedBuff,0.100000,8,0.500000,20,1,0.000000
490.055,246,0.100000,0.501985,0,0,0,0,0,0,0,0,0,NaN,0.104476,FedBuff,0.100000,8,0.500000,20,1,0.000000
491.087,246,0.100000,0.500930,0,0,0,0,0,0,0,0,0,NaN,0.104476,FedBuff,0.100000,8,0.500000,20,1,0.000000
492.362,246,0.100000,0.499632,0,0,0,0,0,0,0,0,0,NaN,0.104476,FedBuff,0.100000,8,0.500000,20,1,0.000000
493.161,247,0.100000,0.500851,0,0,0,1,0,1,1,0,0,NaN,0.105918,FedBuff,0.100000,8,0.500000,20,1,0.000000
494.164,247,0.100000,0.499834,0,0,0,0,0,0,0,0,0,NaN,0.105918,FedBuff,0.100000,8,0.500000,20,1,0.000000
495.508,248,0.100000,0.500496,0,0,0,0,2,0,0,0,0,NaN,0.106305,FedBuff,0.100000,8,0.500000,20,1,0.000000
497.071,248,0.100000,0.498922,0,0,0,0,0,0,0,0,0,NaN,0.106305,FedBuff,0.100000,8,0.500000,20,1,0.000000
497.890,249,0.100000,0.500111,0,0,0,1,0,0,0,0,0,NaN,0.106679,FedBuff,0.100000,8,0.500000,20,1,0.000000
498.786,249,0.100000,0.499212,0,0,0,0,0,0,0,0,0,NaN,0.106679,FedBuff,0.100000,8,0.500000,20,1,0.000000
500.684,249,0.100000,0.497320,0,0,0,0,0,0,0,0,0,NaN,0.106679,FedBuff,0.100000,8,0.500000,20,1,0.000000
501.963,250,0.100000,0.498045,0,0,0,1,1,0,0,0,0,NaN,0.109009,FedBuff,0.100000,8,0.500000,20,1,0.000000
502.801,251,0.100000,0.499204,0,0,0,0,1,0,0,0,0,NaN,0.103756,FedBuff,0.100000,8,0.500000,20,1,0.000000
504.557,251,0.100000,0.497466,0,0,0,0,0,0,0,0,0,NaN,0.103756,FedBuff,0.100000,8,0.500000,20,1,0.000000
505.827,251,0.100000,0.496217,0,0,0,0,0,0,0,0,0,NaN,0.103756,FedBuff,0.100000,8,0.500000,20,1,0.000000
506.718,252,0.100000,0.497318,0,0,0,0,1,1,0,0,0,NaN,0.104311,FedBuff,0.100000,8,0.500000,20,1,0.000000
507.726,252,0.100000,0.496331,0,0,0,0,0,0,0,0,0,NaN,0.104311,FedBuff,0.100000,8,0.500000,20,1,0.000000
508.911,252,0.100000,0.495175,0,0,0,0,0,0,0,0,0,NaN,0.104311,FedBuff,0.100000,8,0.500000,20,1,0.000000
510.269,253,0.100000,0.495817,0,0,0,0,1,1,0,0,0,NaN,0.101497,FedBuff,0.100000,8,0.500000,20,1,0.000000
511.069,254,0.100000,0.496997,0,0,0,0,1,0,0,0,0,NaN,0.099425,FedBuff,0.100000,8,0.500000,20,1,0.000000
511.984,254,0.100000,0.496110,0,0,0,0,0,0,0,0,0,NaN,0.099425,FedBuff,0.100000,8,0.500000,20,1,0.000000
513.383,254,0.100000,0.494757,0,0,0,0,0,0,0,0,0,NaN,0.099425,FedBuff,0.100000,8,0.500000,20,1,0.000000
514.763,255,0.100000,0.495374,0,0,0,1,0,1,0,0,0,NaN,0.095816,FedBuff,0.100000,8,0.500000,20,1,0.000000
515.706,256,0.100000,0.496406,0,0,0,0,1,0,0,0,0,NaN,0.099395,FedBuff,0.100000,8,0.500000,20,1,0.000000
517.277,256,0.100000,0.494899,0,0,0,0,0,0,0,0,0,NaN,0.099395,FedBuff,0.100000,8,0.500000,20,1,0.000000
519.030,257,0.100000,0.495154,0,0,0,0,1,1,0,0,0,NaN,0.101056,FedBuff,0.100000,8,0.500000,20,1,0.000000
520.054,258,0.100000,0.496102,0,0,0,0,0,1,0,0,0,NaN,0.101972,FedBuff,0.100000,8,0.500000,20,1,0.000000
521.237,258,0.100000,0.494977,0,0,0,0,0,0,0,0,0,NaN,0.101972,FedBuff,0.100000,8,0.500000,20,1,0.000000
522.840,258,0.100000,0.493459,0,0,0,0,0,0,0,0,0,NaN,0.101972,FedBuff,0.100000,8,0.500000,20,1,0.000000
523.789,259,0.100000,0.494474,0,0,0,0,1,0,0,0,0,NaN,0.102820,FedBuff,0.100000,8,0.500000,20,1,0.000000
524.604,260,0.100000,0.495612,0,0,0,0,0,2,0,0,0,NaN,0.102154,FedBuff,0.100000,8,0.500000,20,1,0.000000
525.449,260,0.100000,0.494815,0,0,0,0,0,0,0,0,0,NaN,0.102154,FedBuff,0.100000,8,0.500000,20,1,0.000000
526.629,260,0.100000,0.493706,0,0,0,0,0,0,0,0,0,NaN,0.102154,FedBuff,0.100000,8,0.500000,20,1,0.000000
527.629,261,0.100000,0.494666,0,0,0,0,1,0,0,0,0,NaN,0.105241,FedBuff,0.100000,8,0.500000,20,1,0.000000
528.660,262,0.100000,0.495593,0,0,0,0,0,1,0,0,0,NaN,0.107584,FedBuff,0.100000,8,0.500000,20,1,0.000000
529.766,262,0.100000,0.494558,0,0,0,0,0,0,0,0,0,NaN,0.107584,FedBuff,0.100000,8,0.500000,20,1,0.000000
531.956,262,0.100000,0.492522,0,0,0,0,0,0,0,0,0,NaN,0.107584,FedBuff,0.100000,8,0.500000,20,1,0.000000
533.144,263,0.100000,0.493300,0,0,0,0,1,0,1,0,0,NaN,0.107268,FedBuff,0.100000,8,0.500000,20,1,0.000000
534.183,263,0.100000,0.492341,0,0,0,0,0,0,0,0,0,NaN,0.107268,FedBuff,0.100000,8,0.500000,20,1,0.000000
535.624,263,0.100000,0.491016,0,0,0,0,0,0,0,0,0,NaN,0.107268,FedBuff,0.100000,8,0.500000,20,1,0.000000
536.811,263,0.100000,0.489931,0,0,0,0,0,0,0,0,0,NaN,0.107268,FedBuff,0.100000,8,0.500000,20,1,0.000000
537.635,264,0.100000,0.491040,0,0,0,1,0,1,0,0,0,NaN,0.105271,FedBuff,0.100000,8,0.500000,20,1,0.000000
538.434,265,0.100000,0.492168,0,0,0,0,2,0,0,0,0,NaN,0.106137,FedBuff,0.100000,8,0.500000,20,1,0.000000
540.047,265,0.100000,0.490698,0,0,0,0,0,0,0,0,0,NaN,0.106137,FedBuff,0.100000,8,0.500000,20,1,0.000000
541.247,266,0.100000,0.491458,0,0,0,1,0,0,0,0,0,NaN,0.104319,FedBuff,0.100000,8,0.500000,20,1,0.000000
542.048,267,0.100000,0.492576,0,0,0,0,1,0,0,0,0,NaN,0.102133,FedBuff,0.100000,8,0.500000,20,1,0.000000
543.131,267,0.100000,0.491594,0,0,0,0,0,0,0,0,0,NaN,0.102133,FedBuff,0.100000,8,0.500000,20,1,0.000000
545.124,267,0.100000,0.489797,0,0,0,0,0,0,0,0,0,NaN,0.102133,FedBuff,0.100000,8,0.500000,20,1,0.000000
546.352,268,0.100000,0.490527,0,0,0,0,1,1,0,0,0,NaN,0.099581,FedBuff,0.100000,8,0.500000,20,1,0.000000
547.137,268,0.100000,0.489822,0,0,0,0,0,0,0,0,0,NaN,0.099581,FedBuff,0.100000,8,0.500000,20,1,0.000000
548.979,268,0.100000,0.488179,0,0,0,0,0,0,0,0,0,NaN,0.099581,FedBuff,0.100000,8,0.500000,20,1,0.000000
550.131,269,0.100000,0.488975,0,0,0,1,0,1,0,0,0,NaN,0.095282,FedBuff,0.100000,8,0.500000,20,1,0.000000
550.977,270,0.100000,0.490038,0,0,0,0,2,0,0,0,0,NaN,0.098871,FedBuff,0.100000,8,0.500000,20,1,0.000000
552.582,270,0.100000,0.488615,0,0,0,0,0,0,0,0,0,NaN,0.098871,FedBuff,0.100000,8,0.500000,20,1,0.000000
554.106,270,0.100000,0.487271,0,0,0,0,0,0,0,0,0,NaN,0.098871,FedBuff,0.100000,8,0.500000,20,1,0.000000
555.067,271,0.100000,0.488230,0,0,0,1,0,0,0,0,0,NaN,0.100420,FedBuff,0.100000,8,0.500000,20,1,0.000000
556.254,271,0.100000,0.487188,0,0,0,0,0,0,0,0,0,NaN,0.100420,FedBuff,0.100000,8,0.500000,20,1,0.000000
557.316,271,0.100000,0.486259,0,0,0,0,0,0,0,0,0,NaN,0.100420,FedBuff,0.100000,8,0.500000,20,1,0.000000
558.414,272,0.100000,0.487094,0,0,0,1,2,0,0,0,0,NaN,0.101811,FedBuff,0.100000,8,0.500000,20,1,0.000000
559.316,272,0.100000,0.486309,0,0,0,0,0,0,0,0,0,NaN,0.101811,FedBuff,0.100000,8,0.500000,20,1,0.000000
560.367,273,0.100000,0.487181,0,0,0,0,1,0,0,0,0,NaN,0.101769,FedBuff,0.100000,8,0.500000,20,1,0.000000
561.511,273,0.100000,0.486188,0,0,0,0,0,0,0,0,0,NaN,0.101769,FedBuff,0.100000,8,0.500000,20,1,0.000000
563.011,274,0.100000,0.486669,0,0,0,1,0,0,0,0,0,NaN,0.104975,FedBuff,0.100000,8,0.500000,20,1,0.000000
564.004,275,0.100000,0.487585,0,0,0,0,2,0,0,0,0,NaN,0.105008,FedBuff,0.100000,8,0.500000,20,1,0.000000
565.081,275,0.100000,0.486656,0,0,0,0,0,0,0,0,0,NaN,0.105008,FedBuff,0.100000,8,0.500000,20,1,0.000000
567.031,275,0.100000,0.484983,0,0,0,0,0,0,0,0,0,NaN,0.105008,FedBuff,0.100000,8,0.500000,20,1,0.000000
568.061,276,0.100000,0.485863,0,0,0,0,1,0,0,0,0,NaN,0.104700,FedBuff,0.100000,8,0.500000,20,1,0.000000
569.080,277,0.100000,0.486750,0,0,0,0,0,1,0,0,0,NaN,0.100595,FedBuff,0.100000,8,0.500000,20,1,0.000000
570.159,277,0.100000,0.485829,0,0,0,0,0,0,0,0,0,NaN,0.100595,FedBuff,0.100000,8,0.500000,20,1,0.000000
571.753,277,0.100000,0.484475,0,0,0,0,0,0,0,0,0,NaN,0.100595,FedBuff,0.100000,8,0.500000,20,1,0.000000
572.777,278,0.100000,0.485355,0,0,0,0,0,1,1,0,0,NaN,0.101163,FedBuff,0.100000,8,0.500000,20,1,0.000000
573.736,279,0.100000,0.486287,0,0,0,0,0,1,0,0,0,NaN,0.100163,FedBuff,0.100000,8,0.500000,20,1,0.000000
574.993,279,0.100000,0.485223,0,0,0,0,0,0,0,0,0,NaN,0.100163,FedBuff,0.100000,8,0.500000,20,1,0.000000
575.969,280,0.100000,0.486138,0,0,0,0,1,0,0,0,0,NaN,0.098642,FedBuff,0.100000,8,0.500000,20,1,0.000000
576.998,281,0.100000,0.487003,0,0,0,0,0,1,0,0,0,NaN,0.096773,FedBuff,0.100000,8,0.500000,20,1,0.000000
578.008,282,0.100000,0.487883,0,0,0,0,0,0,1,0,0,NaN,0.094810,FedBuff,0.100000,8,0.500000,20,1,0.000000
579.523,282,0.100000,0.486607,0,0,0,0,0,0,0,0,0,NaN,0.094810,FedBuff,0.100000,8,0.500000,20,1,0.000000
580.654,283,0.100000,0.487381,0,0,0,0,0,1,0,0,0,NaN,0.091882,FedBuff,0.100000,8,0.500000,20,1,0.000000
582.104,284,0.100000,0.487885,0,0,0,0,0,0,1,0,0,NaN,0.094404,FedBuff,0.100000,8,0.500000,20,1,0.000000
582.986,284,0.100000,0.487147,0,0,0,0,0,0,0,0,0,NaN,0.094404,FedBuff,0.100000,8,0.500000,20,1,0.000000
584.451,284,0.100000,0.485926,0,0,0,0,0,0,0,0,0,NaN,0.094404,FedBuff,0.100000,8,0.500000,20,1,0.000000
585.589,285,0.100000,0.486690,0,0,0,0,0,1,1,0,0,NaN,0.095847,FedBuff,0.100000,8,0.500000,20,1,0.000000
586.471,285,0.100000,0.485958,0,0,0,0,0,0,0,0,0,NaN,0.095847,FedBuff,0.100000,8,0.500000,20,1,0.000000
587.947,286,0.100000,0.486439,0,0,0,0,0,0,1,0,0,NaN,0.096179,FedBuff,0.100000,8,0.500000,20,1,0.000000
589.086,287,0.100000,0.487196,0,0,0,0,0,1,0,0,0,NaN,0.093728,FedBuff,0.100000,8,0.500000,20,1,0.000000
590.044,287,0.100000,0.486404,0,0,0,0,0,0,0,0,0,NaN,0.093728,FedBuff,0.100000,8,0.500000,20,1,0.000000
590.927,288,0.100000,0.487370,0,0,0,0,0,2,0,0,0,NaN,0.095633,FedBuff,0.100000,8,0.500000,20,1,0.000000
592.192,288,0.100000,0.486328,0,0,0,0,0,0,0,0,0,NaN,0.095633,FedBuff,0.100000,8,0.500000,20,1,0.000000
592.975,288,0.100000,0.485687,0,0,0,0,0,0,0,0,0,NaN,0.095633,FedBuff,0.100000,8,0.500000,20,1,0.000000
594.333,289,0.100000,0.486260,0,0,0,0,1,0,0,0,0,NaN,0.098656,FedBuff,0.100000,8,0.500000,20,1,0.000000
595.136,290,0.100000,0.487284,0,0,0,0,0,2,0,0,0,NaN,0.098480,FedBuff,0.100000,8,0.500000,20,1,0.000000
597.371,290,0.100000,0.485460,0,0,0,0,0,0,0,0,0,NaN,0.098480,FedBuff,0.100000,8,0.500000,20,1,0.000000
598.948,291,0.100000,0.485852,0,0,0,0,0,1,0,0,0,NaN,0.100045,FedBuff,0.100000,8,0.500000,20,1,0.000000
600.007,292,0.100000,0.486661,0,0,0,0,1,0,0,0,0,NaN,0.100425,FedBuff,0.100000,8,0.500000,20,1,0.000000
601.150,292,0.100000,0.485736,0,0,0,0,0,0,0,0,0,NaN,0.100425,FedBuff,0.100000,8,0.500000,20,1,0.000000
602.384,292,0.100000,0.484740,0,0,0,0,0,0,0,0,0,NaN,0.100425,FedBuff,0.100000,8,0.500000,20,1,0.000000
603.179,293,0.100000,0.485759,0,0,0,0,0,1,0,0,0,NaN,0.097177,FedBuff,0.100000,8,0.500000,20,1,0.000000
604.159,293,0.100000,0.484972,0,0,0,0,0,0,0,0,0,NaN,0.097177,FedBuff,0.100000,8,0.500000,20,1,0.000000
605.505,294,0.100000,0.485545,0,0,0,0,0,1,1,0,0,NaN,0.097753,FedBuff,0.100000,8,0.500000,20,1,0.000000
606.911,295,0.100000,0.486068,0,0,0,0,1,0,0,0,0,NaN,0.096852,FedBuff,0.100000,8,0.500000,20,1,0.000000
607.882,296,0.100000,0.486936,0,0,0,0,0,1,0,0,0,NaN,0.095589,FedBuff,0.100000,8,0.500000,20,1,0.000000
608.977,297,0.100000,0.487703,0,0,0,0,0,0,1,0,0,NaN,0.093993,FedBuff,0.100000,8,0.500000,20,1,0.000000
610.341,297,0.100000,0.486613,0,0,0,0,0,0,0,0,0,NaN,0.093993,FedBuff,0.100000,8,0.500000,20,1,0.000000
611.661,297,0.100000,0.485563,0,0,0,0,0,0,0,0,0,NaN,0.093993,FedBuff,0.100000,8,0.500000,20,1,0.000000
612.731,298,0.100000,0.486347,0,0,0,0,0,1,0,0,0,NaN,0.091230,FedBuff,0.100000,8,0.500000,20,1,0.000000
613.787,298,0.100000,0.485510,0,0,0,0,0,0,0,0,0,NaN,0.091230,FedBuff,0.100000,8,0.500000,20,1,0.000000
615.536,298,0.100000,0.484131,0,0,0,0,0,0,0,0,0,NaN,0.091230,FedBuff,0.100000,8,0.500000,20,1,0.000000
616.564,299,0.100000,0.484945,0,0,0,0,0,1,1,0,0,NaN,0.092411,FedBuff,0.100000,8,0.500000,20,1,0.000000
617.327,299,0.100000,0.484346,0,0,0,0,0,0,0,0,0,NaN,0.092411,FedBuff,0.100000,8,0.500000,20,1,0.000000
618.465,300,0.100000,0.485072,0,0,0,0,1,0,1,0,0,NaN,0.093902,FedBuff,0.100000,8,0.500000,20,1,0.000000
619.787,300,0.100000,0.484037,0,0,0,0,0,0,0,0,0,NaN,0.093902,FedBuff,0.100000,8,0.500000,20,1,0.000000
