time_sec,round,test_acc,updates_per_sec,tau_bin_0,tau_bin_1,tau_bin_2,tau_bin_3,tau_bin_4,tau_bin_5,tau_bin_6_10,tau_bin_11_20,tau_bin_21p,align_mean,fairness_gini,method,alpha,K,timeout,m,seed,strag_frac
10.542,300,0.100000,28.458148,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
12.071,300,0.100000,24.852926,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
14.868,300,0.100000,20.176912,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
17.865,300,0.100000,16.792751,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
19.665,300,0.100000,15.255649,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
20.345,300,0.100000,14.745338,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
20.993,300,0.100000,14.290470,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
21.659,300,0.100000,13.850976,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
22.312,300,0.100000,13.445895,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
22.968,300,0.100000,13.061650,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
23.625,300,0.100000,12.698492,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
24.280,300,0.100000,12.355708,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
24.931,300,0.100000,12.033109,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
25.583,300,0.100000,11.726650,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
26.233,300,0.100000,11.436009,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
26.883,300,0.100000,11.159478,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
27.568,300,0.100000,10.882039,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,0.100000,8,0.500000,20,1,0.100000
