client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg,staleness
4,1.7004500319712532,0.5218818380743983,1.698874517394886,0.5295404814004376,1,0.0
1,1.9623616839168536,0.3141542002301496,1.9626683995419185,0.3158803222094361,2,1.0
0,1.9745585277831657,0.31315042573320717,1.9763019903718917,0.3051087984862819,3,2.0
4,1.7262231562800168,0.3665207877461707,1.7297168612741016,0.35120350109409193,4,1.0
3,1.7156428337883596,0.35788894997251236,1.7160316114572458,0.35568993952721273,5,4.0
1,1.9373620845917592,0.32105868814729577,1.9392095571008732,0.3193325661680092,6,2.0
2,1.6701328072224395,0.3929203539823009,1.6738016765495083,0.38741396263520156,7,6.0
0,1.9103889379618635,0.3448438978240303,1.9118910020775917,0.3424787133396405,8,3.0
4,1.63017908253868,0.5437636761487965,1.6296307625864475,0.5536105032822757,9,3.0
4,1.6227728290161367,0.562363238512035,1.6253027347297584,0.5525164113785558,9,2.0
11,1.9512157271912323,0.2846946867565424,1.9538164466832197,0.2712133227597145,10,3.0
3,1.6546404793604577,0.4238592633315008,1.653837190806833,0.4282572842221001,11,4.0
12,1.3023294810631976,0.472636815920398,1.3038112802885065,0.4711442786069652,12,3.0
4,1.5775363617444196,0.5196936542669585,1.5810310671052996,0.5251641137855579,13,2.0
13,1.9073375261343477,0.3780934922089826,1.9056098264472185,0.3780934922089826,14,5.0
15,1.6946843856304106,0.5249406175771971,1.6882410801504684,0.527790973871734,14,2.0
17,1.7109851571585568,0.513767209011264,1.7041697573751322,0.5269086357947435,15,2.0
13,1.944132779739408,0.38863428047662696,1.9448413034844683,0.387717690192484,15,3.0
4,1.508659357575932,0.5579868708971554,1.510953578437705,0.5536105032822757,15,0.0
17,1.6584816484785498,0.5175219023779725,1.6508303388337766,0.5300375469336671,16,2.0
13,1.9303059726543759,0.383134738771769,1.9344243754169244,0.3785517873510541,16,2.0
17,1.6990013959559989,0.5250312891113892,1.6962321650549228,0.5275344180225282,17,1.0
15,1.5767321298354595,0.5211401425178147,1.5713322876184967,0.5216152019002376,18,3.0
18,1.7121171201978411,0.40935064935064935,1.7089286309403258,0.4163636363636364,19,5.0
4,1.4600609134010465,0.5733041575492341,1.4599606359552764,0.5754923413566739,19,2.0
13,1.850363700899042,0.4005499541704858,1.8497259497751783,0.4083409715857012,20,2.0
18,1.6805267431828883,0.4153246753246753,1.6751641004116504,0.41688311688311686,21,4.0
4,1.3594728100482432,0.5897155361050328,1.359301068589776,0.5908096280087527,22,1.0
15,1.592462245868674,0.5249406175771971,1.5947948335751785,0.5258907363420428,23,4.0
11,1.8252272480163756,0.32117367168913563,1.8199296758630557,0.3346550356859635,23,1.0
2,1.7732575809475009,0.3292035398230089,1.7795424656882046,0.3351032448377581,24,5.0
15,1.643795340871018,0.5216152019002376,1.6355986983079525,0.5311163895486936,25,3.0
11,1.77754145818131,0.3140364789849326,1.7722485488033974,0.3164155432196669,26,2.0
12,1.2148782214122031,0.5597014925373134,1.212607880729941,0.5696517412935324,27,4.0
3,1.5629734438549627,0.45107201759208354,1.5647821096092085,0.44997251236943375,27,4.0
12,1.2905080388434491,0.5258706467661691,1.2947253471583275,0.527363184079602,28,2.0
15,1.520020189534457,0.5558194774346793,1.5224271900580217,0.5524940617577198,29,2.0
2,1.5724532140039764,0.415732546705998,1.5758394154123851,0.4112094395280236,30,4.0
8,1.6238940418840304,0.4507750314201927,1.6230575134427567,0.4507750314201927,31,3.0
10,1.973197120965927,0.27070457354758964,1.9834623457622174,0.26823238566131025,31,1.0
15,1.4852859542375505,0.5510688836104513,1.4858125512786828,0.5491686460807601,32,2.0
3,1.5604092090453598,0.4516217702034085,1.5595980511713055,0.44255085211654754,33,4.0
8,1.6143268324313025,0.4612484289903645,1.6136586801946837,0.46292417260159197,33,2.0
10,1.927842355187066,0.2892459826946848,1.935610288300532,0.28491965389369595,34,2.0
15,1.465291850867011,0.5543942992874109,1.467553514822645,0.5610451306413302,35,1.0
3,1.6066383956355534,0.41781198460692687,1.6039076090645437,0.41918636613523913,36,3.0
8,1.6179573591853167,0.4599916212819439,1.6198706125483935,0.4537075827398408,37,2.0
2,1.594495380030269,0.4031465093411996,1.5935328723641156,0.39803343166175026,37,6.0
10,1.8261097441202925,0.34857849196538937,1.8231130705775673,0.3683559950556242,37,2.0
6,1.625107439843819,0.4132967786154901,1.6283632078915937,0.4174091843728581,38,1.0
8,1.567728930554432,0.46250523669878507,1.5664974755705476,0.46292417260159197,39,3.0
10,1.814885659919239,0.34610630407911,1.8150414926896725,0.34610630407911,40,2.0
3,1.5147680413795082,0.47058823529411764,1.5137223141608886,0.468389224848818,41,3.0
6,1.6272245734582786,0.41809458533241944,1.621298603524567,0.4276901987662783,42,2.0
2,1.561761492191866,0.41651917404129796,1.5652566320424939,0.41730580137659784,43,7.0
12,1.1902393574738384,0.5467661691542288,1.201275052834506,0.5507462686567164,43,2.0
10,1.8048783693973744,0.3238566131025958,1.8000450455508803,0.3189122373300371,44,3.0
0,1.6412136558101442,0.4328287606433302,1.6415559983862495,0.43614001892147586,45,2.0
12,1.0597279241429038,0.6288557213930348,1.0677283765071661,0.636318407960199,46,1.0
14,1.4688291688860975,0.4600253807106599,1.4708835279881047,0.4606598984771574,47,4.0
2,1.5838461238960484,0.39469026548672564,1.5876427517528027,0.3864306784660767,47,5.0
16,1.8201134698441426,0.3660299432111513,1.8251927790102667,0.36861125451729476,48,2.0
0,1.6309427841722457,0.4295175023651845,1.6343273799602107,0.42147587511825924,49,3.0
12,1.013024669025668,0.6278606965174129,1.0207395648481834,0.6228855721393035,50,2.0
14,1.4881828121727494,0.43083756345177665,1.489551902422445,0.43274111675126903,51,4.0
16,1.761797643901764,0.3964894166236448,1.7643673978765169,0.3954568921011874,51,1.0
11,1.6064144089333505,0.4210943695479778,1.6095681212233892,0.41316415543219664,52,2.0
14,1.4207137956231983,0.48223350253807107,1.4232047233484724,0.48508883248730966,52,2.0
11,1.5816888809204102,0.36399682791435367,1.5864075379746003,0.3719270420301348,53,1.0
12,1.1272470065017244,0.5074626865671642,1.125394483110798,0.5154228855721393,54,3.0
2,1.5677630604544222,0.3815142576204523,1.5613422574312403,0.38741396263520156,55,6.0
16,1.781595142588027,0.38100154878678366,1.7848630206266136,0.3825503355704698,56,4.0
11,1.5749307124979623,0.45836637589214907,1.579367764879086,0.43774781919111816,57,2.0
14,1.3843315718742797,0.4885786802030457,1.3877673167262585,0.4914340101522843,58,5.0
12,0.9623580972353617,0.6696517412935323,0.965187850876234,0.6646766169154229,59,4.0
13,1.725746749301879,0.41842346471127406,1.7283420043730278,0.41842346471127406,60,3.0
16,1.7835258089148265,0.36499741868869384,1.775209705055406,0.3737738771295818,61,3.0
16,1.7759397521607336,0.36396489416623645,1.7750905048742576,0.36809499225606607,61,2.0
18,1.6009148244114666,0.42857142857142855,1.6072812380109514,0.4254545454545455,62,4.0
12,0.9268667318927708,0.663681592039801,0.9329320108119528,0.6661691542288557,63,3.0
14,1.3678476979889846,0.5076142131979695,1.3678356160972325,0.5098350253807107,63,4.0
13,1.662369317466463,0.44821264894592117,1.6650273687352182,0.44683776351970667,63,2.0
16,1.7347922551613464,0.3784202374806402,1.7432985249166335,0.3789364997418689,64,2.0
12,0.9150339410672733,0.6696517412935323,0.9221198883222703,0.672636815920398,65,2.0
14,1.3904001386032492,0.4914340101522843,1.3890600083443114,0.48984771573604063,65,2.0
8,1.5387146083390708,0.47842480100544615,1.532892635191241,0.4893171344784248,66,2.0
13,1.560640654904814,0.4692942254812099,1.5682591876231893,0.462878093492209,66,2.0
12,0.9324164557812818,0.6651741293532338,0.9271782742210881,0.6651741293532338,67,2.0
16,1.8261433485308811,0.33970056788848735,1.8378164997775344,0.33092410944759937,67,2.0
8,1.563717552443953,0.420611646418098,1.565767881807344,0.420611646418098,68,2.0
12,0.950925559546817,0.654228855721393,0.9535983876209354,0.6492537313432836,69,2.0
13,1.5541991159306219,0.4642529789184235,1.5614436112555967,0.4605866177818515,70,3.0
14,1.341317084234983,0.5101522842639594,1.3404913003069496,0.5152284263959391,71,4.0
16,1.7485377773157886,0.371708828084667,1.7446012171999843,0.38822922044398556,71,2.0
14,1.3811593606387298,0.5104695431472082,1.3915143557611456,0.5006345177664975,72,2.0
15,1.3634598571161194,0.5653206650831354,1.3675260435657093,0.5691211401425178,73,3.0
13,1.571110869524787,0.44317140238313474,1.5799577391333366,0.4390467461044913,73,2.0
19,1.4313699693836792,0.45308641975308644,1.4406715680542306,0.4462962962962963,74,5.0
16,1.704624834661331,0.4073309241094476,1.7021031937281619,0.4104284976768198,75,3.0
15,1.3843904621527483,0.5439429928741093,1.3806652426436508,0.5520190023752969,76,3.0
13,1.58713110841599,0.4344637946837763,1.5924053743932358,0.4367552703941338,77,3.0
18,1.5622766380805473,0.43012987012987014,1.5626510117270729,0.42753246753246754,78,4.0
16,1.6952227048795125,0.40010325245224576,1.689116264041946,0.399586990191017,79,3.0
6,1.4363280335381228,0.4818368745716244,1.4325667580486243,0.4880054832076765,80,2.0
19,1.5328827674496812,0.3736625514403292,1.5294722274497703,0.36728395061728397,81,6.0
13,1.9139363455400895,0.39459211732355637,1.9112414343437942,0.38955087076076994,82,4.0
11,1.5051034683277453,0.4456780333068993,1.4953480558107999,0.4520222045995242,83,2.0
6,1.461298773107339,0.4715558601782042,1.4598145272488297,0.4715558601782042,84,2.0
18,1.5657039699306736,0.43506493506493504,1.5675060700131702,0.43272727272727274,85,5.0
8,1.4779959300296497,0.4909928780896523,1.4797134629142898,0.4792626728110599,86,3.0
13,1.5981417179763262,0.46562786434463793,1.6022856212558274,0.46562786434463793,87,3.0
12,0.9080930309509163,0.6865671641791045,0.9122589630274037,0.6746268656716418,88,3.0
6,1.4389960471696441,0.4660726525017135,1.4364531265700655,0.4585332419465387,89,3.0
9,1.5171234944948748,0.4336935166994106,1.5077248999084143,0.44155206286836934,90,2.0
18,1.5355770988588209,0.43714285714285717,1.5337214388785425,0.43662337662337664,91,4.0
13,1.5851522949613857,0.4532538955087076,1.5657576902758408,0.4532538955087076,91,3.0
12,0.8872832954226442,0.6950248756218905,0.8996612045895401,0.6935323383084577,92,2.0
6,1.388327238165899,0.4832076764907471,1.3808968257544545,0.4832076764907471,93,2.0
15,1.4762520333650277,0.5377672209026129,1.483156593621768,0.5387173396674584,94,3.0
18,1.5499263685399836,0.4348051948051948,1.545297798243436,0.432987012987013,95,5.0
13,1.5383510504372069,0.48762603116406966,1.5457612471663547,0.4940421631530706,95,3.0
16,1.6464748189322531,0.4068146618482189,1.6394767540290174,0.4166236448115643,96,2.0
6,1.4680744094992435,0.46058944482522274,1.4517476713109947,0.46196024674434544,97,2.0
18,1.5398147196583933,0.4309090909090909,1.5429204048429217,0.4296103896103896,98,5.0
15,1.2954180462060234,0.5919239904988124,1.2947930282198619,0.58812351543943,99,4.0
13,1.4773833532053653,0.4766269477543538,1.4812515080248294,0.4775435380384968,100,4.0
16,1.6461838096087904,0.40939597315436244,1.6497714349641341,0.40991223541559113,101,4.0
6,1.3733369786907663,0.4832076764907471,1.369752062600798,0.49348869088416725,102,3.0
0,1.4918793075583177,0.48438978240302744,1.498744732158412,0.4768211920529801,103,3.0
8,1.4108890887329555,0.5035609551738583,1.408820553259416,0.4976958525345622,104,3.0
14,1.3220016060746866,0.524746192893401,1.3229305114842913,0.5295050761421319,105,3.0
16,1.6455928910067847,0.4068146618482189,1.6561275123011285,0.40216830149716054,106,4.0
17,1.3549930178029963,0.5632040050062578,1.3510835507933576,0.5669586983729662,106,2.0
16,1.6285613847258906,0.42746515229736703,1.6386975515854993,0.4238513164687661,107,2.0
3,1.3901483167194284,0.4961517317207257,1.383286445202442,0.503023639362287,108,3.0
17,1.6119127471993056,0.46808510638297873,1.5978993971147883,0.4637046307884856,109,2.0
14,1.315307016300066,0.5203045685279187,1.3158765069119216,0.5285532994923858,110,3.0
16,1.813290914310028,0.3784202374806402,1.8132598873999048,0.3794527620030976,111,3.0
2,1.4581958091833365,0.4648967551622419,1.4567284140028902,0.4568338249754179,112,6.0
11,1.4077634856778416,0.4908802537668517,1.4065170484719818,0.5027755749405234,113,2.0
5,1.4786146525359407,0.4832155477031802,1.4707871624943225,0.48454063604240283,114,3.0
19,1.385038174425133,0.4631687242798354,1.3856435408808077,0.4617283950617284,114,4.0
16,1.5482569479979247,0.4403717088280847,1.5497227924412897,0.43727413526071246,115,2.0
5,1.4612863838883254,0.48939929328621906,1.466787151228834,0.4823321554770318,116,3.0
13,1.4420698931411686,0.4848762603116407,1.4315197115967189,0.4986251145737855,117,3.0
6,1.4083756743595157,0.4674434544208362,1.4005379351628324,0.4708704592186429,118,1.0
2,1.4067214678639626,0.4845624385447394,1.4044864164106732,0.48416912487708946,119,5.0
0,1.4620590904690571,0.49526963103122046,1.4671689640720047,0.4900662251655629,120,2.0
9,1.500436990106504,0.4489194499017682,1.4842415708455683,0.46168958742632615,121,2.0
19,1.3827562903180535,0.4825102880658436,1.380759397750038,0.47962962962962963,122,6.0
10,1.5243845046377005,0.44561186650185414,1.5357993701185078,0.4388133498145859,123,2.0
8,1.3775089484755345,0.5157100963552577,1.3865491822518012,0.5119396732299958,124,4.0
12,0.9522052983146402,0.664179104477612,0.9599550969565093,0.663681592039801,124,3.0
9,1.4358295347461063,0.4715127701375246,1.4297176266934408,0.47789783889980353,125,2.0
17,1.3998919258428009,0.5331664580725908,1.4177694895091433,0.5375469336670838,126,2.0
8,1.3991652015467093,0.5035609551738583,1.3934377037335202,0.5119396732299958,126,4.0
17,1.386950907182037,0.5594493116395495,1.3873986838308532,0.5456821026282853,126,1.0
