client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
2,2.379631,0.127329,2.327066,0.116900,0
0,1.438297,0.700232,2.529347,0.100000,1
1,1.538786,0.593099,3.007697,0.100800,2
3,1.468307,0.540217,2.655036,0.112500,3
4,1.648095,0.468628,2.807737,0.100300,4
5,0.855529,0.907220,3.294948,0.100000,5
6,1.295253,0.709248,3.089991,0.100700,6
7,1.677166,0.564465,2.617716,0.100000,7
8,1.200698,0.730971,3.423805,0.103200,8
9,0.783767,0.923132,3.496523,0.100000,9
10,1.193872,0.747304,3.524965,0.100000,10
11,1.151803,0.723130,3.554035,0.104600,11
12,1.887594,0.397371,2.798001,0.100000,12
13,2.005303,0.301499,2.707329,0.102500,13
14,3.012296,0.000000,2.384778,0.100000,14
16,2.945584,0.005236,2.408262,0.136900,15
15,0.952052,0.924347,3.486646,0.100000,16
17,1.504580,0.507330,3.172943,0.157900,17
19,1.574220,0.606520,2.834893,0.111200,18
18,1.467520,0.557343,3.064308,0.101000,19
2,2.496752,0.000000,2.471684,0.113400,20
0,1.567416,0.596437,2.977763,0.120800,21
3,1.244090,0.670109,3.257336,0.167100,22
4,1.526789,0.490237,2.906427,0.137600,23
1,1.414863,0.607689,3.086731,0.136900,24
6,1.183074,0.734974,3.303198,0.100100,25
7,1.138549,0.856918,3.285206,0.100000,26
8,0.996112,0.787183,3.707382,0.107600,27
5,0.828191,0.891704,3.150102,0.100100,28
9,0.843720,0.879670,3.426503,0.100000,29
10,0.915471,0.886749,4.178304,0.100000,30
12,1.652812,0.483316,3.129398,0.100000,31
11,1.032066,0.768696,3.656259,0.115300,32
14,2.551256,0.034247,2.325588,0.102600,33
13,1.744438,0.388118,3.034111,0.122700,34
16,2.676781,0.010471,2.332194,0.122100,35
15,1.628233,0.572215,3.865815,0.100000,36
17,1.365344,0.577077,3.211997,0.150900,37
19,1.356194,0.620167,3.434585,0.120600,38
18,1.407913,0.561100,3.060157,0.121500,39
2,1.625044,0.701863,2.791423,0.100000,40
0,1.341379,0.695585,2.889963,0.168200,41
3,1.155630,0.717935,3.188834,0.168100,42
1,1.352721,0.624826,3.222175,0.137300,43
4,1.480598,0.505077,2.719789,0.164800,44
7,1.526371,0.567610,2.968667,0.100000,45
6,1.083106,0.791306,3.108725,0.120800,46
8,1.008488,0.791339,3.491231,0.113600,47
5,0.912012,0.849905,3.097452,0.104700,48
9,0.710438,0.934986,3.144722,0.100000,49
10,0.822581,0.900616,3.915318,0.100000,50
11,0.978352,0.792603,3.250777,0.168400,51
12,1.544018,0.538928,2.965489,0.100900,52
14,2.385171,0.099315,2.350670,0.100500,53
13,1.652273,0.434758,2.911289,0.164600,54
15,0.761162,0.958735,3.770742,0.100000,55
16,2.781322,0.005236,2.150416,0.216500,56
2,1.705170,0.487578,2.819806,0.102600,57
17,1.300191,0.605287,3.055704,0.161000,58
19,1.224937,0.689158,3.516975,0.131900,59
18,1.410442,0.547873,2.980035,0.125800,60
0,1.206191,0.735089,2.902012,0.165900,61
3,1.196337,0.707609,3.192932,0.167100,62
1,1.252264,0.672997,3.274893,0.136600,63
4,1.473524,0.496746,2.642388,0.168800,64
7,1.361158,0.638365,2.852797,0.100700,65
6,1.062466,0.794855,3.009911,0.138200,66
8,0.968142,0.796807,3.380978,0.151400,67
