total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
0,0.000000,0.000000,2.451780,0.121400,51.466
0,0.000000,0.000000,2.451780,0.121400,62.575
5,1.574756,0.543748,2.421467,0.120900,66.200
5,0.000000,0.000000,2.421467,0.120900,68.804
5,0.000000,0.000000,2.421467,0.120900,101.562
5,0.000000,0.000000,2.421467,0.120900,117.305
10,1.139957,0.791813,2.387102,0.120800,120.888
10,0.000000,0.000000,2.387102,0.120800,123.473
10,0.000000,0.000000,2.387102,0.120800,155.511
10,0.000000,0.000000,2.387102,0.120800,166.504
15,1.310972,0.700561,2.377212,0.120500,170.122
15,0.000000,0.000000,2.377212,0.120500,172.709
15,0.000000,0.000000,2.377212,0.120500,204.693
15,0.000000,0.000000,2.377212,0.120500,217.303
19,1.584162,0.533165,2.367563,0.122800,220.759
20,1.503388,0.564257,2.360441,0.124500,223.532
20,0.000000,0.000000,2.360441,0.124500,246.458
20,0.000000,0.000000,2.360441,0.124500,262.670
24,1.544302,0.535509,2.358104,0.124700,268.026
24,0.000000,0.000000,2.358104,0.124700,270.611
25,1.522389,0.609078,2.355737,0.124500,280.600
25,0.000000,0.000000,2.355737,0.124500,304.415
26,1.196320,0.774008,2.361989,0.119100,314.693
30,1.064139,0.832108,2.354964,0.118900,319.313
30,0.000000,0.000000,2.354964,0.118900,324.847
30,0.000000,0.000000,2.354964,0.118900,354.862
31,1.699224,0.415880,2.353455,0.116700,361.948
35,1.222811,0.767429,2.353669,0.117600,365.506
35,0.000000,0.000000,2.353669,0.117600,371.183
35,0.000000,0.000000,2.353669,0.117600,397.137
36,2.514064,0.020942,2.353476,0.117600,410.057
39,1.545668,0.487477,2.351239,0.120600,413.273
40,1.535662,0.553435,2.348890,0.122700,417.585
40,0.000000,0.000000,2.348890,0.122700,438.716
41,2.253006,0.242236,2.348773,0.122500,454.054
41,0.000000,0.000000,2.348773,0.122500,458.911
45,1.508321,0.571125,2.345562,0.122700,462.289
45,0.000000,0.000000,2.345562,0.122700,468.167
45,0.000000,0.000000,2.345562,0.122700,498.488
46,1.191463,0.776447,2.351666,0.115700,510.919
50,1.054236,0.833543,2.347696,0.115700,514.209
50,0.000000,0.000000,2.347696,0.115700,520.203
50,0.000000,0.000000,2.347696,0.115700,548.154
51,1.692691,0.427540,2.346498,0.112400,556.322
55,1.217930,0.763683,2.346791,0.113200,559.635
55,0.000000,0.000000,2.346791,0.113200,565.504
55,0.000000,0.000000,2.346791,0.113200,592.621
56,2.476773,0.010471,2.346612,0.113200,604.124
60,1.533123,0.530111,2.342437,0.120600,607.465
60,0.000000,0.000000,2.342437,0.120600,611.110
60,0.000000,0.000000,2.342437,0.120600,642.248
61,2.140022,0.298137,2.342214,0.120400,653.803
65,1.495821,0.568645,2.339498,0.121600,657.167
65,0.000000,0.000000,2.339498,0.121600,663.051
65,0.000000,0.000000,2.339498,0.121600,693.796
66,1.200805,0.779330,2.346334,0.112900,705.800
70,1.051403,0.839552,2.342482,0.114100,709.399
70,0.000000,0.000000,2.342482,0.114100,715.058
70,0.000000,0.000000,2.342482,0.114100,742.390
71,1.709107,0.419212,2.341802,0.110800,751.486
75,1.213427,0.762880,2.342052,0.111300,754.830
75,0.000000,0.000000,2.342052,0.111300,760.322
75,0.000000,0.000000,2.342052,0.111300,786.128
76,2.443933,0.057592,2.341879,0.111300,798.770
79,1.533142,0.491295,2.340070,0.116100,802.013
80,1.529418,0.556290,2.337359,0.118000,806.353
80,0.000000,0.000000,2.337359,0.118000,828.891
81,2.107980,0.329193,2.337267,0.118000,843.197
84,1.499200,0.528399,2.336509,0.118100,847.982
85,1.513548,0.620195,2.334468,0.118800,854.135
85,0.000000,0.000000,2.334468,0.118800,877.104
86,1.180842,0.780217,2.338444,0.113800,889.568
89,0.931131,0.884311,2.336690,0.114200,895.529
90,1.207360,0.783246,2.334888,0.114300,901.466
90,0.000000,0.000000,2.334888,0.114300,922.301
91,1.670526,0.431982,2.334249,0.113000,934.721
91,0.000000,0.000000,2.334249,0.113000,937.791
95,1.219283,0.766493,2.334807,0.114700,941.166
95,0.000000,0.000000,2.334807,0.114700,946.996
95,0.000000,0.000000,2.334807,0.114700,974.707
96,2.407358,0.052356,2.334645,0.114700,987.142
99,1.524865,0.504582,2.333088,0.118700,990.522
100,1.528439,0.559447,2.330585,0.121500,994.705
100,0.000000,0.000000,2.330585,0.121500,1017.491
101,2.065042,0.409938,2.330511,0.121600,1030.515
104,1.498123,0.545181,2.329760,0.122700,1035.491
105,1.499571,0.621816,2.327971,0.123000,1041.575
105,0.000000,0.000000,2.327971,0.123000,1065.531
106,1.195098,0.778443,2.331840,0.116000,1077.724
109,0.922331,0.884311,2.330291,0.116800,1083.085
110,1.201150,0.782371,2.328709,0.116700,1088.999
110,0.000000,0.000000,2.328709,0.116700,1109.657
111,1.697565,0.393115,2.328615,0.115700,1123.112
111,0.000000,0.000000,2.328615,0.115700,1126.066
115,1.212442,0.770909,2.328883,0.116900,1129.369
115,0.000000,0.000000,2.328883,0.116900,1135.005
115,0.000000,0.000000,2.328883,0.116900,1161.189
116,2.366286,0.094241,2.328734,0.116900,1173.514
116,0.000000,0.000000,2.328734,0.116900,1176.657
120,1.525073,0.519658,2.324703,0.123900,1180.019
120,0.000000,0.000000,2.324703,0.123900,1182.703
120,0.000000,0.000000,2.324703,0.123900,1193.029
120,0.000000,0.000000,2.324703,0.123900,1216.000
122,1.497303,0.533765,2.324304,0.126700,1226.268
125,1.509798,0.576402,2.321883,0.126300,1229.417
125,0.000000,0.000000,2.321883,0.126300,1240.628
125,0.000000,0.000000,2.321883,0.126300,1267.264
127,1.005091,0.841218,2.325066,0.123300,1276.000
130,1.144607,0.812455,2.322295,0.123600,1279.146
130,0.000000,0.000000,2.322295,0.123600,1290.130
130,0.000000,0.000000,2.322295,0.123600,1313.039
132,1.673376,0.473118,2.321927,0.121800,1319.372
135,1.128346,0.802437,2.322466,0.123000,1322.522
135,0.000000,0.000000,2.322466,0.123000,1333.814
135,0.000000,0.000000,2.322466,0.123000,1353.968
137,1.618825,0.654684,2.322191,0.123100,1365.363
137,0.000000,0.000000,2.322191,0.123100,1368.013
140,1.532037,0.521324,2.318872,0.128600,1371.158
140,0.000000,0.000000,2.318872,0.128600,1381.130
140,0.000000,0.000000,2.318872,0.128600,1404.611
140,0.000000,0.000000,2.318872,0.128600,1413.949
145,1.506562,0.566655,2.315968,0.131700,1417.637
145,0.000000,0.000000,2.315968,0.131700,1420.242
145,0.000000,0.000000,2.315968,0.131700,1452.357
145,0.000000,0.000000,2.315968,0.131700,1468.166
150,1.074089,0.828022,2.314845,0.132300,1471.866
150,0.000000,0.000000,2.314845,0.132300,1474.484
150,0.000000,0.000000,2.314845,0.132300,1506.413
150,0.000000,0.000000,2.314845,0.132300,1516.447
155,1.299509,0.704658,2.315008,0.133000,1520.406
155,0.000000,0.000000,2.315008,0.133000,1522.997
155,0.000000,0.000000,2.315008,0.133000,1529.025
155,0.000000,0.000000,2.315008,0.133000,1555.695
156,1.411071,0.808803,2.314739,0.133300,1567.420
156,0.000000,0.000000,2.314739,0.133300,1570.006
160,1.532409,0.509672,2.312356,0.135400,1573.359
160,0.000000,0.000000,2.312356,0.135400,1579.328
160,0.000000,0.000000,2.312356,0.135400,1605.720
161,1.298304,0.745933,2.314133,0.133200,1617.955
165,1.524041,0.548978,2.311536,0.134100,1621.247
165,0.000000,0.000000,2.311536,0.134100,1626.967
165,0.000000,0.000000,2.311536,0.134100,1656.803
166,0.714730,0.945761,2.311768,0.140000,1669.431
170,1.148825,0.801786,2.310658,0.138600,1672.786
170,0.000000,0.000000,2.310658,0.138600,1678.158
170,0.000000,0.000000,2.310658,0.138600,1703.597
171,2.114728,0.386986,2.310541,0.138700,1714.228
175,1.253389,0.714095,2.311027,0.138800,1717.545
175,0.000000,0.000000,2.311027,0.138800,1723.306
175,0.000000,0.000000,2.311027,0.138800,1749.826
176,1.398877,0.812930,2.310749,0.139400,1761.907
180,1.530141,0.516147,2.308561,0.141300,1765.245
180,0.000000,0.000000,2.308561,0.141300,1771.036
180,0.000000,0.000000,2.308561,0.141300,1797.738
181,1.311922,0.725794,2.309976,0.139400,1809.417
185,1.524458,0.552466,2.307185,0.139700,1812.788
185,0.000000,0.000000,2.307185,0.139700,1818.506
185,0.000000,0.000000,2.307185,0.139700,1846.943
186,0.707820,0.945043,2.307935,0.147300,1860.879
190,1.148751,0.801320,2.306416,0.145500,1864.370
190,0.000000,0.000000,2.306416,0.145500,1870.058
190,0.000000,0.000000,2.306416,0.145500,1895.531
190,0.000000,0.000000,2.306416,0.145500,1906.368
195,1.284281,0.712745,2.306949,0.147100,1909.922
195,0.000000,0.000000,2.306949,0.147100,1912.506
195,0.000000,0.000000,2.306949,0.147100,1943.929
195,0.000000,0.000000,2.306949,0.147100,1957.094
195,0.000000,0.000000,2.306949,0.147100,1960.019
