client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg,staleness
5,1.158164,0.461538,14708.870084,0.100000,1,0.0
0,0.516923,0.961290,360.740669,0.100000,2,1.0
5,33022.128906,0.461538,2.966898,0.100000,3,1.0
6,1.188283,0.572477,13982.453262,0.100000,4,3.0
9,0.186453,0.980320,2736.266351,0.100000,5,4.0
5,436.267639,0.461538,7.436061,0.100000,6,2.0
1,0.462584,0.877712,162.521913,0.159300,7,6.0
0,0.740659,0.577419,39.818015,0.100000,8,4.0
5,5.838888,0.307692,5.731618,0.100000,9,2.0
6,1.095876,0.583486,3.728030,0.100000,10,5.0
5,1.448859,0.461538,4.771482,0.100000,11,1.0
7,0.106284,0.979300,69.613515,0.100000,12,11.0
0,0.889324,0.574194,6.955645,0.100000,13,4.0
9,0.111782,0.980320,10.064430,0.100000,14,8.0
5,1.125797,0.461538,9.914613,0.100000,15,3.0
1,0.625098,0.830375,6.465302,0.100000,16,8.0
6,0.887817,0.455046,6.830245,0.100000,17,6.0
5,1.329260,0.307692,5.296242,0.100000,18,2.0
0,0.362162,0.851613,9.758488,0.100000,19,5.0
5,1.185111,0.461538,8.837661,0.100000,20,1.0
4,0.316266,0.896112,18.002021,0.135200,21,20.0
9,0.117999,0.980320,9.718596,0.100000,22,7.0
3,1.032946,0.552902,4.517802,0.249200,23,22.0
6,0.838076,0.583486,6.344540,0.100000,24,6.0
5,1.118363,0.538462,9.380936,0.100000,25,4.0
0,0.276986,0.961290,8.902185,0.100000,26,6.0
8,1.108180,0.614805,8.555165,0.198600,27,26.0
1,0.604293,0.830375,5.571797,0.100000,28,10.0
7,0.111144,0.979300,16.077196,0.100000,29,16.0
5,1.653326,0.461538,4.416147,0.100000,30,2.0
6,0.845491,0.583486,6.240304,0.100000,31,6.0
0,0.192970,0.961290,6.783208,0.100000,32,3.0
5,1.346811,0.461538,4.074404,0.100000,33,2.0
5,1.301556,0.461538,4.183599,0.100000,34,0.0
1,0.599153,0.830375,6.838267,0.100000,35,6.0
6,0.870610,0.583486,6.512147,0.100000,36,4.0
0,0.265097,0.961290,11.009899,0.100000,37,3.0
5,1.088236,0.461538,6.704785,0.100000,38,3.0
4,0.324347,0.896423,7.667717,0.100700,39,17.0
2,1.142931,0.584141,4.145410,0.193500,40,39.0
7,0.102896,0.979300,10.433862,0.100000,41,11.0
