client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
1,2.288749,0.147071,2.201293,0.172300,0
4,2.288367,0.147777,2.169617,0.185900,1
2,2.286540,0.141252,2.182419,0.159800,2
3,2.297675,0.142509,2.194382,0.192300,3
0,2.294418,0.130890,2.181745,0.161300,4
8,2.275112,0.152305,2.162630,0.180300,5
6,2.263585,0.152828,2.160615,0.189000,6
7,2.284687,0.128525,2.201105,0.179000,7
9,2.276605,0.137765,2.150953,0.205100,8
5,2.281718,0.148574,2.192203,0.157900,9
10,2.262572,0.161660,2.154160,0.193100,10
13,2.242258,0.165797,2.125451,0.228700,11
14,2.251806,0.152087,2.120672,0.202200,12
12,2.258042,0.150966,2.145071,0.205900,13
11,2.275834,0.147268,2.177200,0.169900,14
15,2.244607,0.165256,2.119116,0.202700,15
16,2.242545,0.155934,2.143738,0.212700,16
17,2.256124,0.162109,2.161429,0.187400,17
19,2.254678,0.154462,2.146586,0.186500,18
18,2.246781,0.157767,2.128177,0.198800,19
0,2.281721,0.140959,2.209022,0.184000,20
3,2.278734,0.144133,2.227296,0.196500,21
4,2.286691,0.123748,2.236829,0.201900,22
1,2.283843,0.142288,2.229738,0.187100,23
2,2.279067,0.142055,2.223205,0.161700,24
8,2.290448,0.137074,2.243115,0.161500,25
6,2.285779,0.128359,2.223207,0.171200,26
7,2.287190,0.121676,2.241106,0.153500,27
5,2.291309,0.146989,2.244460,0.165400,28
9,2.284838,0.126952,2.233134,0.177500,29
10,2.280595,0.148221,2.219536,0.177800,30
13,2.275273,0.129667,2.212011,0.237900,31
12,2.278311,0.133253,2.221629,0.218000,32
11,2.285985,0.133413,2.238415,0.166000,33
14,2.283911,0.119984,2.242389,0.164500,34
15,2.277321,0.148327,2.207071,0.188000,35
18,2.270008,0.150890,2.228132,0.164400,36
16,2.265284,0.155124,2.207139,0.176100,37
17,2.272911,0.154182,2.202868,0.209100,38
19,2.273724,0.146459,2.217068,0.181400,39
