total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
0,0.000000,0.000000,2.451780,0.121400,48.457
0,0.000000,0.000000,2.451780,0.121400,60.737
3,1.557480,0.553549,2.376563,0.110000,63.913
4,1.648458,0.469409,2.415776,0.100000,82.599
5,1.429439,0.692486,2.351081,0.100200,94.685
7,1.004788,0.826832,2.456210,0.100000,105.064
9,1.260152,0.713798,2.556430,0.101600,119.342
10,0.901323,0.864224,2.523188,0.100000,125.691
12,1.192806,0.715439,2.532349,0.140000,151.890
12,0.000000,0.000000,2.532349,0.140000,161.754
16,1.899197,0.416473,2.347935,0.135400,168.397
17,2.120779,0.274014,2.392178,0.100100,189.717
18,1.517631,0.511328,2.564780,0.127900,204.151
20,1.689492,0.565509,2.397608,0.100200,218.124
22,1.498907,0.547039,2.547120,0.163200,239.288
23,1.479993,0.586151,2.475096,0.147700,245.976
26,1.582415,0.492545,2.503883,0.100100,257.334
27,0.822181,0.903737,2.473752,0.100200,281.040
29,1.151825,0.736593,2.456620,0.109100,289.954
31,0.877866,0.853258,2.448482,0.126400,308.259
34,1.167789,0.704211,2.568839,0.100000,311.341
34,0.000000,0.000000,2.568839,0.100000,329.071
34,0.000000,0.000000,2.568839,0.100000,345.458
36,2.045012,0.346610,2.395904,0.106500,350.759
39,1.574758,0.485283,2.445008,0.158100,357.040
39,0.000000,0.000000,2.445008,0.158100,383.057
40,1.468550,0.575436,2.288811,0.132500,396.519
43,1.347604,0.638475,2.356479,0.174700,403.490
44,1.418893,0.555088,2.290657,0.212100,427.135
44,0.000000,0.000000,2.290657,0.212100,435.344
47,1.298854,0.648898,2.189871,0.214700,440.223
48,0.824953,0.899937,2.225005,0.159500,465.967
48,0.000000,0.000000,2.225005,0.159500,477.414
48,0.000000,0.000000,2.225005,0.159500,480.239
53,0.958925,0.825390,2.297937,0.152300,506.023
53,0.000000,0.000000,2.297937,0.152300,518.951
55,2.322362,0.171540,2.195259,0.180900,524.160
57,1.020063,0.771545,2.307500,0.137800,529.905
58,1.318996,0.605064,2.311515,0.200900,551.014
59,1.399384,0.613343,2.126640,0.203100,556.581
62,1.337053,0.615166,2.214248,0.174500,579.177
62,0.000000,0.000000,2.214248,0.174500,602.179
64,1.280598,0.665119,2.507147,0.138700,608.036
67,1.314084,0.612211,2.101490,0.192100,626.214
67,0.000000,0.000000,2.101490,0.192100,640.024
69,0.777554,0.909113,2.307810,0.169500,646.417
72,1.078475,0.783337,2.055430,0.216500,658.266
72,0.000000,0.000000,2.055430,0.216500,682.486
73,2.590422,0.015707,2.033271,0.217200,690.198
76,1.091276,0.751147,2.293571,0.132300,693.600
77,0.869146,0.833674,2.266105,0.192700,712.372
77,0.000000,0.000000,2.266105,0.192700,724.617
79,1.287537,0.620512,2.132015,0.211100,730.440
81,1.381278,0.576326,2.260634,0.197700,751.102
82,1.254604,0.668478,2.251986,0.178400,767.613
85,1.357274,0.601251,2.229123,0.173300,779.413
85,0.000000,0.000000,2.229123,0.173300,789.934
87,1.234001,0.651407,2.048290,0.210100,802.779
88,0.936603,0.830508,2.364362,0.145700,820.309
89,0.713375,0.933190,2.237942,0.170000,826.104
91,0.998386,0.818790,2.140525,0.173600,837.534
92,2.288102,0.150685,2.004532,0.232900,849.706
94,1.070987,0.750405,2.277317,0.125300,867.705
95,1.786435,0.531056,2.253331,0.136200,875.785
98,0.978117,0.789350,2.091402,0.177700,885.484
99,1.239039,0.635273,2.144375,0.214400,902.794
100,1.179246,0.725794,2.156179,0.186500,917.126
