time_sec,round,test_acc,updates_per_sec,tau_bin_0,tau_bin_1,tau_bin_2,tau_bin_3,tau_bin_4,tau_bin_5,tau_bin_6_10,tau_bin_11_20,tau_bin_21p,align_mean,fairness_gini,method,alpha,K,timeout,m,seed,strag_frac
10.384,300,0.100000,28.891408,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
11.935,300,0.100000,25.136434,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
14.457,300,0.100000,20.750877,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
17.488,300,0.100000,17.155054,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
19.507,300,0.100000,15.379468,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
20.215,300,0.100000,14.840293,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
20.882,300,0.100000,14.366272,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
21.554,300,0.100000,13.918847,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
22.224,300,0.100000,13.498717,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
22.894,300,0.100000,13.103632,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
23.582,300,0.100000,12.721626,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
24.256,300,0.100000,12.368267,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
24.925,300,0.100000,12.035870,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
25.601,300,0.100000,11.718335,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
26.286,300,0.100000,11.412927,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
26.955,300,0.100000,11.129469,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedBuff,10.000000,8,0.500000,20,1,0.500000
