client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
4,2.290356,0.141370,2.173611,0.180200,0
0,2.293163,0.135320,2.192206,0.159100,1
3,2.290514,0.151441,2.189491,0.191900,2
1,2.287332,0.145078,2.207250,0.179500,3
2,2.287648,0.140851,2.181421,0.162800,4
6,2.266471,0.148416,2.154676,0.207000,5
5,2.278882,0.140254,2.203008,0.149000,6
7,2.270960,0.147462,2.175569,0.179800,7
8,2.275919,0.153908,2.169177,0.179100,8
9,2.268420,0.142171,2.140570,0.213000,9
11,2.256038,0.156770,2.141112,0.200900,10
13,2.244408,0.171016,2.133460,0.209200,11
14,2.246700,0.160112,2.150353,0.190300,12
10,2.267503,0.157708,2.157979,0.204500,13
12,2.256164,0.164251,2.132391,0.206600,14
15,2.244017,0.166062,2.134310,0.202200,15
16,2.234452,0.163224,2.132940,0.174800,16
17,2.247333,0.172810,2.136311,0.188700,17
19,2.252862,0.162865,2.163066,0.195900,18
18,2.261101,0.162217,2.131351,0.202400,19
1,2.290067,0.134316,2.261768,0.157600,20
3,2.280305,0.138449,2.212210,0.202300,21
2,2.281669,0.148074,2.229034,0.217100,22
4,2.279809,0.144173,2.223842,0.172700,23
0,2.280166,0.144180,2.219646,0.179500,24
6,2.281005,0.152026,2.220082,0.216400,25
8,2.272157,0.142285,2.215229,0.212600,26
5,2.276501,0.153724,2.238861,0.192500,27
9,2.281492,0.132159,2.221295,0.195300,28
7,2.282102,0.131749,2.231352,0.170100,29
11,2.279566,0.130641,2.226062,0.205000,30
13,2.276569,0.146126,2.221815,0.203400,31
12,2.264682,0.155395,2.209214,0.175500,32
10,2.269513,0.161660,2.206180,0.187000,33
14,2.275941,0.148074,2.223090,0.192000,34
15,2.268379,0.147924,2.209633,0.183600,35
16,2.271344,0.151073,2.223855,0.162700,36
19,2.276385,0.151261,2.235537,0.165300,37
17,2.274039,0.143084,2.204384,0.218800,38
18,2.268952,0.161003,2.206680,0.203600,39
1,2.271117,0.154245,2.210469,0.191400,40
3,2.272793,0.144945,2.203774,0.205800,41
2,2.267916,0.153291,2.198861,0.235500,42
4,2.269993,0.147777,2.226794,0.199300,43
0,2.267822,0.150222,2.191879,0.213700,44
6,2.273358,0.157240,2.196028,0.210200,45
8,2.258780,0.161924,2.204671,0.209000,46
5,2.271469,0.149366,2.196294,0.214200,47
9,2.260034,0.157789,2.182777,0.237200,48
7,2.267645,0.161160,2.203351,0.172900,49
