total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
0,0.000000,0.000000,2.313850,0.095400,5.401
0,0.000000,0.000000,2.313850,0.095400,6.449
0,0.000000,0.000000,2.313850,0.095400,7.432
0,0.000000,0.000000,2.313850,0.095400,8.264
0,0.000000,0.000000,2.313850,0.095400,8.915
0,0.000000,0.000000,2.313850,0.095400,9.576
0,0.000000,0.000000,2.313850,0.095400,10.221
0,0.000000,0.000000,2.313850,0.095400,10.882
0,0.000000,0.000000,2.313850,0.095400,11.544
0,0.000000,0.000000,2.313850,0.095400,12.196
0,0.000000,0.000000,2.313850,0.095400,12.841
0,0.000000,0.000000,2.313850,0.095400,13.499
0,0.000000,0.000000,2.313850,0.095400,14.149
0,0.000000,0.000000,2.313850,0.095400,14.800
0,0.000000,0.000000,2.313850,0.095400,15.458
0,0.000000,0.000000,2.313850,0.095400,16.117
0,0.000000,0.000000,2.313850,0.095400,16.774
0,0.000000,0.000000,2.313850,0.095400,17.419
0,0.000000,0.000000,2.313850,0.095400,18.073
0,0.000000,0.000000,2.313850,0.095400,18.729
0,0.000000,0.000000,2.313850,0.095400,19.388
0,0.000000,0.000000,2.313850,0.095400,20.040
0,0.000000,0.000000,2.313850,0.095400,20.702
0,0.000000,0.000000,2.313850,0.095400,21.357
0,0.000000,0.000000,2.313850,0.095400,22.023
0,0.000000,0.000000,2.313850,0.095400,22.672
0,0.000000,0.000000,2.313850,0.095400,23.336
0,0.000000,0.000000,2.313850,0.095400,23.990
0,0.000000,0.000000,2.313850,0.095400,24.654
0,0.000000,0.000000,2.313850,0.095400,25.315
0,0.000000,0.000000,2.313850,0.095400,25.966
0,0.000000,0.000000,2.313850,0.095400,26.629
0,0.000000,0.000000,2.313850,0.095400,27.279
0,0.000000,0.000000,2.313850,0.095400,27.944
0,0.000000,0.000000,2.313850,0.095400,28.601
0,0.000000,0.000000,2.313850,0.095400,29.266
0,0.000000,0.000000,2.313850,0.095400,29.935
0,0.000000,0.000000,2.313850,0.095400,30.594
0,0.000000,0.000000,2.313850,0.095400,31.265
0,0.000000,0.000000,2.313850,0.095400,31.923
0,0.000000,0.000000,2.313850,0.095400,32.572
0,0.000000,0.000000,2.313850,0.095400,33.226
0,0.000000,0.000000,2.313850,0.095400,33.889
0,0.000000,0.000000,2.313850,0.095400,34.553
0,0.000000,0.000000,2.313850,0.095400,35.218
0,0.000000,0.000000,2.313850,0.095400,35.884
0,0.000000,0.000000,2.313850,0.095400,36.548
0,0.000000,0.000000,2.313850,0.095400,37.206
0,0.000000,0.000000,2.313850,0.095400,37.868
0,0.000000,0.000000,2.313850,0.095400,38.529
0,0.000000,0.000000,2.313850,0.095400,39.211
0,0.000000,0.000000,2.313850,0.095400,39.873
0,0.000000,0.000000,2.313850,0.095400,40.535
0,0.000000,0.000000,2.313850,0.095400,41.202
0,0.000000,0.000000,2.313850,0.095400,41.865
0,0.000000,0.000000,2.313850,0.095400,42.540
0,0.000000,0.000000,2.313850,0.095400,43.200
0,0.000000,0.000000,2.313850,0.095400,43.864
0,0.000000,0.000000,2.313850,0.095400,44.542
0,0.000000,0.000000,2.313850,0.095400,45.217
0,0.000000,0.000000,2.313850,0.095400,45.882
0,0.000000,0.000000,2.313850,0.095400,46.540
0,0.000000,0.000000,2.313850,0.095400,47.205
0,0.000000,0.000000,2.313850,0.095400,47.869
0,0.000000,0.000000,2.313850,0.095400,48.538
0,0.000000,0.000000,2.313850,0.095400,49.206
0,0.000000,0.000000,2.313850,0.095400,49.879
0,0.000000,0.000000,2.313850,0.095400,50.541
0,0.000000,0.000000,2.313850,0.095400,51.203
0,0.000000,0.000000,2.313850,0.095400,51.867
