total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
1,1.6716467503302113,0.6431137724550898,2.3967065795898437,0.1206,47.40802621841431
2,1.2456145976719104,0.6973684210526315,2.360528328704834,0.1171,68.80027461051941
3,1.2931952073206356,0.505907960199005,2.3444735694885255,0.1173,89.58148717880249
4,0.6389743806923996,0.8133704735376045,2.33165950012207,0.1124,93.36381363868713
5,0.17835423666079894,0.9832535885167464,2.3227593421936037,0.103,99.84962821006775
6,0.7821194463306003,0.7005539263603779,2.3189546661376954,0.1006,111.67543339729309
7,0.9410081021806114,0.8528693528693528,2.320799777984619,0.0928,118.87103080749512
8,2.016043166433062,0.72,2.322082057189941,0.0976,121.95711898803711
9,1.3965427848154688,0.46380223660977044,2.3203113761901855,0.1018,127.81712460517883
10,1.7540993520191737,0.9035714285714286,2.3213975944519043,0.1143,134.63661456108093
11,0.9630479843771131,0.7294804795573316,2.3194712535858155,0.1116,145.21207809448242
12,2.256284713745117,0.03125,2.3194231220245363,0.1097,151.698664188385
13,0.4480368907220624,0.9920462762111352,2.324011093902588,0.1091,160.26854705810547
14,1.7120383968503456,0.45866141732283466,2.3238106910705567,0.1103,172.36996006965637
15,1.17596821581403,0.6237337192474675,2.324683736038208,0.1104,191.04248142242432
16,0.7584476565031965,0.8417074255224545,2.3226027000427245,0.1109,202.96585726737976
17,1.1681689744872907,0.4471766848816029,2.3238201103210447,0.1125,207.09653234481812
18,0.7684651034098855,0.6145710928319624,2.3238629360198972,0.1116,213.70028018951416
19,1.780008575041517,0.4633093525179856,2.3227759662628173,0.1108,218.28573083877563
20,1.0719969684258661,0.7076969152440851,2.3206486618041993,0.1107,228.0271074771881
21,1.3809817222777956,0.6431137724550898,2.328131895446777,0.1006,237.22659850120544
22,1.0566560745239257,0.6973684210526315,2.3316641296386718,0.0975,243.9336576461792
23,1.2266494326330537,0.5398009950248757,2.331126092147827,0.1017,247.31273198127747
24,0.6334508527359354,0.8111818543573418,2.3277117958068847,0.0993,250.21501684188843
