total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
0,0.000000,0.000000,2.451780,0.121400,45.418
0,0.000000,0.000000,2.451780,0.121400,63.812
4,2.311947,0.118067,2.293706,0.124400,67.148
5,2.314414,0.111598,2.290881,0.124700,78.792
5,0.000000,0.000000,2.290881,0.124700,95.664
7,2.262914,0.156667,2.259810,0.156800,105.571
9,2.271295,0.144866,2.249164,0.176900,124.972
10,2.270903,0.145374,2.247093,0.171800,139.015
12,2.242066,0.175831,2.220997,0.181800,146.532
14,2.233471,0.172864,2.208133,0.195600,167.079
15,2.233034,0.178571,2.206925,0.193400,180.380
17,2.206483,0.192727,2.177107,0.205900,184.249
19,2.215408,0.182382,2.169814,0.203100,203.057
19,0.000000,0.000000,2.169814,0.203100,221.690
22,2.177534,0.208462,2.105874,0.216600,227.733
23,2.178503,0.212255,2.097097,0.226800,246.169
24,2.167397,0.202648,2.096149,0.217000,258.729
27,2.130926,0.225618,2.038040,0.255800,266.991
28,2.126293,0.215230,2.045989,0.240000,279.539
29,2.123358,0.212732,2.030402,0.242600,290.395
31,2.099151,0.225582,1.998952,0.255000,303.361
32,2.097265,0.234363,1.995667,0.245400,320.116
34,2.074860,0.244221,1.980392,0.261100,330.281
35,2.068980,0.245586,1.982933,0.260600,338.089
37,2.061438,0.249600,1.946584,0.275900,350.515
38,2.049519,0.249089,1.941160,0.280800,367.283
39,2.056143,0.249595,1.939469,0.274100,373.124
41,2.054267,0.255945,1.960329,0.262100,385.107
42,2.038906,0.262183,1.942873,0.268800,394.621
43,2.025100,0.254013,1.915091,0.289300,409.118
44,2.034019,0.280336,1.909972,0.288100,419.446
44,0.000000,0.000000,1.909972,0.288100,423.221
47,2.022812,0.269732,1.902397,0.291000,429.606
48,2.008695,0.278405,1.904556,0.281300,436.963
49,2.020039,0.273747,1.891275,0.294200,458.358
50,2.030826,0.255106,1.886548,0.304000,466.185
53,1.999641,0.283291,1.879099,0.306300,479.373
53,0.000000,0.000000,1.879099,0.306300,499.386
55,1.993607,0.282355,1.866190,0.302100,506.897
58,1.988698,0.289710,1.910121,0.274600,518.837
58,0.000000,0.000000,1.910121,0.274600,533.946
60,1.984251,0.283891,1.844764,0.311600,551.751
62,1.984180,0.290847,1.825087,0.327500,562.185
64,1.971914,0.293646,1.833933,0.326900,570.041
65,1.958420,0.287204,1.829431,0.320000,591.386
66,1.983791,0.293743,1.842438,0.315200,599.098
69,1.964297,0.299160,1.805995,0.338000,610.803
69,0.000000,0.000000,1.805995,0.338000,626.468
71,1.971325,0.291824,1.841385,0.315300,644.630
73,1.945970,0.311541,1.835494,0.321900,654.659
75,1.956789,0.306270,1.803213,0.337300,662.610
76,1.949436,0.303104,1.794925,0.340600,684.296
77,1.957369,0.308222,1.784685,0.348600,695.890
79,1.946019,0.307661,1.793136,0.337800,704.106
81,1.958355,0.300744,1.805273,0.326900,724.595
82,1.934377,0.312122,1.787414,0.334200,737.706
85,1.926198,0.321572,1.793970,0.324400,745.408
86,1.933516,0.320845,1.790273,0.338700,753.296
87,1.919196,0.325277,1.785879,0.343300,774.894
88,1.934855,0.328257,1.761302,0.359900,786.984
88,0.000000,0.000000,1.761302,0.359900,790.807
91,1.929236,0.312815,1.764651,0.342600,793.923
92,1.944737,0.317181,1.760174,0.350100,813.077
92,0.000000,0.000000,1.760174,0.350100,831.066
95,1.915159,0.330387,1.751056,0.355400,837.336
97,1.921562,0.313535,1.767319,0.351800,848.563
97,0.000000,0.000000,1.767319,0.351800,865.183
99,1.913560,0.325511,1.769460,0.352800,876.100
101,1.927513,0.319050,1.773071,0.345300,890.931
102,1.905650,0.331454,1.764219,0.350900,902.350
104,1.907289,0.331996,1.741181,0.356800,916.389
105,1.885280,0.348418,1.735507,0.358500,933.583
107,1.909260,0.323068,1.734174,0.359500,939.093
109,1.908285,0.322626,1.725429,0.362900,964.546
109,0.000000,0.000000,1.725429,0.362900,978.984
113,1.899636,0.336497,1.711943,0.369600,999.815
114,1.896397,0.334541,1.704493,0.372800,1011.376
117,1.892824,0.338216,1.733448,0.367200,1019.222
118,1.894997,0.329679,1.738158,0.362000,1040.792
119,1.877680,0.326992,1.698993,0.375800,1048.675
121,1.882196,0.345711,1.721761,0.364900,1060.616
122,1.904333,0.335334,1.717453,0.361800,1076.135
124,1.876750,0.346439,1.697562,0.381600,1087.362
126,1.875589,0.357571,1.690181,0.381500,1101.371
127,1.875967,0.345880,1.701503,0.374100,1117.019
129,1.880437,0.343974,1.684794,0.378800,1128.223
131,1.880343,0.351125,1.684982,0.380300,1136.338
132,1.892295,0.343612,1.691772,0.384400,1156.711
133,1.844534,0.372943,1.665489,0.400300,1169.575
135,1.865864,0.350091,1.673518,0.383200,1177.488
137,1.864550,0.352906,1.704588,0.371200,1191.565
138,1.859342,0.347544,1.673245,0.387200,1208.054
140,1.859327,0.350579,1.677489,0.385700,1218.407
140,0.000000,0.000000,1.677489,0.385700,1222.227
143,1.870603,0.345123,1.656623,0.395200,1233.818
143,0.000000,0.000000,1.656623,0.395200,1250.454
145,1.857736,0.362527,1.665051,0.384400,1261.822
147,1.853459,0.365067,1.659816,0.389200,1275.757
