client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
0,1.437664,0.697134,2.524991,0.100000,0
2,2.375369,0.118012,2.327275,0.117500,1
3,1.459045,0.555978,2.655106,0.111400,2
1,1.534673,0.593793,2.985542,0.100900,3
4,1.645676,0.474876,2.893604,0.100100,4
7,2.049563,0.433962,2.357942,0.100000,5
9,0.876206,0.907687,3.195393,0.100000,6
5,1.019940,0.852438,3.095342,0.100000,7
6,1.215195,0.762919,3.110630,0.100100,8
8,1.169298,0.754156,3.349222,0.102000,9
14,1.991350,0.513699,2.349425,0.100000,10
12,1.952003,0.462083,2.401193,0.100000,11
10,1.044795,0.916025,2.712374,0.100000,12
13,1.713957,0.467518,2.551957,0.100000,13
11,1.063593,0.784430,3.495201,0.103100,14
16,2.570906,0.000000,2.315005,0.112700,15
15,1.543538,0.748281,2.454526,0.100000,16
19,1.685172,0.546626,2.541014,0.100200,17
17,1.519561,0.511328,3.077494,0.128000,18
18,1.499356,0.563505,3.022320,0.101900,19
0,1.298308,0.745159,3.733139,0.100000,20
3,1.407030,0.585326,3.286943,0.155800,21
1,1.518201,0.607689,2.966448,0.100000,22
4,1.625748,0.467847,2.844250,0.139500,23
2,2.321387,0.267081,2.497762,0.100000,24
7,1.738692,0.586478,3.640458,0.100000,25
9,0.752461,0.943247,3.453264,0.100000,26
5,0.961158,0.874921,3.599925,0.100000,27
8,1.220544,0.768591,3.537415,0.100000,28
6,1.203190,0.775116,3.203529,0.100000,29
14,2.045261,0.428082,2.710845,0.100000,30
12,1.765317,0.527806,3.275708,0.100000,31
10,0.974722,0.950693,4.704864,0.100000,32
11,1.147076,0.789334,3.396796,0.130400,33
13,1.711809,0.436424,2.933915,0.100000,34
16,2.503386,0.020942,2.352926,0.096600,35
15,1.448644,0.804677,5.040883,0.100000,36
19,1.492950,0.594390,3.457016,0.100000,37
17,1.565520,0.435140,3.553260,0.102800,38
18,1.527054,0.562303,2.932396,0.109400,39
0,1.313190,0.731991,3.181411,0.100000,40
3,1.435267,0.586957,3.493355,0.100000,41
1,1.520171,0.613015,2.949972,0.100000,42
4,1.626569,0.447540,2.839799,0.100000,43
2,2.247252,0.260870,2.532583,0.100000,44
7,1.674086,0.646226,3.764929,0.100000,45
9,0.737299,0.944325,3.447276,0.100000,46
5,0.953003,0.874921,3.596287,0.100000,47
8,1.232361,0.774059,3.474851,0.100000,48
6,1.200133,0.773564,3.466599,0.100000,49
14,2.065160,0.380137,2.710496,0.100000,50
12,1.742348,0.535895,3.400597,0.100000,51
10,0.971146,0.956086,4.375735,0.100000,52
11,1.151927,0.791786,3.816436,0.100000,53
13,1.712715,0.418101,3.151044,0.100300,54
16,2.457135,0.052356,2.354386,0.097800,55
15,1.437016,0.808803,4.780201,0.100000,56
19,1.481305,0.579985,3.511261,0.100000,57
17,1.568612,0.427366,3.526721,0.100000,58
0,1.334735,0.728892,3.474190,0.100000,59
18,1.530433,0.551330,3.102058,0.100000,60
3,1.412109,0.555978,3.156521,0.157900,61
1,1.509380,0.617879,2.911952,0.100000,62
4,1.607082,0.470971,2.985884,0.100000,63
2,2.198868,0.263975,2.565205,0.100000,64
7,1.674503,0.644654,3.738928,0.100000,65
9,0.736823,0.943247,3.483456,0.100000,66
5,0.954224,0.872704,3.556513,0.100000,67
8,1.215529,0.774716,3.751394,0.100000,68
6,1.203196,0.775116,2.966116,0.100000,69
14,2.067001,0.390411,2.725777,0.100000,70
12,1.701078,0.548028,3.010345,0.104300,71
10,0.953000,0.964561,5.147693,0.100000,72
11,1.132884,0.794238,3.668100,0.100000,73
13,1.708217,0.409772,2.983649,0.101000,74
16,2.426729,0.052356,2.366900,0.100100,75
15,1.437552,0.804677,4.853496,0.100000,76
19,1.443304,0.648218,3.419882,0.100000,77
17,1.572368,0.421590,3.288568,0.128900,78
0,1.314026,0.732765,3.186906,0.100000,79
3,1.407174,0.548370,3.199392,0.157400,80
1,1.503997,0.622510,2.977937,0.100200,81
4,1.607398,0.471492,2.985281,0.100000,82
18,1.526833,0.547272,3.222091,0.100000,83
2,2.162243,0.329193,2.599681,0.100000,84
7,1.637880,0.690252,3.670140,0.100000,85
9,0.736553,0.943606,3.602883,0.100000,86
8,1.213468,0.777778,3.625941,0.100000,87
5,0.952940,0.873654,3.447328,0.100000,88
6,1.197002,0.772455,3.122755,0.100000,89
14,2.020008,0.417808,2.781466,0.100000,90
10,0.942709,0.960709,4.503097,0.100000,91
11,1.139574,0.791786,3.834967,0.100000,92
12,1.710880,0.553084,3.071854,0.100000,93
13,1.686584,0.427540,2.915005,0.126800,94
16,2.390368,0.104712,2.371873,0.100700,95
15,1.427754,0.804677,4.942457,0.100000,96
19,1.423297,0.637604,3.261959,0.150700,97
17,1.563079,0.411817,3.201222,0.127200,98
0,1.311292,0.735089,3.897658,0.100000,99
3,1.414942,0.554348,3.434981,0.100000,100
4,1.604040,0.470711,3.008750,0.100000,101
1,1.499483,0.622742,3.254927,0.100000,102
18,1.521116,0.556892,2.892557,0.123600,103
2,2.064611,0.481366,2.661782,0.100000,104
7,1.607495,0.705975,3.538934,0.100000,105
9,0.731979,0.943606,3.329140,0.100000,106
5,0.946578,0.876187,3.300523,0.100000,107
8,1.210842,0.780840,3.224829,0.100400,108
6,1.202074,0.772677,3.086434,0.100000,109
14,2.036981,0.414384,2.796232,0.100000,110
12,1.656139,0.587462,2.970193,0.100000,111
10,0.953182,0.967643,4.805046,0.100000,112
11,1.129053,0.792399,3.642544,0.139300,113
13,1.680668,0.431427,2.894878,0.132500,114
16,2.357671,0.083770,2.381947,0.099600,115
15,1.451336,0.804677,4.760531,0.100000,116
19,1.432917,0.670205,3.498068,0.100000,117
17,1.555686,0.428476,3.336378,0.102500,118
0,1.294442,0.754454,3.279311,0.101000,119
3,1.395176,0.566848,3.418812,0.100000,120
4,1.608601,0.457433,2.893393,0.116100,121
1,1.505990,0.624595,3.296978,0.100000,122
18,1.532025,0.547422,2.948679,0.119500,123
2,2.006028,0.521739,2.713857,0.100000,124
7,1.592458,0.713836,3.360795,0.100000,125
5,0.950462,0.876187,3.754442,0.100000,126
8,1.207481,0.782590,3.585866,0.100000,127
9,0.719934,0.943606,3.408912,0.100000,128
14,2.054224,0.393836,2.801560,0.100000,129
6,1.194014,0.776891,3.417440,0.100000,130
12,1.620024,0.599596,3.250428,0.100000,131
11,1.131930,0.789538,3.666855,0.100000,132
10,0.955047,0.951464,4.873716,0.100000,133
16,2.324463,0.120419,2.389556,0.103500,134
13,1.692886,0.411993,3.043866,0.100000,135
19,1.428106,0.636088,3.439147,0.100000,136
17,1.551570,0.431364,3.359971,0.110000,137
15,1.441111,0.803301,4.284543,0.100000,138
0,1.295745,0.746708,3.014618,0.126300,139
3,1.401001,0.547283,3.445881,0.100000,140
1,1.491571,0.624132,3.281386,0.100000,141
4,1.599732,0.450404,3.044787,0.100000,142
18,1.530052,0.552533,3.252510,0.101700,143
2,2.013366,0.527950,2.739723,0.100000,144
7,1.590932,0.701258,3.063877,0.100000,145
5,0.947479,0.874288,3.517087,0.100000,146
8,1.199657,0.788276,3.954909,0.100000,147
9,0.724611,0.943966,3.574649,0.100000,148
14,2.071686,0.393836,2.723218,0.100000,149
6,1.198726,0.777556,2.965958,0.100000,150
12,1.610623,0.607685,3.434553,0.100000,151
11,1.128147,0.796077,3.521418,0.104700,152
10,0.940222,0.963790,5.114123,0.100000,153
16,2.294158,0.141361,2.400440,0.100000,154
13,1.687902,0.412549,3.035276,0.100000,155
19,1.392382,0.667172,3.064360,0.100600,156
17,1.549703,0.424478,3.280053,0.153500,157
15,1.428129,0.800550,4.466116,0.100000,158
0,1.303660,0.743610,3.527488,0.100000,159
3,1.395753,0.596739,3.497939,0.100000,160
4,1.593784,0.448060,2.887969,0.114200,161
1,1.492646,0.625984,3.064139,0.100000,162
18,1.521742,0.544416,3.060713,0.103200,163
2,1.969356,0.546584,2.776729,0.100000,164
7,1.555527,0.705975,3.189268,0.100000,165
5,0.944886,0.875554,3.829201,0.100000,166
8,1.182694,0.791557,3.244084,0.100100,167
9,0.724482,0.943966,3.369513,0.100000,168
14,2.068614,0.397260,2.792220,0.100000,169
6,1.200607,0.774673,2.995286,0.100100,170
11,1.125750,0.792808,3.922647,0.100000,171
12,1.598507,0.608696,3.187544,0.100000,172
10,0.946920,0.956086,4.769027,0.100000,173
16,2.275354,0.146597,2.408260,0.108100,174
13,1.684000,0.405330,2.975330,0.100000,175
15,1.412727,0.814305,4.874653,0.100000,176
19,1.409141,0.615618,3.342720,0.100000,177
17,1.549824,0.412705,3.252970,0.133200,178
0,1.338530,0.740511,3.446804,0.100000,179
3,1.390009,0.600543,3.646705,0.100000,180
1,1.478176,0.623437,2.881033,0.106500,181
4,1.607352,0.441812,3.218449,0.100000,182
18,1.519885,0.548775,3.219619,0.103300,183
7,1.553325,0.702830,3.368237,0.100000,184
2,1.939679,0.571429,2.794672,0.100000,185
5,0.951361,0.875237,3.535061,0.100000,186
8,1.188527,0.789370,3.186302,0.119700,187
9,0.720705,0.944684,3.493241,0.100000,188
14,2.052134,0.424658,2.809515,0.100000,189
6,1.192326,0.774673,2.907847,0.101400,190
10,0.935250,0.961479,4.174582,0.100000,191
11,1.129157,0.795055,3.257185,0.117900,192
12,1.597407,0.613751,3.278582,0.100000,193
16,2.240854,0.151832,2.422361,0.100700,194
13,1.696178,0.400333,3.341559,0.100000,195
15,1.394972,0.812930,4.141013,0.100000,196
19,1.380996,0.652009,3.334688,0.100000,197
0,1.341589,0.728892,3.736795,0.100000,198
17,1.541207,0.424256,3.197176,0.128500,199
3,1.385793,0.557065,3.363236,0.152700,200
1,1.491366,0.625984,3.271317,0.100000,201
4,1.604886,0.437907,2.955433,0.100000,202
2,1.917097,0.555901,2.834955,0.100000,203
7,1.563151,0.701258,3.031826,0.100000,204
18,1.528430,0.549376,3.004818,0.110900,205
5,0.941076,0.875554,3.646575,0.100000,206
8,1.185277,0.793088,3.539087,0.100000,207
9,0.715331,0.946480,3.442648,0.100000,208
14,2.104086,0.400685,2.737310,0.100000,209
6,1.208052,0.768907,2.972678,0.103300,210
11,1.140358,0.794034,3.298202,0.144600,211
12,1.588310,0.619818,3.446434,0.100000,212
10,0.943646,0.958398,3.932341,0.100000,213
16,2.200381,0.172775,2.437681,0.108700,214
13,1.696715,0.406996,2.945460,0.100000,215
15,1.383193,0.810179,4.416546,0.100000,216
0,1.344512,0.726569,3.150949,0.129100,217
19,1.376852,0.617134,3.148878,0.122800,218
3,1.390675,0.576630,3.583071,0.100000,219
17,1.548501,0.430031,3.305343,0.173300,220
4,1.593224,0.411872,3.413234,0.100000,221
2,1.880006,0.549689,2.865238,0.100000,222
1,1.480444,0.623900,2.920680,0.126000,223
5,0.938746,0.875554,3.364721,0.100000,224
7,1.537626,0.699686,3.143891,0.100000,225
18,1.515422,0.554487,3.026968,0.103400,226
9,0.722799,0.946121,3.429383,0.100000,227
8,1.182757,0.795276,3.221754,0.103200,228
14,2.108458,0.404110,2.647833,0.100000,229
6,1.220454,0.764915,3.251096,0.100000,230
11,1.123082,0.789130,3.450793,0.100000,231
12,1.575920,0.609707,3.817188,0.100000,232
10,0.939215,0.961479,4.698038,0.100000,233
16,2.193036,0.172775,2.434731,0.100000,234
15,1.377981,0.814305,4.116683,0.100000,235
13,1.668666,0.414214,2.912563,0.100700,236
19,1.370854,0.645944,3.271047,0.100000,237
0,1.338359,0.712626,3.384158,0.100000,238
3,1.368814,0.589674,3.563894,0.100000,239
