client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
0,1.440796,0.694810,2.525121,0.100000,0
2,2.376403,0.133540,2.326599,0.116800,1
3,1.470462,0.548370,2.654144,0.114500,2
4,1.644521,0.470711,2.960635,0.100000,3
1,1.541844,0.593562,2.969785,0.100800,4
7,1.299729,0.814465,2.844832,0.100000,5
5,0.986466,0.827106,3.349426,0.100000,6
8,1.107489,0.758093,3.401627,0.105300,7
6,1.343899,0.688623,3.064157,0.100400,8
9,0.964096,0.828305,3.538231,0.100000,9
10,1.701957,0.504622,3.415806,0.100000,10
12,2.254195,0.225480,2.690777,0.100000,11
13,2.084527,0.282621,2.758420,0.100300,12
11,1.217812,0.711279,3.405990,0.114400,13
14,3.111746,0.000000,2.417786,0.100000,14
15,2.328388,0.181568,2.613209,0.100000,15
16,2.678618,0.005236,2.349617,0.140300,16
17,1.545608,0.496002,3.142560,0.153900,17
19,1.624017,0.536770,2.955181,0.106300,18
18,1.525446,0.539456,3.001211,0.101200,19
2,1.672548,0.543478,2.828353,0.100100,20
3,1.380334,0.652717,3.207991,0.166400,21
4,1.483693,0.513408,2.881980,0.142200,22
0,1.548944,0.582494,3.191413,0.100000,23
7,2.131185,0.306604,2.860534,0.100000,24
5,0.945511,0.835972,3.136541,0.100000,25
1,1.431313,0.595878,3.083201,0.144900,26
8,1.093925,0.756780,3.496728,0.131700,27
6,1.084322,0.781326,3.277946,0.101900,28
10,1.057427,0.774268,4.112632,0.100000,29
12,1.755576,0.464105,2.981574,0.100700,30
9,0.915404,0.856322,3.426910,0.100000,31
13,1.926165,0.310383,2.899452,0.106500,32
15,1.755205,0.529574,3.470517,0.100000,33
14,2.644432,0.037671,2.290209,0.126600,34
16,2.357715,0.026178,2.312932,0.148400,35
11,1.042151,0.769718,3.403787,0.165700,36
17,1.372013,0.585518,3.258745,0.196900,37
19,1.389401,0.603487,3.429982,0.126600,38
2,2.141682,0.133540,2.480345,0.104800,39
3,1.362508,0.622826,2.990661,0.166300,40
18,1.452338,0.534796,2.949174,0.130400,41
0,1.292300,0.694810,3.072222,0.140400,42
4,1.456685,0.520437,2.592598,0.161200,43
7,1.339267,0.696541,2.973872,0.100000,44
5,0.821569,0.902470,3.190969,0.110100,45
1,1.285870,0.655628,2.906123,0.205600,46
8,1.014979,0.793745,3.409419,0.148500,47
10,0.998228,0.799692,3.897948,0.100000,48
6,1.108508,0.764028,3.122383,0.128300,49
12,1.474244,0.603640,3.099401,0.102600,50
9,0.698226,0.938218,3.073158,0.102200,51
16,2.476572,0.020942,2.188684,0.215800,52
15,1.561472,0.563961,3.765583,0.100000,53
13,1.637621,0.436424,2.723801,0.157700,54
11,0.967311,0.798120,3.304614,0.173100,55
14,1.688848,0.476027,2.887673,0.101300,56
2,1.974934,0.220497,2.663021,0.119200,57
19,1.448637,0.583017,3.476955,0.134800,58
3,1.384271,0.629891,3.067378,0.170300,59
17,1.374603,0.571746,2.991351,0.174100,60
0,1.304492,0.710302,2.891336,0.165400,61
18,1.413893,0.543815,3.085565,0.124100,62
7,1.712815,0.496855,3.155176,0.100000,63
4,1.450215,0.515491,2.532816,0.187800,64
5,0.866374,0.875871,3.398160,0.111800,65
1,1.246659,0.672997,2.747413,0.204300,66
8,1.035593,0.778215,3.441599,0.124800,67
10,0.891133,0.863636,3.261316,0.100000,68
12,1.628196,0.500506,2.960775,0.107500,69
16,2.239157,0.183246,2.337954,0.198600,70
6,1.116199,0.758039,3.099410,0.136800,71
13,1.651219,0.396446,2.636192,0.180000,72
9,0.774584,0.907328,3.711184,0.100300,73
11,0.893062,0.825092,3.228241,0.200200,74
15,1.441635,0.629986,3.559909,0.100000,75
14,2.377983,0.198630,2.258856,0.147900,76
2,1.836923,0.385093,2.736563,0.110800,77
3,1.365641,0.636413,3.172032,0.170500,78
17,1.331006,0.597068,3.012243,0.204700,79
19,1.226211,0.686126,3.392810,0.137200,80
0,1.152504,0.749032,2.881771,0.158700,81
18,1.378300,0.549076,2.570850,0.236900,82
7,1.904672,0.405660,3.583348,0.100000,83
4,1.413718,0.549336,2.719142,0.165100,84
