total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
0,0.000000,0.000000,2.451780,0.121400,48.912
0,0.000000,0.000000,2.451780,0.121400,60.826
5,1.576404,0.544265,2.442007,0.109900,84.203
5,0.000000,0.000000,2.442007,0.109900,105.903
8,1.076420,0.788429,2.631141,0.103200,113.501
10,1.198915,0.741944,2.604167,0.100000,132.525
11,1.701957,0.504622,2.511956,0.100100,146.370
13,2.144671,0.262366,2.411214,0.100100,153.301
15,1.324451,0.671230,2.364435,0.100100,165.417
17,2.401258,0.144880,2.352248,0.123500,180.208
18,1.545608,0.496002,2.457986,0.152700,198.430
19,1.624017,0.536770,2.359095,0.113600,208.086
22,1.500530,0.563244,2.540973,0.142300,217.961
23,1.483693,0.513408,2.423771,0.140100,237.415
24,1.548944,0.582494,2.355963,0.160100,250.694
26,1.144270,0.747232,2.397250,0.116000,261.411
28,1.257799,0.678628,2.638522,0.133500,283.931
29,1.084322,0.781326,2.358130,0.159100,295.366
32,1.115616,0.758825,2.356214,0.145300,314.839
33,1.926165,0.310383,2.284444,0.161900,326.398
35,2.010018,0.388616,2.221979,0.156200,332.807
37,1.091566,0.741790,2.362271,0.162900,347.451
38,1.372013,0.585518,2.329933,0.194000,359.844
40,1.537015,0.511274,2.211937,0.143100,381.287
41,1.362508,0.622826,2.318715,0.177700,391.958
43,1.426329,0.560801,2.234654,0.174500,399.353
45,1.440004,0.545455,2.349285,0.107600,413.026
46,0.821569,0.902470,2.263241,0.151600,434.956
48,1.146555,0.726659,2.566017,0.154300,445.391
50,1.083858,0.771999,2.320338,0.174500,452.557
51,1.474244,0.603640,2.377247,0.174300,475.687
53,0.812399,0.879328,2.163972,0.204400,482.754
53,0.000000,0.000000,2.163972,0.204400,487.880
56,1.188166,0.687416,2.406468,0.194200,492.566
56,0.000000,0.000000,2.406468,0.194200,513.578
57,1.688848,0.476027,2.246477,0.202700,526.376
57,0.000000,0.000000,2.246477,0.202700,530.025
60,1.463298,0.574260,2.303851,0.173500,534.298
61,1.374603,0.571746,2.361672,0.162700,545.264
61,0.000000,0.000000,2.361672,0.162700,561.157
63,1.396114,0.570871,2.255713,0.217100,572.970
65,1.487519,0.512843,2.241378,0.177800,586.339
66,0.866374,0.875871,2.212068,0.160100,600.944
68,1.138111,0.727109,2.534874,0.153100,612.235
69,0.891133,0.863636,2.301375,0.155500,624.535
70,1.628196,0.500506,2.363455,0.165500,635.762
72,1.161834,0.734681,2.191619,0.181400,646.361
74,1.118928,0.706652,2.384110,0.131200,662.995
75,0.893062,0.825092,2.436824,0.191600,667.379
77,1.709951,0.506379,2.097240,0.206900,681.837
78,1.836923,0.385093,2.134125,0.192100,695.173
80,1.341054,0.608483,2.421432,0.169100,706.706
81,1.226211,0.686126,2.176265,0.192000,725.132
82,1.152504,0.749032,2.174375,0.200100,737.939
84,1.424228,0.536562,2.277696,0.145900,742.183
86,1.148199,0.705672,2.133904,0.177900,752.455
86,0.000000,0.000000,2.133904,0.177900,772.144
87,0.907495,0.839753,2.356021,0.131700,783.854
89,1.066495,0.766409,2.343037,0.127500,793.584
92,1.186081,0.700377,2.079302,0.239300,805.708
92,0.000000,0.000000,2.079302,0.239300,827.518
94,1.071674,0.747219,2.172280,0.164200,834.494
97,1.046866,0.769491,2.264292,0.205800,841.631
97,0.000000,0.000000,2.264292,0.205800,862.846
98,1.635024,0.484472,2.125347,0.213500,874.382
100,1.290743,0.623620,2.297421,0.199200,879.725
102,1.235906,0.679693,2.120856,0.191900,903.952
102,0.000000,0.000000,2.120856,0.191900,921.534
102,0.000000,0.000000,2.120856,0.191900,924.924
105,1.186711,0.681727,2.159924,0.184900,928.062
107,1.219575,0.646429,2.276976,0.130300,951.617
107,0.000000,0.000000,2.276976,0.130300,973.779
107,0.000000,0.000000,2.276976,0.130300,976.542
112,1.127753,0.730709,2.346280,0.149900,980.220
112,0.000000,0.000000,2.346280,0.149900,1010.955
112,0.000000,0.000000,2.346280,0.149900,1022.764
115,1.002674,0.790955,2.217426,0.180900,1025.909
116,1.596150,0.420877,2.049427,0.247800,1031.505
117,0.881665,0.830609,2.292648,0.216800,1054.570
119,1.262810,0.692877,2.112807,0.217200,1065.640
121,1.274089,0.634942,2.112767,0.245900,1077.266
122,1.171720,0.736638,2.126466,0.189700,1097.904
123,0.842361,0.883471,2.174980,0.169600,1109.807
125,1.357352,0.577308,2.149732,0.192800,1116.752
125,0.000000,0.000000,2.149732,0.192800,1121.579
128,1.204168,0.673364,2.146373,0.217900,1139.613
128,0.000000,0.000000,2.146373,0.217900,1157.346
130,1.473551,0.542373,2.213994,0.201200,1162.976
133,1.028913,0.790987,2.297427,0.172600,1169.463
133,0.000000,0.000000,2.297427,0.172600,1189.235
134,0.691870,0.946121,2.148005,0.175200,1202.837
134,0.000000,0.000000,2.148005,0.175200,1205.987
138,1.154846,0.686277,2.067331,0.250500,1209.291
138,0.000000,0.000000,2.067331,0.250500,1218.034
138,0.000000,0.000000,2.067331,0.250500,1243.908
139,1.238406,0.667930,2.042820,0.198800,1252.897
142,1.053796,0.780569,2.262665,0.162600,1257.926
143,1.219122,0.661040,2.209890,0.208900,1268.082
143,0.000000,0.000000,2.209890,0.208900,1286.277
145,1.390181,0.563177,2.134747,0.277000,1304.046
148,1.214226,0.654034,2.182300,0.220700,1319.136
149,1.243017,0.673228,2.233694,0.218900,1332.222
151,1.398924,0.650350,2.044801,0.236800,1347.214
153,1.021584,0.793084,2.196975,0.180200,1370.568
154,0.841852,0.850020,2.179786,0.222400,1380.772
154,0.000000,0.000000,2.179786,0.222400,1383.872
158,1.193135,0.676669,2.108088,0.201800,1395.746
158,0.000000,0.000000,2.108088,0.201800,1410.399
159,1.215877,0.664898,2.157973,0.180400,1422.816
162,1.194077,0.693174,2.297225,0.217200,1434.072
163,0.886769,0.857821,2.256057,0.187800,1454.564
164,1.072727,0.819182,2.087336,0.189200,1466.769
166,1.191507,0.656773,2.186077,0.257600,1473.279
168,1.379470,0.563988,2.105677,0.225800,1477.954
169,1.178307,0.713525,2.122756,0.236100,1501.025
169,0.000000,0.000000,2.122756,0.236100,1519.868
173,1.064588,0.772807,2.181886,0.192400,1525.565
174,0.902872,0.825909,2.175825,0.220800,1549.613
174,0.000000,0.000000,2.175825,0.220800,1557.230
178,1.142448,0.711868,1.988777,0.275100,1582.484
178,0.000000,0.000000,1.988777,0.275100,1597.081
182,1.195050,0.696492,2.386764,0.175400,1615.955
183,0.900266,0.851172,2.343464,0.174000,1630.927
185,0.934093,0.834023,2.161080,0.206000,1636.288
187,1.337266,0.587814,2.145796,0.288900,1655.297
188,1.384344,0.552200,2.111652,0.225700,1660.660
189,1.523210,0.617607,2.040278,0.225400,1675.137
190,1.178291,0.699861,2.121874,0.221900,1688.910
190,0.000000,0.000000,2.121874,0.221900,1691.625
193,1.032277,0.786495,2.471638,0.129500,1697.269
193,0.000000,0.000000,2.471638,0.129500,1725.304
194,1.860275,0.257764,2.156727,0.210200,1735.445
197,1.163113,0.702071,2.091442,0.180600,1741.896
198,0.861493,0.836943,2.311788,0.185600,1748.348
199,1.133425,0.705838,2.040575,0.238200,1772.283
200,1.230296,0.656375,1.965279,0.252200,1779.377
202,1.289557,0.664005,2.282203,0.177900,1785.503
203,0.931741,0.837872,2.398004,0.161700,1796.830
204,0.672232,0.957627,2.540872,0.145500,1813.108
205,2.647689,0.041885,2.102739,0.195900,1826.206
208,1.366426,0.568733,2.050691,0.246700,1837.469
