client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg,staleness
5,1.906890,0.615385,6799.228064,0.100000,1,0.0
0,0.495989,0.961290,88.876557,0.100000,2,1.0
5,176596.156250,0.461538,2.328651,0.100000,3,1.0
6,1.178150,0.583486,14338.555467,0.100000,4,3.0
9,0.239562,0.980320,4636.467548,0.100000,5,4.0
5,216.302322,0.461538,3.789555,0.100000,6,2.0
1,0.469473,0.873767,555.491190,0.100500,7,6.0
5,1.994019,0.230769,5.604210,0.100000,8,1.0
6,0.859668,0.577982,7.356978,0.100000,9,4.0
5,1.698682,0.461538,5.295120,0.100000,10,1.0
7,0.109310,0.979300,23.854053,0.100000,11,10.0
5,1.149203,0.461538,11.614168,0.100000,12,1.0
6,0.866383,0.583486,5.327119,0.100000,13,3.0
1,0.608306,0.830375,5.927905,0.100000,14,6.0
4,0.345621,0.893002,15.916595,0.166700,15,14.0
5,1.566455,0.461538,3.232871,0.100000,16,3.0
5,1.157087,0.461538,6.836962,0.100000,17,0.0
3,1.149385,0.500514,5.361678,0.218900,18,17.0
8,1.129847,0.581427,7.853129,0.188800,19,18.0
6,0.863456,0.583486,6.211918,0.100000,20,5.0
5,1.076482,0.461538,8.674732,0.100000,21,3.0
1,0.660186,0.830375,6.316779,0.100000,22,7.0
5,1.341587,0.461538,4.597173,0.100000,23,1.0
6,0.847719,0.583486,5.663707,0.100000,24,3.0
5,1.152789,0.461538,7.370108,0.100000,25,1.0
5,1.248476,0.461538,6.348537,0.100000,26,0.0
6,0.841125,0.583486,6.262357,0.100000,27,2.0
4,0.342039,0.888647,7.877826,0.100000,28,12.0
1,0.599291,0.830375,6.627252,0.100000,29,6.0
5,1.933918,0.461538,6.260262,0.100000,30,3.0
2,1.034150,0.627470,5.741849,0.248400,31,30.0
5,1.309911,0.307692,5.487936,0.100000,32,1.0
6,0.857559,0.583486,6.542348,0.100000,33,5.0
3,1.187191,0.449666,4.938552,0.163200,34,15.0
8,1.219747,0.562853,5.748846,0.133000,35,15.0
5,1.424014,0.461538,5.547356,0.113700,36,3.0
1,0.544617,0.830375,5.121093,0.139600,37,7.0
6,0.894312,0.517431,6.511296,0.100000,38,4.0
5,1.252342,0.461538,4.071124,0.100000,39,2.0
5,1.203027,0.615385,4.881932,0.100000,40,0.0
4,0.334376,0.895801,6.708330,0.158500,41,11.0
5,0.896622,0.461538,6.637689,0.176300,42,1.0
6,0.876006,0.521101,6.878373,0.100000,43,3.0
5,1.099771,0.538462,5.443991,0.100000,44,1.0
5,1.099911,0.461538,4.859525,0.179600,45,0.0
6,0.859661,0.583486,6.398278,0.100000,46,2.0
5,0.917949,0.538462,6.013759,0.166300,47,1.0
3,1.130094,0.504366,5.432065,0.162400,48,13.0
8,1.068036,0.613997,5.770790,0.146200,49,13.0
6,0.886474,0.583486,6.244905,0.116600,50,3.0
5,0.948453,0.538462,6.393909,0.196100,51,3.0
4,0.323917,0.894868,7.319681,0.146100,52,10.0
2,1.168129,0.586474,5.167709,0.194900,53,21.0
5,0.887115,0.538462,5.911420,0.177500,54,2.0
6,0.867819,0.583486,7.734601,0.100000,55,4.0
6,0.864882,0.581651,6.596458,0.100000,56,0.0
6,0.828416,0.583486,6.302460,0.113500,57,0.0
3,1.069782,0.523369,4.676139,0.238900,58,9.0
4,0.336050,0.895801,7.271724,0.120300,59,6.0
8,1.131213,0.582773,5.701481,0.142700,60,10.0
6,0.827755,0.581651,7.115099,0.100000,61,3.0
6,0.859264,0.543119,7.387197,0.110000,62,0.0
6,0.830460,0.552294,7.632697,0.100000,63,0.0
2,1.111905,0.604762,5.024848,0.216800,64,10.0
4,0.319096,0.897667,8.191978,0.144900,65,5.0
6,0.811355,0.583486,7.156973,0.112300,66,2.0
3,1.020168,0.555727,5.056787,0.249600,67,8.0
8,1.025392,0.623957,7.107625,0.173800,68,7.0
6,0.851393,0.543119,8.585673,0.100000,69,2.0
6,0.817058,0.579817,7.211149,0.110200,70,0.0
6,0.810450,0.577982,6.660325,0.117600,71,0.0
4,0.316916,0.901400,8.147061,0.157500,72,6.0
6,0.790964,0.620183,7.609749,0.116300,73,1.0
3,1.017135,0.555213,5.573850,0.249400,74,6.0
8,1.021599,0.616420,5.980496,0.175100,75,6.0
2,1.082212,0.613232,5.136805,0.236100,76,11.0
6,0.829532,0.614679,9.136898,0.106700,77,3.0
4,0.317832,0.902333,7.574824,0.152300,78,5.0
6,0.816534,0.605505,7.112535,0.107600,79,1.0
6,0.811111,0.612844,8.357399,0.110600,80,0.0
3,0.961745,0.597072,4.761020,0.235900,81,6.0
6,0.787402,0.622018,6.993642,0.123300,82,1.0
4,0.311343,0.897667,7.422151,0.160900,83,4.0
6,0.792038,0.605505,7.893616,0.102400,84,1.0
6,0.795180,0.669725,9.189625,0.118600,85,0.0
3,0.945847,0.592964,4.954045,0.251800,86,4.0
2,1.073602,0.616791,4.973645,0.256300,87,10.0
4,0.303165,0.906065,8.680964,0.157800,88,4.0
6,0.771824,0.658716,7.804567,0.120800,89,3.0
6,0.803906,0.629358,9.116465,0.118600,90,0.0
6,0.801581,0.640367,8.022605,0.121700,91,0.0
4,0.296552,0.910731,7.787100,0.122400,92,3.0
6,0.771069,0.649541,7.870442,0.116200,93,1.0
3,0.938891,0.600411,5.552376,0.242500,94,7.0
6,0.804839,0.644037,9.603097,0.102200,95,1.0
2,1.024935,0.631889,5.620854,0.232200,96,8.0
6,0.800011,0.677064,9.050818,0.124500,97,1.0
4,0.286728,0.907932,8.725945,0.159600,98,5.0
3,0.933674,0.598870,4.891416,0.250000,99,4.0
6,0.776185,0.664220,8.224002,0.120700,100,2.0
6,0.773562,0.656881,8.938345,0.120400,101,0.0
4,0.283651,0.908865,7.922993,0.168500,102,3.0
6,0.754662,0.660550,7.883157,0.112100,103,1.0
6,0.789727,0.671560,9.148521,0.126900,104,0.0
3,0.928932,0.604777,4.757735,0.260900,105,5.0
4,0.277372,0.908554,9.187235,0.144900,106,3.0
2,0.958715,0.661102,5.805007,0.285400,107,10.0
6,0.750038,0.658716,7.735836,0.128200,108,3.0
6,0.759495,0.678899,9.095427,0.119700,109,0.0
3,0.907143,0.615819,5.316119,0.277600,110,4.0
6,0.746109,0.677064,7.875972,0.115500,111,1.0
4,0.322005,0.906376,7.157338,0.155500,112,4.0
6,0.768578,0.651376,7.873547,0.120800,113,1.0
6,0.798888,0.649541,9.529994,0.123500,114,0.0
3,0.863377,0.643297,5.920344,0.262900,115,4.0
6,0.755701,0.656881,7.487381,0.124400,116,1.0
4,0.271060,0.915708,7.527175,0.140600,117,4.0
2,0.924264,0.673377,5.460365,0.294500,118,10.0
6,1.104178,0.583486,4.732320,0.100000,119,0.0
6,0.836100,0.533945,9.280235,0.100000,120,0.0
3,0.868513,0.640473,5.147121,0.284100,121,5.0
6,0.786319,0.594495,6.899135,0.107200,122,1.0
6,0.788288,0.618349,8.172067,0.114700,123,0.0
2,0.911293,0.678532,6.152047,0.269500,124,5.0
3,0.815987,0.663585,5.299486,0.278100,125,3.0
6,0.737570,0.671560,7.089932,0.127400,126,2.0
6,0.771339,0.616514,8.684704,0.117300,127,0.0
6,0.730785,0.678899,6.841680,0.122500,128,0.0
3,0.846657,0.654083,5.665023,0.290400,129,3.0
6,0.728609,0.664220,6.962025,0.119000,130,1.0
2,0.847705,0.703204,6.899470,0.286300,131,6.0
6,0.738837,0.660550,8.501012,0.116000,132,1.0
6,0.767364,0.662385,7.898307,0.126700,133,0.0
3,0.784183,0.684386,5.088712,0.256300,134,4.0
6,0.682785,0.680734,7.258306,0.131900,135,1.0
6,0.757587,0.640367,7.743996,0.102200,136,0.0
2,0.831068,0.707254,7.424353,0.329400,137,5.0
6,0.703209,0.662385,8.051308,0.121900,138,1.0
3,0.758891,0.700565,6.079099,0.304500,139,4.0
6,0.754232,0.655046,7.663659,0.126000,140,1.0
6,0.695618,0.680734,8.721600,0.124000,141,0.0
6,0.671955,0.675229,6.956291,0.125900,142,0.0
3,0.747812,0.698767,6.156508,0.297600,143,3.0
6,0.702002,0.669725,7.844237,0.119600,144,1.0
2,0.796039,0.720511,6.697615,0.338300,145,7.0
6,0.648147,0.715596,8.202248,0.132900,146,1.0
3,0.708938,0.709810,6.070611,0.304700,147,3.0
6,0.694504,0.699083,7.628960,0.130300,148,1.0
6,0.650762,0.708257,9.010166,0.133000,149,0.0
6,0.632101,0.699083,8.500047,0.132100,150,0.0
3,0.671872,0.739343,5.802172,0.339200,151,3.0
2,0.768624,0.725052,6.480261,0.362700,152,6.0
6,0.683432,0.713761,8.672920,0.129500,153,2.0
6,0.707390,0.702752,8.755656,0.132700,154,0.0
6,0.660744,0.693578,8.191250,0.127800,155,0.0
3,0.679394,0.738059,6.562875,0.304400,156,4.0
6,0.646239,0.689908,7.749421,0.125300,157,1.0
2,0.746485,0.741377,5.756147,0.348400,158,5.0
6,0.630979,0.689908,8.982865,0.138700,159,1.0
3,0.659278,0.744735,5.228015,0.330200,160,3.0
6,0.685839,0.695413,7.864035,0.131700,161,1.0
6,0.705453,0.697248,9.537633,0.140300,162,0.0
6,0.650357,0.708257,9.195890,0.122000,163,0.0
3,0.614373,0.768875,6.774217,0.331600,164,3.0
2,0.732208,0.742850,6.134377,0.369800,165,6.0
6,0.587406,0.735780,8.296366,0.126800,166,2.0
6,0.651794,0.689908,10.182873,0.133600,167,0.0
6,0.605731,0.719266,7.733105,0.143100,168,0.0
3,0.625629,0.753467,5.921443,0.329100,169,4.0
6,0.571893,0.750459,9.425615,0.160200,170,1.0
2,0.695190,0.762735,5.925760,0.395900,171,5.0
6,0.642378,0.680734,9.218319,0.135100,172,1.0
3,0.597830,0.772984,5.724574,0.331800,173,3.0
6,0.604926,0.728440,9.397311,0.136500,174,1.0
6,0.566872,0.737615,9.929337,0.138200,175,0.0
6,0.556279,0.726606,9.151544,0.147000,176,0.0
2,0.682149,0.766908,7.186548,0.354600,177,5.0
3,0.577535,0.786595,5.769785,0.351900,178,4.0
6,0.489538,0.800000,9.944973,0.143600,179,2.0
6,0.569817,0.754128,11.348950,0.121500,180,0.0
6,0.499930,0.790826,9.304771,0.160600,181,0.0
3,0.610598,0.762969,5.945100,0.340800,182,3.0
6,0.536344,0.774312,8.415043,0.149200,183,1.0
2,0.678361,0.758316,6.359354,0.337600,184,6.0
6,0.546007,0.763303,11.292415,0.142800,185,1.0
6,0.616419,0.730275,9.289342,0.142400,186,0.0
3,0.563771,0.782999,5.263070,0.339300,187,4.0
6,0.543801,0.757798,9.236465,0.148100,188,1.0
6,0.540360,0.765138,11.239041,0.150400,189,0.0
2,0.644045,0.771941,6.518302,0.382200,190,5.0
3,0.532699,0.807910,6.147290,0.359500,191,3.0
6,0.565928,0.757798,11.313305,0.143400,192,2.0
6,0.428092,0.807339,12.294481,0.151300,193,0.0
6,0.631396,0.719266,9.553290,0.148800,194,0.0
3,0.542733,0.797894,5.230791,0.378000,195,3.0
6,0.486492,0.807339,8.989190,0.159500,196,1.0
2,0.648441,0.775868,7.056394,0.408400,197,6.0
6,0.483604,0.805505,11.981633,0.148600,198,1.0
6,0.416425,0.827523,11.056521,0.150700,199,0.0
3,0.466972,0.830252,6.099764,0.370800,200,4.0
6,0.467582,0.790826,10.162480,0.166400,201,1.0
6,0.521609,0.765138,9.452358,0.157200,202,0.0
2,0.634258,0.777955,6.050802,0.389000,203,5.0
6,0.385194,0.845872,10.901919,0.175500,204,1.0
3,0.477554,0.822804,6.063740,0.372700,205,4.0
6,0.500605,0.787156,11.159739,0.148800,206,1.0
6,0.459452,0.805505,10.162221,0.156200,207,0.0
6,0.405999,0.831193,9.761010,0.191500,208,0.0
3,0.470395,0.828711,5.642735,0.372500,209,3.0
2,0.617914,0.780410,7.663625,0.382800,210,6.0
6,0.385153,0.833028,12.550118,0.147100,211,2.0
6,0.395256,0.838532,11.099455,0.169000,212,0.0
6,0.463809,0.807339,11.028431,0.155600,213,0.0
3,0.436843,0.835645,6.429436,0.362700,214,4.0
6,0.413062,0.838532,11.359803,0.141400,215,1.0
2,0.610231,0.788634,6.477069,0.390200,216,5.0
6,0.571278,0.770642,10.225149,0.173000,217,1.0
3,0.440931,0.837442,5.651053,0.373100,218,3.0
6,0.418815,0.829358,10.117189,0.166200,219,1.0
6,0.482665,0.798165,10.135531,0.173300,220,0.0
6,0.414506,0.823853,9.998754,0.163000,221,0.0
2,0.590585,0.795508,7.056832,0.384900,222,5.0
3,0.450255,0.830252,5.434595,0.372700,223,4.0
6,0.286229,0.884404,11.485818,0.164100,224,2.0
6,0.476923,0.798165,10.216617,0.178300,225,0.0
6,0.365517,0.838532,12.611594,0.169000,226,0.0
3,0.418482,0.849512,6.149767,0.384500,227,3.0
6,0.314945,0.878899,13.199293,0.162000,228,1.0
2,0.567832,0.804959,6.741100,0.422700,229,6.0
6,0.444208,0.809174,11.011888,0.168500,230,1.0
6,0.398571,0.855046,9.996476,0.151400,231,0.0
3,0.405482,0.859014,6.177757,0.362400,232,4.0
6,0.344313,0.875229,11.049512,0.160900,233,1.0
6,0.406302,0.812844,10.408850,0.187100,234,0.0
2,0.544769,0.811219,6.917615,0.416500,235,5.0
6,0.295102,0.882569,13.669186,0.178200,236,1.0
3,0.412848,0.845660,6.188337,0.365900,237,4.0
6,0.385513,0.855046,12.748940,0.147800,238,1.0
6,0.325663,0.869725,12.391637,0.166400,239,0.0
6,0.283465,0.884404,12.579508,0.164500,240,0.0
2,0.539601,0.812692,7.269830,0.424800,241,5.0
3,0.397043,0.857216,6.102229,0.372900,242,4.0
6,0.255699,0.884404,12.993918,0.174000,243,2.0
6,0.280556,0.886239,15.380841,0.169900,244,0.0
6,0.269163,0.893578,10.615707,0.163500,245,0.0
6,0.273242,0.882569,13.067867,0.178700,246,0.0
3,0.380977,0.863893,5.167528,0.385600,247,4.0
2,0.536176,0.815024,6.723967,0.410000,248,6.0
6,0.380664,0.873394,11.986000,0.185000,249,2.0
6,0.324258,0.871560,13.261304,0.154700,250,0.0
6,0.388361,0.856881,13.492924,0.166200,251,0.0
3,0.383666,0.863380,6.416670,0.375700,252,4.0
6,0.344974,0.891743,13.177047,0.182300,253,1.0
6,0.288563,0.884404,13.516707,0.178900,254,0.0
2,0.523878,0.819688,6.600289,0.352400,255,6.0
3,0.332094,0.881613,5.688986,0.400100,256,3.0
6,0.374548,0.871560,11.051807,0.184200,257,2.0
6,0.230877,0.913761,13.884580,0.173200,258,0.0
6,0.277119,0.897248,12.213723,0.183100,259,0.0
3,0.337553,0.884694,5.801095,0.384300,260,3.0
6,0.273083,0.893578,11.442659,0.171600,261,1.0
2,0.513990,0.824598,6.537888,0.398900,262,6.0
6,0.348451,0.864220,13.222226,0.173800,263,1.0
6,0.268736,0.906422,22.467059,0.167200,264,0.0
3,0.342522,0.878788,6.490499,0.383500,265,4.0
6,0.334959,0.858716,11.693588,0.182000,266,1.0
6,0.272914,0.880734,12.419249,0.184100,267,0.0
2,0.511487,0.822143,6.559442,0.439300,268,5.0
3,0.330492,0.882383,5.586246,0.402900,269,3.0
6,0.246874,0.913761,13.838920,0.169600,270,2.0
6,0.263313,0.893578,14.987064,0.169100,271,0.0
6,0.278384,0.880734,10.324909,0.192200,272,0.0
3,0.319923,0.882383,5.635981,0.400300,273,3.0
6,0.221704,0.921101,13.190576,0.188500,274,1.0
2,0.482825,0.833558,7.025103,0.395700,275,6.0
6,0.216491,0.911927,14.821705,0.181800,276,1.0
6,0.225949,0.919266,14.639226,0.187300,277,0.0
3,0.298948,0.891115,6.280873,0.373100,278,4.0
6,0.322355,0.889908,11.613557,0.168700,279,1.0
6,0.224507,0.915596,15.772961,0.175200,280,0.0
6,0.243238,0.910092,14.848865,0.188600,281,0.0
3,0.314647,0.891885,7.244803,0.367200,282,3.0
2,0.476691,0.836627,7.646952,0.449200,283,7.0
6,0.170042,0.943119,17.252361,0.182900,284,2.0
6,0.288501,0.895413,13.443354,0.171000,285,0.0
6,0.291885,0.895413,13.292919,0.169300,286,0.0
3,0.294405,0.889574,6.684914,0.391700,287,4.0
6,0.233115,0.922936,11.571030,0.202800,288,1.0
2,0.470442,0.838223,6.214381,0.449200,289,5.0
6,0.204442,0.915596,14.703470,0.173600,290,1.0
3,0.280699,0.894967,6.408922,0.398200,291,3.0
6,0.274659,0.906422,14.014053,0.164700,292,1.0
6,0.291201,0.867890,14.779966,0.166200,293,0.0
6,0.152882,0.935780,14.790823,0.199500,294,0.0
2,0.474609,0.835031,6.386169,0.445700,295,5.0
3,0.270081,0.903441,6.718049,0.400200,296,4.0
6,0.154257,0.943119,18.565520,0.205700,297,2.0
6,0.419588,0.889908,14.192858,0.179300,298,0.0
6,0.180832,0.926606,21.932223,0.194100,299,0.0
6,0.251578,0.886239,11.247342,0.162600,300,0.0
3,0.276502,0.895994,6.901359,0.393500,301,4.0
2,0.474622,0.840432,6.374901,0.409200,302,6.0
6,0.195068,0.950459,15.268199,0.195600,303,2.0
6,0.250833,0.911927,10.086696,0.202200,304,0.0
6,0.169635,0.937615,36.233498,0.167900,305,0.0
3,0.268732,0.906780,6.858462,0.411300,306,4.0
6,0.164629,0.944954,14.018199,0.186300,307,1.0
2,0.457760,0.846201,6.435829,0.449800,308,5.0
6,0.135468,0.941284,16.024669,0.190100,309,1.0
3,0.245406,0.911402,6.695116,0.397900,310,3.0
6,0.329205,0.910092,12.900836,0.177800,311,1.0
6,0.135944,0.955963,19.196648,0.182000,312,0.0
3,0.216672,0.924499,7.902541,0.370200,313,2.0
6,0.201696,0.928440,11.835479,0.190800,314,1.0
2,0.438164,0.852216,7.656162,0.469000,315,6.0
6,0.150834,0.937615,19.715826,0.176700,316,1.0
6,0.180442,0.948624,14.703073,0.207100,317,0.0
6,0.136997,0.950459,15.438430,0.180700,318,0.0
3,0.244624,0.912429,6.765433,0.417200,319,5.0
6,0.079833,0.970642,28.312411,0.173900,320,1.0
2,0.431982,0.855161,7.813441,0.441800,321,5.0
6,0.121171,0.963303,14.356143,0.210600,322,1.0
3,0.252134,0.904468,5.908123,0.430800,323,3.0
6,0.135493,0.948624,17.412920,0.196400,324,1.0
6,0.115605,0.968807,16.164722,0.169600,325,0.0
6,0.245280,0.924771,10.857631,0.189700,326,0.0
2,0.400135,0.862158,8.204336,0.445800,327,5.0
3,0.224649,0.917052,7.125053,0.407200,328,4.0
6,0.118020,0.957798,14.073768,0.192100,329,2.0
6,0.139283,0.961468,18.300858,0.186100,330,0.0
6,0.183080,0.928440,17.243557,0.160200,331,0.0
3,0.235002,0.920647,6.922683,0.396000,332,3.0
6,0.137847,0.952294,26.931623,0.182800,333,1.0
2,0.399969,0.862158,7.458371,0.471200,334,6.0
