client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
0,1.427837,0.694036,2.490194,0.100000,0
2,2.378311,0.118012,2.327810,0.117200,1
3,1.468073,0.545109,2.651342,0.143500,2
1,1.535136,0.591246,2.994883,0.100600,3
4,1.650865,0.471752,2.926302,0.100000,4
7,2.060023,0.435535,2.357750,0.100000,5
9,0.874764,0.907328,3.184718,0.100000,6
5,1.012675,0.851172,3.127190,0.100000,7
6,1.211408,0.763584,3.044512,0.100300,8
8,1.181339,0.750437,3.382584,0.101800,9
14,1.990144,0.506849,2.354849,0.100000,10
12,1.921888,0.486350,2.408418,0.100000,11
10,1.039302,0.919877,2.730301,0.100000,12
13,1.708797,0.469739,2.563095,0.100100,13
11,1.061616,0.783613,3.483774,0.102600,14
16,2.572926,0.005236,2.315345,0.112700,15
15,1.543960,0.742779,2.452103,0.100000,16
19,1.682640,0.555724,2.512344,0.102100,17
17,1.523860,0.512661,3.063853,0.140000,18
18,1.501357,0.564858,3.068833,0.101100,19
2,2.310087,0.248447,2.499737,0.100000,20
0,1.315405,0.731216,3.001839,0.100000,21
1,1.535354,0.604910,3.307888,0.100000,22
4,1.639263,0.442593,3.259342,0.100000,23
3,1.422662,0.577717,3.457252,0.100000,24
7,1.739483,0.594340,3.570010,0.100000,25
9,0.751238,0.943606,3.589847,0.100000,26
5,0.957309,0.874604,3.555675,0.100000,27
6,1.200251,0.773786,3.410809,0.100000,28
8,1.227520,0.770341,3.788431,0.100000,29
13,1.730728,0.403109,2.828726,0.100000,30
14,2.040668,0.410959,2.750197,0.100000,31
12,1.768464,0.532861,3.656173,0.100000,32
10,0.971895,0.952234,4.899894,0.100000,33
11,1.138335,0.793829,3.585776,0.100600,34
16,2.480218,0.020942,2.358494,0.099300,35
15,1.457938,0.801926,5.010758,0.100000,36
19,1.483710,0.628506,3.587119,0.100000,37
17,1.565835,0.420036,3.209605,0.102000,38
18,1.532868,0.552382,3.196920,0.100100,39
2,2.224151,0.263975,2.541053,0.100000,40
0,1.307376,0.731991,3.988333,0.100000,41
3,1.416942,0.584239,3.591431,0.100000,42
4,1.617358,0.460036,2.955324,0.100000,43
1,1.514519,0.614868,3.261772,0.100000,44
7,1.685288,0.638365,3.786836,0.100000,45
9,0.741283,0.943966,3.505032,0.100000,46
5,0.960198,0.874288,3.501930,0.100000,47
6,1.197551,0.773564,3.459934,0.100000,48
8,1.222782,0.771872,3.812757,0.100000,49
14,1.998247,0.458904,2.805750,0.100000,50
12,1.742804,0.534884,3.149837,0.100000,51
10,0.944744,0.950693,4.755360,0.100000,52
13,1.717602,0.428096,3.196464,0.100500,53
11,1.131428,0.796281,3.518792,0.110800,54
16,2.452787,0.062827,2.359703,0.097400,55
15,1.448941,0.800550,4.716912,0.100000,56
19,1.441421,0.645186,3.456992,0.100000,57
17,1.566215,0.416259,3.328207,0.129900,58
18,1.531319,0.553134,3.037058,0.100400,59
2,2.174019,0.322981,2.580492,0.100000,60
0,1.320283,0.725019,3.488722,0.100000,61
3,1.411608,0.563043,3.482070,0.100000,62
1,1.502837,0.620426,2.889014,0.102600,63
4,1.605683,0.467587,3.010715,0.100000,64
9,0.738337,0.943606,3.527867,0.100000,65
7,1.679640,0.674528,3.185689,0.100000,66
5,0.955705,0.874921,3.316705,0.100000,67
6,1.202826,0.772012,3.616598,0.100000,68
8,1.225798,0.775372,3.327257,0.100000,69
14,2.035354,0.421233,2.797393,0.100000,70
12,1.705983,0.552073,3.699906,0.100000,71
10,0.955793,0.956857,4.905141,0.100000,72
13,1.706082,0.411993,2.898162,0.107900,73
11,1.144320,0.794238,3.646584,0.100000,74
16,2.407648,0.089005,2.369912,0.097300,75
15,1.438557,0.808803,4.775943,0.100000,76
19,1.457064,0.642911,3.304523,0.114000,77
18,1.537076,0.553585,2.951682,0.109500,78
17,1.555672,0.431808,3.572119,0.101000,79
2,2.098127,0.406832,2.622252,0.100000,80
0,1.303370,0.726569,3.525214,0.100000,81
3,1.417435,0.539130,3.227405,0.100200,82
4,1.614320,0.440771,2.962247,0.100000,83
1,1.510285,0.622047,3.342602,0.100000,84
7,1.630752,0.690252,3.865987,0.100000,85
9,0.729632,0.943966,3.503244,0.100000,86
5,0.955322,0.873338,3.096099,0.100000,87
6,1.213502,0.772012,3.770149,0.100000,88
8,1.200718,0.781934,3.169747,0.100000,89
14,2.057902,0.380137,2.774533,0.100000,90
12,1.672638,0.580384,3.426267,0.100000,91
10,0.961958,0.959938,4.404621,0.100000,92
13,1.695289,0.405330,2.957283,0.100000,93
11,1.123753,0.794851,3.419884,0.150900,94
16,2.367374,0.104712,2.377429,0.099000,95
15,1.424801,0.807428,4.752229,0.100000,96
19,1.439886,0.655800,4.235887,0.100000,97
17,1.565300,0.425144,3.400308,0.123700,98
18,1.535825,0.551481,3.041807,0.102200,99
2,2.085146,0.481366,2.659846,0.100000,100
0,1.316343,0.723470,3.139914,0.100000,101
3,1.390303,0.597283,3.383505,0.150400,102
4,1.604770,0.450924,3.465287,0.100000,103
1,1.502818,0.623437,3.306887,0.100000,104
7,1.620119,0.705975,3.265599,0.100000,105
9,0.726221,0.944325,3.633032,0.100000,106
5,0.947712,0.874921,3.187515,0.100000,107
8,1.202591,0.783246,3.316134,0.100000,108
6,1.205375,0.768241,3.042829,0.100000,109
14,2.048592,0.431507,2.780963,0.100000,110
12,1.666921,0.597573,3.421492,0.100000,111
13,1.680647,0.432537,3.080639,0.100600,112
11,1.129664,0.792808,3.668977,0.100000,113
10,0.942980,0.965331,4.512362,0.100000,114
16,2.333313,0.078534,2.391501,0.099900,115
15,1.412188,0.806052,5.099352,0.100000,116
19,1.421859,0.647460,3.400714,0.119400,117
17,1.563268,0.416482,3.267294,0.158500,118
18,1.525470,0.553435,3.152573,0.101000,119
0,1.330587,0.705655,3.426014,0.100000,120
2,2.005784,0.559006,2.717378,0.100000,121
3,1.410399,0.588587,3.415610,0.100000,122
4,1.608622,0.454309,3.200815,0.100000,123
1,1.496320,0.622974,2.926515,0.100000,124
7,1.581429,0.712264,3.435874,0.100000,125
9,0.722523,0.947198,4.092893,0.100000,126
5,0.945234,0.873654,3.370979,0.100000,127
8,1.214544,0.777340,3.718105,0.100000,128
