client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
3,2.308853,0.129517,2.289243,0.126700,0
1,2.310063,0.116780,2.291024,0.128800,1
4,2.314615,0.115338,2.288727,0.126800,2
2,2.311776,0.119984,2.289432,0.122100,3
0,2.310304,0.124446,2.288926,0.129200,4
6,2.306171,0.115523,2.284625,0.139300,5
5,2.307779,0.118067,2.287779,0.124600,6
7,2.307416,0.115633,2.289113,0.122800,7
8,2.308769,0.121844,2.287079,0.125700,8
9,2.313080,0.120144,2.290398,0.118500,9
12,2.305539,0.118357,2.285046,0.127000,10
13,2.301056,0.123645,2.286282,0.133700,11
10,2.305640,0.122925,2.286421,0.134200,12
14,2.310691,0.108347,2.284859,0.130800,13
11,2.305109,0.117577,2.285564,0.133400,14
15,2.297155,0.136638,2.281444,0.140700,15
17,2.303283,0.124851,2.285444,0.133800,16
18,2.303403,0.122573,2.283274,0.132400,17
16,2.303091,0.120697,2.283783,0.130300,18
19,2.301699,0.125250,2.281746,0.141300,19
3,2.299387,0.103532,2.277666,0.120700,20
4,2.298715,0.107329,2.273758,0.135700,21
0,2.299427,0.105920,2.274659,0.114100,22
2,2.298426,0.103933,2.276299,0.143700,23
1,2.297887,0.115584,2.278135,0.132400,24
7,2.297217,0.113215,2.274826,0.146700,25
5,2.297486,0.118067,2.276972,0.141800,26
9,2.295140,0.108530,2.277862,0.129500,27
8,2.293591,0.114629,2.277609,0.118900,28
6,2.298309,0.118732,2.276788,0.133400,29
13,2.290223,0.123244,2.278052,0.130500,30
10,2.292672,0.116601,2.271068,0.131900,31
11,2.293492,0.115598,2.274072,0.131300,32
14,2.293332,0.108347,2.271627,0.135200,33
12,2.290432,0.114734,2.271152,0.127700,34
15,2.291998,0.110439,2.267243,0.121500,35
19,2.296401,0.105642,2.269465,0.143800,36
18,2.292563,0.116100,2.273608,0.125900,37
16,2.290707,0.112191,2.270914,0.113400,38
17,2.293526,0.113357,2.271984,0.140800,39
3,2.290549,0.129111,2.272371,0.123300,40
0,2.293821,0.112767,2.269713,0.124400,41
1,2.293657,0.117975,2.273312,0.139600,42
4,2.290418,0.113736,2.270132,0.143000,43
2,2.296137,0.113162,2.271165,0.153300,44
7,2.296088,0.113215,2.271700,0.111000,45
5,2.293849,0.120444,2.270580,0.141500,46
9,2.288897,0.118142,2.269697,0.121900,47
6,2.290770,0.118732,2.269314,0.153400,48
8,2.287819,0.121443,2.273443,0.133100,49
13,2.286398,0.124849,2.270722,0.118100,50
10,2.287199,0.125296,2.269506,0.115000,51
11,2.290856,0.112827,2.265286,0.138000,52
14,2.288454,0.110353,2.266599,0.157500,53
12,2.287462,0.118357,2.266451,0.143100,54
15,2.285614,0.129786,2.264394,0.111600,55
16,2.285193,0.117456,2.264866,0.146500,56
19,2.286875,0.114846,2.274098,0.135400,57
18,2.284307,0.121359,2.268723,0.117400,58
17,2.288573,0.113357,2.269377,0.162000,59
3,2.284973,0.121397,2.266862,0.127100,60
0,2.286985,0.120419,2.265404,0.128600,61
4,2.287476,0.119343,2.265318,0.154700,62
2,2.288813,0.112360,2.271489,0.132400,63
