client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg,staleness
0,1.665489809384603,0.6431137724550898,1.66355278520527,0.6431137724550898,1,0.0
3,1.271278765327052,0.6973684210526315,1.2692407407258686,0.6973684210526315,2,1.0
2,1.2962295309228091,0.46983830845771146,1.2915573475965814,0.4670398009950249,3,2.0
1,0.6338340532623151,0.8143653004377238,0.6360138977992311,0.8143653004377238,4,3.0
5,0.18165191773755535,0.9832535885167464,0.1835037415474144,0.9832535885167464,5,2.0
4,0.7894737135901752,0.7192896709025741,0.7864952751812542,0.7240143369175627,6,5.0
6,0.9577208723922934,0.8528693528693528,0.9568917006072253,0.8528693528693528,7,3.0
7,2.014944677352905,0.72,2.0142613697052,0.72,8,3.0
8,1.3980372230609492,0.46174220129487936,1.401861168273131,0.4511477339611536,9,4.0
10,1.7321520975657871,0.9035714285714286,1.7355652672903878,0.9035714285714286,10,3.0
9,0.9599034251193431,0.7297878881032893,0.9618856742167304,0.7291730710113741,11,5.0
11,2.2487218379974365,0.09375,2.260192632675171,0.09375,12,3.0
12,0.48387279746675527,0.9920462762111352,0.48359472516301916,0.9920462762111352,13,4.0
14,1.739576449544411,0.4498031496062992,1.7369434214013768,0.45177165354330706,14,3.0
13,1.183736527086857,0.6248914616497829,1.1816668250626317,0.6274963820549928,15,5.0
15,0.7714149548563229,0.8417074255224545,0.7702102889321337,0.8417074255224545,16,4.0
17,1.1727695018505429,0.4833029751062538,1.1676939823588386,0.47358834244080145,17,3.0
16,0.7718648445952433,0.5982877287225113,0.7736607069074257,0.5915729393990263,18,5.0
19,1.800702452659607,0.4633093525179856,1.8031648517512588,0.4633093525179856,19,3.0
18,1.0640292964177276,0.7073974243785565,1.0665564478853928,0.7076969152440851,20,5.0
0,1.4086290774945014,0.6431137724550898,1.4088317685498448,0.6431137724550898,21,3.0
3,1.0798487895413449,0.6973684210526315,1.083490374213771,0.6973684210526315,22,3.0
2,1.2346468630121714,0.5376243781094527,1.236442764007037,0.5410447761194029,23,3.0
1,0.624958371871788,0.8141663350577,0.6252928685724521,0.8139673696776761,24,3.0
