total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
0,0.000000,0.000000,2.451771,0.121500,9.945
0,0.000000,0.000000,2.451771,0.121500,26.370
0,0.000000,0.000000,2.451771,0.121500,42.733
0,0.000000,0.000000,2.451771,0.121500,56.837
0,0.000000,0.000000,2.451771,0.121500,70.401
0,0.000000,0.000000,2.451771,0.121500,83.272
1,1.567776,0.509138,2.361474,0.154000,98.486
1,0.000000,0.000000,2.361474,0.154000,111.602
1,0.000000,0.000000,2.361474,0.154000,125.276
1,0.000000,0.000000,2.361474,0.154000,138.294
1,0.000000,0.000000,2.361474,0.154000,150.946
1,0.000000,0.000000,2.361474,0.154000,163.049
2,1.153535,0.703039,2.374387,0.202800,174.761
3,0.854927,0.850309,2.416640,0.164200,187.532
3,0.000000,0.000000,2.416640,0.164200,200.584
3,0.000000,0.000000,2.416640,0.164200,215.304
3,0.000000,0.000000,2.416640,0.164200,227.921
3,0.000000,0.000000,2.416640,0.164200,241.853
3,0.000000,0.000000,2.416640,0.164200,256.209
3,0.000000,0.000000,2.416640,0.164200,269.241
3,0.000000,0.000000,2.416640,0.164200,281.641
4,0.764428,0.861956,2.394664,0.171700,295.230
5,1.084676,0.739554,2.419583,0.156300,307.789
5,0.000000,0.000000,2.419583,0.156300,320.733
5,0.000000,0.000000,2.419583,0.156300,334.730
5,0.000000,0.000000,2.419583,0.156300,346.151
5,0.000000,0.000000,2.419583,0.156300,359.494
5,0.000000,0.000000,2.419583,0.156300,370.451
5,0.000000,0.000000,2.419583,0.156300,383.468
5,0.000000,0.000000,2.419583,0.156300,395.248
6,0.794037,0.884171,2.290216,0.110500,407.324
7,1.021920,0.743686,2.436955,0.178600,419.726
7,0.000000,0.000000,2.436955,0.178600,430.978
7,0.000000,0.000000,2.436955,0.178600,443.794
7,0.000000,0.000000,2.436955,0.178600,456.810
7,0.000000,0.000000,2.436955,0.178600,469.909
7,0.000000,0.000000,2.436955,0.178600,482.075
9,0.771009,0.883244,2.317907,0.225700,494.885
9,0.000000,0.000000,2.317907,0.225700,505.616
9,0.000000,0.000000,2.317907,0.225700,520.097
10,0.785375,0.875648,2.125577,0.211600,533.866
10,0.000000,0.000000,2.125577,0.211600,546.406
10,0.000000,0.000000,2.125577,0.211600,560.554
11,1.103161,0.726840,2.164827,0.289900,575.279
11,0.000000,0.000000,2.164827,0.289900,589.047
11,0.000000,0.000000,2.164827,0.289900,604.802
11,0.000000,0.000000,2.164827,0.289900,618.242
11,0.000000,0.000000,2.164827,0.289900,630.179
12,1.054641,0.752786,2.415977,0.204500,643.943
13,0.855725,0.846079,2.284120,0.195000,657.006
13,0.000000,0.000000,2.284120,0.195000,669.720
13,0.000000,0.000000,2.284120,0.195000,684.585
