total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
1,2.167795239654799,0.20016109544905356,2.4009461265563963,0.1151,44.45931529998779
2,2.1461699748494207,0.22086885911490053,2.362084590911865,0.1104,52.529967308044434
3,2.1957621490779555,0.18493423674770826,2.3330337165832518,0.1182,62.38631510734558
4,2.152360151326795,0.1722066479775731,2.3115450695037842,0.1281,71.31021332740784
5,2.15706721967143,0.19301765650080258,2.296301146697998,0.1433,81.24219799041748
6,2.1324924122890465,0.2198890649762282,2.2857367805480955,0.1519,91.26515197753906
7,2.1602313734659746,0.19374247894103488,2.2771988460540773,0.16,99.29456830024719
8,2.0977493056743786,0.21313456889605156,2.2708343688964843,0.1641,109.48506331443787
9,2.0893043778941243,0.21763527054108217,2.2650473796844484,0.165,120.32804918289185
10,2.1427937389422667,0.2014417300760913,2.2605761894226073,0.159,130.6618790626526
11,2.1074588438267763,0.20355731225296442,2.256345477294922,0.1548,140.00023221969604
12,2.084803915552364,0.22050673000791765,2.251963062667847,0.1522,150.59235835075378
13,2.053648860366256,0.22181964573268922,2.2467148864746096,0.1511,161.66670417785645
14,2.029581070185569,0.23243677238057006,2.2405472915649414,0.1519,169.6464831829071
15,2.051118433571168,0.24398073836276082,2.23343436088562,0.1533,178.41196417808533
16,2.0795691038321604,0.24062877871825877,2.2248236392974854,0.1549,189.7668743133545
17,2.008837422266234,0.2454434993924666,2.2157355388641355,0.1558,198.5454421043396
18,2.0113348526185435,0.2794292508917955,2.205971918487549,0.1582,208.51298928260803
19,2.040535814167998,0.23988673139158576,2.193835705947876,0.1602,217.69770908355713
20,2.0312360569494827,0.23329331732693076,2.183895198059082,0.1638,226.97517228126526
21,2.000554412399335,0.2517116391461941,2.171153340148926,0.1675,238.00419211387634
22,1.9962446118485284,0.2537555826228177,2.1599842945098877,0.1703,248.12973523139954
23,2.001713412888452,0.24910322837783977,2.145244997024536,0.1759,258.426607131958
24,2.0043190667569086,0.24309171005206248,2.133327794265747,0.1787,267.4676501750946
25,1.9781613747916673,0.24759229534510432,2.119813343048096,0.1809,275.17327427864075
26,1.9790745378485195,0.22741679873217116,2.1098904296875,0.1815,286.99351239204407
27,1.9283581108058068,0.2627356598475732,2.0961608375549314,0.1852,296.9999670982361
28,1.9435980068302077,0.24496373892022563,2.0843997104644774,0.1899,306.8401291370392
29,1.9761513561906223,0.2501002004008016,2.0750253604888917,0.194,317.54470920562744
30,1.948096011274091,0.263516219463356,2.0629569967269896,0.2005,325.5733320713043
31,1.9521837273134073,0.25138339920948616,2.052464488220215,0.2053,336.1552062034607
32,1.916833520501923,0.277513855898654,2.0398255254745483,0.2126,344.6853370666504
33,1.922754757070311,0.2725442834138486,2.0311944637298582,0.2201,355.3991611003876
34,1.895555461950926,0.28703331995182657,2.023318982696533,0.2215,364.0253722667694
35,1.9988413603309643,0.24678972712680577,2.0153359981536867,0.2259,373.0677282810211
36,1.9270773698898247,0.2910116888351471,2.0040345321655275,0.2308,384.6143500804901
37,2.0623280914170676,0.25192385581206966,1.9986093097686768,0.2337,394.3299422264099
38,1.9091120838315725,0.25842251288149026,1.9940657775878907,0.2339,404.34191727638245
39,1.955921824310204,0.2605177993527508,1.9905810161590576,0.2347,412.94560718536377
40,1.9063177326289402,0.27571028411364545,1.9840762477874756,0.2358,422.6588342189789
41,1.8904856747309622,0.27587595650422875,1.9760679683685303,0.2414,432.7412941455841
42,1.8464036284546226,0.32034104750304504,1.9695487998962402,0.2441,442.68986916542053
43,1.886886589837863,0.2929453965723396,1.9614133670806886,0.2502,452.60716700553894
44,1.889808273716454,0.3075690828994794,1.9543757659912109,0.2541,460.47687816619873
45,1.8552557547632036,0.2989566613162119,1.9466499786376954,0.2584,470.4264612197876
46,1.867537787523587,0.28486529318542,1.9392065687179565,0.2606,481.40146017074585
47,1.9125327165472044,0.30726032892097876,1.9288465991973878,0.265,489.5452311038971
48,1.8426714765746972,0.2997582594681708,1.9212599975585938,0.2688,498.33307909965515
49,1.9046971964692783,0.27054108216432865,1.9126046092987061,0.2722,509.329341173172
50,1.8914597222076495,0.2839407288746496,1.9045081212997437,0.2763,518.284205198288
51,1.8736351277046053,0.29881422924901185,1.8969275842666626,0.2822,528.0990121364594
52,1.8003381175458761,0.3416468725257324,1.8894053367614747,0.2854,538.6763641834259
53,1.851191033679698,0.3035426731078905,1.882675703048706,0.2879,546.2681663036346
54,1.8037683280391992,0.32597350461661984,1.8747365438461303,0.293,557.3346753120422
55,1.8047687928902394,0.31340288924558585,1.865682677078247,0.2968,567.5372891426086
56,1.8067016976343822,0.3075372833534865,1.8591004455566407,0.3016,576.3981101512909
57,1.8219430584229646,0.30619684082624543,1.854799422454834,0.3034,587.3197071552277
58,1.853408015676779,0.3158937772493064,1.8509179861068725,0.3056,598.5443871021271
59,1.8469090481020487,0.30097087378640774,1.8476226314544677,0.3049,606.1574079990387
60,1.8467817183445339,0.3081232492997199,1.8461246997833252,0.3055,616.4952821731567
61,1.7795368470446602,0.3387031816351188,1.837846826171875,0.3092,625.9895191192627
62,1.7740282609217835,0.32521315468940315,1.8322215686798096,0.3114,636.0032722949982
63,1.848487899426019,0.3112793941809486,1.8257230600357055,0.3121,645.116415977478
64,1.8480521165040382,0.2811373648378054,1.8181578227996826,0.3154,657.517569065094
65,1.762857757831653,0.3330658105939005,1.8114923847198485,0.3195,667.1742322444916
66,1.8011074742500075,0.31378763866877973,1.8047272590637207,0.3213,676.7696921825409
67,1.772902678592206,0.32330525471319693,1.8000695650100709,0.3232,685.7742161750793
68,1.8848365876676574,0.2892828364222401,1.791390440940857,0.3273,696.6479561328888
69,1.7665457869340517,0.34228456913827654,1.7862020626068116,0.3288,705.8411791324615
70,1.7838338257839645,0.32959551461754105,1.7809098571777344,0.3333,715.9694821834564
71,1.76202469296135,0.32450592885375495,1.7769573417663573,0.3349,724.6244781017303
72,1.7692549175812153,0.332541567695962,1.773215736579895,0.3356,734.8329071998596
73,1.8006297123412962,0.31602254428341386,1.7672907104492188,0.3402,745.7344450950623
74,1.7377124421809964,0.34965877157767966,1.763281072616577,0.3423,753.6643860340118
75,1.7678760282491988,0.3342696629213483,1.759770764541626,0.3431,764.0022683143616
76,1.7445287606448043,0.3502619911326078,1.7563489377975463,0.3458,774.8912320137024
77,1.7658976441986312,0.34305386796273796,1.7523706855773926,0.3453,782.4044983386993
78,1.7729054875096015,0.3289734443123266,1.7516521291732787,0.3465,791.1452071666718
79,1.8227964782406212,0.3175566343042071,1.7472901092529296,0.3466,802.3653192520142
80,1.7456593614618698,0.33013205282112845,1.745597582244873,0.3455,813.0130062103271
81,1.7433521450406066,0.328634716069271,1.7430392877578735,0.345,821.0558042526245
82,1.8164905269021094,0.3276492082825822,1.7414473930358887,0.3448,831.1165933609009
83,1.8476891393155965,0.30370665603826225,1.7355435529708862,0.3498,841.7498030662537
84,1.6944739118212455,0.3568281938325991,1.7329871269226074,0.3478,849.7306230068207
85,1.7258290490598969,0.3539325842696629,1.73223673286438,0.3481,860.2456612586975
86,1.7335719807212213,0.31774960380348655,1.733146788597107,0.3477,868.7193491458893
87,1.745882606200315,0.33574007220216606,1.7297151508331299,0.349,880.4118132591248
88,1.7216065954912294,0.34810636583400484,1.7258256626129151,0.3499,890.711864233017
89,1.7028558554295787,0.3811623246492986,1.7228708297729491,0.352,900.6166450977325
90,1.8947481662214016,0.30997196635963153,1.7267861854553224,0.3504,908.3178780078888
91,1.7494356698198281,0.33794466403162055,1.728682942199707,0.3494,918.6421191692352
92,1.736395262388228,0.34639746634996044,1.7277184268951415,0.3494,928.500381231308
93,1.7752354880269983,0.33413848631239934,1.7228980558395386,0.3513,938.9488101005554
94,1.6787921626708537,0.3689281413087114,1.7172338436126708,0.3531,949.316198348999
95,1.7318885622973619,0.33707865168539325,1.7140289058685303,0.3549,957.5842542648315
96,1.7134628843175264,0.36436920596533656,1.7097755949020386,0.3573,968.3009400367737
97,1.7112412853924646,0.353584447144593,1.7080151069641114,0.3584,978.5458292961121
