client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
4,1.794431,0.384739,1.644479,0.384900,0
2,1.825856,0.369381,1.665987,0.362200,1
1,1.813594,0.368655,1.733159,0.353300,2
0,1.773568,0.397837,1.613453,0.400000,3
3,1.791616,0.372506,1.647549,0.372900,4
5,1.660236,0.445358,1.516100,0.433000,5
6,1.648519,0.469961,1.472144,0.451100,6
8,1.646740,0.463823,1.456231,0.463500,7
7,1.653468,0.460672,1.469315,0.460200,8
9,1.653198,0.465877,1.558155,0.433900,9
4,1.693775,0.439816,1.512581,0.424000,10
2,1.646308,0.461363,1.449077,0.470100,11
1,1.643629,0.466371,1.539466,0.436700,12
0,1.616782,0.482973,1.447382,0.474200,13
3,1.616483,0.471855,1.435991,0.470300,14
5,1.587881,0.484059,1.377401,0.497800,15
6,1.601470,0.497642,1.433556,0.472400,16
8,1.563438,0.511660,1.432474,0.485200,17
7,1.580584,0.505923,1.553664,0.432900,18
9,1.594489,0.494078,1.368242,0.501500,19
4,1.553307,0.511716,1.420556,0.486400,20
2,1.554254,0.515641,1.362258,0.507000,21
1,1.560118,0.507191,1.336024,0.505600,22
0,1.532453,0.524239,1.308213,0.525800,23
3,1.516287,0.521627,1.339232,0.517000,24
5,1.521627,0.524163,1.321610,0.518700,25
6,1.500629,0.542342,1.487109,0.460500,26
8,1.496244,0.538370,1.300471,0.525300,27
7,1.526347,0.528064,1.428556,0.484500,28
9,1.503052,0.540327,1.271708,0.541900,29
4,1.494031,0.542960,1.386285,0.505600,30
2,1.508031,0.535529,1.314004,0.522600,31
1,1.481655,0.549492,1.231321,0.555700,32
0,1.469376,0.558293,1.261571,0.552200,33
3,1.450994,0.559155,1.313047,0.528700,34
5,1.448121,0.573491,1.247951,0.549100,35
6,1.443068,0.575969,1.239449,0.553400,36
8,1.489922,0.547140,1.259879,0.543300,37
7,1.434262,0.574480,1.250069,0.554600,38
9,1.475349,0.551419,1.213985,0.567800,39
4,1.444660,0.561186,1.367195,0.521000,40
2,1.447252,0.561840,1.216578,0.566700,41
1,1.445852,0.569797,1.230139,0.558200,42
0,1.410464,0.590545,1.173519,0.578400,43
3,1.403097,0.584436,1.190814,0.572000,44
5,1.395736,0.596551,1.222945,0.562000,45
6,1.387931,0.599344,1.192917,0.572900,46
8,1.400905,0.592386,1.183304,0.569800,47
7,1.390856,0.592931,1.166523,0.581700,48
9,1.411779,0.583380,1.170422,0.590000,49
4,1.391421,0.594833,1.207794,0.559800,50
2,1.378775,0.605966,1.140822,0.602300,51
1,1.398041,0.594120,1.136808,0.607400,52
0,1.355612,0.616987,1.110496,0.609700,53
3,1.365360,0.600830,1.192323,0.567800,54
5,1.334160,0.624022,1.123029,0.595700,55
6,1.348584,0.621284,1.144400,0.593900,56
8,1.358413,0.621288,1.124565,0.601000,57
7,1.351795,0.613129,1.159372,0.592900,58
9,1.368680,0.606317,1.189212,0.582700,59
4,1.350389,0.606249,1.137189,0.594700,60
2,1.335895,0.628755,1.071324,0.619100,61
1,1.343127,0.625000,1.102871,0.613000,62
0,1.315892,0.632011,1.089762,0.608900,63
3,1.323988,0.632431,1.198130,0.571700,64
5,1.324826,0.627431,1.068430,0.617600,65
6,1.327423,0.636252,1.069017,0.621000,66
8,1.332173,0.625274,1.124481,0.605200,67
7,1.333516,0.621868,1.050517,0.635100,68
9,1.311491,0.637526,1.061987,0.618700,69
4,1.316094,0.628880,1.049520,0.633700,70
2,1.301184,0.637663,1.096300,0.602500,71
1,1.303657,0.630499,1.060776,0.626600,72
0,1.291360,0.644231,1.074878,0.624000,73
5,1.280423,0.653700,1.074735,0.619000,74
3,1.279509,0.648825,1.048105,0.630400,75
6,1.304984,0.635227,1.090902,0.619600,76
8,1.291127,0.645804,1.084496,0.618500,77
7,1.276520,0.648475,1.100819,0.610300,78
9,1.280509,0.652566,1.035500,0.638500,79
4,1.293360,0.642900,1.040114,0.635400,80
2,1.269232,0.662109,1.003410,0.656400,81
1,1.283676,0.646997,1.049086,0.631700,82
0,1.272012,0.649038,1.064057,0.617900,83
5,1.242951,0.668939,0.973181,0.666600,84
3,1.259110,0.662256,1.047609,0.632800,85
6,1.270206,0.656141,1.116534,0.605100,86
8,1.290287,0.644808,1.057750,0.623000,87
7,1.265708,0.658380,1.069215,0.627300,88
4,1.271577,0.656119,1.134988,0.597400,89
9,1.271800,0.661403,1.062053,0.625700,90
2,1.248583,0.660452,1.004299,0.651300,91
1,1.255618,0.663494,1.034441,0.637100,92
0,1.257557,0.659455,1.084185,0.614400,93
5,1.236053,0.678765,0.987166,0.661100,94
3,1.233948,0.680822,1.024544,0.635300,95
6,1.262344,0.663113,1.002434,0.652100,96
8,1.278345,0.647797,1.027178,0.637100,97
7,1.238300,0.667702,1.029656,0.631900,98
4,1.245471,0.669337,1.014461,0.644700,99
