client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
1,1.461027,0.555611,2.234587,0.309200,0
4,1.583668,0.507778,2.020678,0.322300,1
3,1.410711,0.564290,2.273968,0.322900,2
2,1.600911,0.462013,2.332996,0.254100,3
0,1.436582,0.582329,1.951467,0.297700,4
8,1.200395,0.647508,2.407165,0.261100,5
9,1.492756,0.546866,1.844697,0.357200,6
5,1.241136,0.676267,2.268997,0.342000,7
6,1.217727,0.671288,2.363963,0.321500,8
7,1.400608,0.593247,1.787241,0.366700,9
1,1.383731,0.590337,2.034392,0.336800,10
4,1.502208,0.542211,1.934174,0.312300,11
8,1.210950,0.655137,2.423397,0.257200,12
3,1.360208,0.587310,2.144722,0.350400,13
2,1.511188,0.506787,1.911896,0.331900,14
0,1.363877,0.612381,1.932637,0.321300,15
9,1.497897,0.539250,1.796795,0.395300,16
1,1.304702,0.635380,2.015893,0.337800,17
6,1.185402,0.690080,2.137003,0.342000,18
7,1.381941,0.604965,1.710906,0.398900,19
5,1.203484,0.691255,1.954480,0.371100,20
4,1.439994,0.574570,1.881315,0.352600,21
8,1.192820,0.659207,2.282434,0.291100,22
9,1.407022,0.593732,1.714256,0.407900,23
3,1.294420,0.625866,2.000299,0.416400,24
2,1.464400,0.533228,1.801249,0.355800,25
0,1.287626,0.647652,1.690976,0.395000,26
1,1.288448,0.641922,1.982387,0.351400,27
8,1.142839,0.677009,2.230259,0.286100,28
7,1.301875,0.638729,1.684200,0.422200,29
6,1.145529,0.710413,2.134552,0.356200,30
4,1.387085,0.601328,1.732017,0.391600,31
9,1.383419,0.599297,1.652732,0.446000,32
5,1.136569,0.728920,1.876645,0.398000,33
3,1.215988,0.670410,1.939710,0.392200,34
8,1.131948,0.698881,2.083911,0.314100,35
2,1.421377,0.546096,1.730332,0.388300,36
0,1.252103,0.664927,1.562664,0.443500,37
1,1.210282,0.680674,1.863178,0.410000,38
7,1.246609,0.666137,1.549819,0.475500,39
9,1.316265,0.633861,1.507706,0.493700,40
4,1.307141,0.635345,1.633415,0.440600,41
6,1.084511,0.740142,1.984655,0.394100,42
8,1.109634,0.697355,1.909148,0.345700,43
5,1.091664,0.747035,1.805562,0.419900,44
3,1.177490,0.691372,1.831060,0.454600,45
2,1.403296,0.564252,1.560162,0.431800,46
0,1.182141,0.702177,1.530803,0.443800,47
1,1.205134,0.676397,1.712877,0.422000,48
9,1.300371,0.635325,1.570499,0.468200,49
7,1.219945,0.687587,1.775079,0.399800,50
8,1.100246,0.705493,1.937850,0.367400,51
4,1.294386,0.639909,1.532073,0.448400,52
6,1.057611,0.751540,1.872387,0.398800,53
3,1.156350,0.704847,1.740768,0.449800,54
2,1.360607,0.583818,1.545658,0.440400,55
5,1.065837,0.756028,1.757858,0.432700,56
0,1.150053,0.720713,1.358452,0.518600,57
1,1.134054,0.716155,1.825835,0.399700,58
9,1.254632,0.669303,1.398317,0.534900,59
8,1.087430,0.708037,1.968415,0.343600,60
7,1.172769,0.697716,1.511584,0.492700,61
4,1.255086,0.655673,1.634481,0.429500,62
3,1.110276,0.723751,1.739574,0.463100,63
6,0.992703,0.784504,1.871987,0.425000,64
2,1.335288,0.593689,1.758991,0.400300,65
0,1.130626,0.723232,1.363866,0.513600,66
8,1.053276,0.734486,1.967543,0.346300,67
5,1.025263,0.777401,1.906071,0.399200,68
9,1.230591,0.670475,1.465701,0.516800,69
1,1.099146,0.732511,1.499798,0.505700,70
7,1.156965,0.711420,1.468118,0.495800,71
4,1.242299,0.664592,1.454290,0.478700,72
3,1.093430,0.729740,1.691328,0.458400,73
6,0.979239,0.788201,1.918243,0.416100,74
2,1.315346,0.608849,1.462392,0.480700,75
8,1.036813,0.730417,2.003156,0.344700,76
9,1.188926,0.692150,1.325080,0.566200,77
0,1.112025,0.731510,1.370894,0.500600,78
1,1.075563,0.748113,1.507998,0.500400,79
7,1.123408,0.724330,1.397869,0.526700,80
5,1.002785,0.789000,1.752481,0.429700,81
4,1.210926,0.681809,1.335060,0.534900,82
3,1.075820,0.743590,1.676274,0.479600,83
8,1.029360,0.744659,1.864729,0.409800,84
2,1.284241,0.615019,1.375225,0.490600,85
9,1.174020,0.702988,1.351909,0.568100,86
6,0.938936,0.807763,1.665402,0.443700,87
0,1.088620,0.737808,1.369987,0.506200,88
1,1.108056,0.728737,1.585442,0.478400,89
7,1.128429,0.722344,1.264016,0.576000,90
4,1.186026,0.696536,1.398068,0.525600,91
8,1.025670,0.740590,1.962544,0.370900,92
5,0.989797,0.788740,1.710933,0.441800,93
3,1.051449,0.753509,1.676782,0.477700,94
2,1.270710,0.623480,1.421454,0.487300,95
9,1.144524,0.714997,1.306123,0.576200,96
1,1.036064,0.763714,1.431470,0.533700,97
6,0.944325,0.803450,1.728146,0.443300,98
0,1.070555,0.751845,1.327249,0.529700,99
