total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
1,1.661794477879644,0.6431137724550898,2.3977086738586424,0.1205,46.950838565826416
2,1.2532796571129248,0.6973684210526315,2.3613905090332032,0.1171,69.40568470954895
3,1.2800716559092205,0.5127487562189055,2.345072919464111,0.1166,88.9555253982544
4,0.6333184582372134,0.8141663350577,2.3322192863464357,0.1124,92.75185990333557
5,0.18156615072786197,0.9832535885167464,2.3228279136657717,0.1023,99.54880833625793
6,0.9588704569144709,0.8528693528693528,2.323226284790039,0.0946,111.68609499931335
7,0.7817262623977412,0.7086999022482894,2.3206359882354737,0.0919,118.53588795661926
8,2.0106950065067837,0.72,2.3217007747650147,0.097,121.66828060150146
9,1.3990893337991814,0.45909358446144793,2.31995652923584,0.1023,127.60892653465271
10,1.7300386020115444,0.9035714285714286,2.3218162475585937,0.1192,134.27882623672485
11,0.9599570742834908,0.7294804795573316,2.3198362773895265,0.1152,144.04559111595154
12,2.256917953491211,0.03125,2.3197812747955324,0.1135,150.7147572040558
13,0.4462387237269553,0.9920462762111352,2.3256654228210447,0.1022,159.286465883255
14,1.7051271556869267,0.45767716535433073,2.325173538208008,0.1057,171.67018699645996
15,1.178774070739746,0.6251808972503617,2.3263086521148684,0.1118,190.15680861473083
16,0.7548263606467529,0.8417074255224545,2.3239639682769777,0.1115,202.87122178077698
17,1.1641025748771108,0.46387370977534914,2.3255641021728515,0.1141,206.8046910762787
18,1.7887147999495911,0.4633093525179856,2.3248780685424806,0.1137,214.48820304870605
19,0.7680215056718587,0.6029880812489509,2.3249711071014403,0.1122,221.1064145565033
20,1.0891694949750736,0.7088948787061995,2.3224488872528077,0.1103,231.24666452407837
21,1.3786528306093044,0.6431137724550898,2.3302700744628906,0.101,238.12075304985046
22,1.0547779892620288,0.6973684210526315,2.3344602558135987,0.1007,244.81724309921265
23,1.2264828071072327,0.5432213930348259,2.3339168785095215,0.1022,247.8809311389923
24,0.670144726710162,0.7974532431356944,2.330296696090698,0.1011,250.788024187088
