client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
2,2.367965,0.136646,2.326887,0.117900,0
0,1.443525,0.695585,2.530830,0.100000,1
3,1.475386,0.537500,2.651286,0.142000,2
4,1.646756,0.470190,2.854597,0.101800,3
1,1.536366,0.591941,2.994804,0.100600,4
5,0.989432,0.822673,3.296918,0.100000,5
6,1.319848,0.692171,3.203592,0.100100,6
8,1.104367,0.754812,3.410721,0.106900,7
7,1.241245,0.856918,2.902628,0.100000,8
9,0.948201,0.834770,3.525109,0.100000,9
10,1.543347,0.556240,3.447675,0.100000,10
12,2.005913,0.338726,2.714056,0.100000,11
11,1.192469,0.715366,3.625592,0.101000,12
14,2.905813,0.041096,2.385645,0.100600,13
13,2.018268,0.308162,2.760512,0.101900,14
15,2.318044,0.193948,2.607462,0.100000,15
16,2.617884,0.005236,2.384724,0.111300,16
17,1.532366,0.497112,3.134041,0.164300,17
19,1.551414,0.611827,2.980804,0.107900,18
18,1.508817,0.547573,3.011754,0.101600,19
2,1.648169,0.543478,2.882029,0.100100,20
3,1.416817,0.585870,3.380606,0.161900,21
0,1.543703,0.577072,3.340816,0.100000,22
1,1.335111,0.647059,3.436204,0.106700,23
5,0.825265,0.896453,3.685394,0.100000,24
4,1.532929,0.502734,3.003720,0.157200,25
6,1.219235,0.719894,3.462896,0.100700,26
7,1.094798,0.877358,3.277355,0.100000,27
8,0.997045,0.788058,3.580720,0.107700,28
9,0.708885,0.934986,3.493058,0.100000,29
12,1.677006,0.504550,3.111492,0.100100,30
10,1.151528,0.726502,4.007787,0.100000,31
11,1.003283,0.777483,3.342235,0.161900,32
14,2.525197,0.030822,2.328544,0.110600,33
15,1.884591,0.400275,3.606890,0.100000,34
13,1.731753,0.382565,3.291868,0.108800,35
16,2.517895,0.010471,2.373222,0.147100,36
2,1.415170,0.850932,2.968719,0.100000,37
19,1.272307,0.686126,3.303446,0.137200,38
17,1.392403,0.571302,3.083864,0.173100,39
18,1.415330,0.560499,2.889251,0.150300,40
3,1.264603,0.691304,3.160814,0.167100,41
0,1.381508,0.656081,3.253649,0.133100,42
1,1.300771,0.645669,3.032252,0.161500,43
5,0.879230,0.870804,3.698024,0.100600,44
4,1.481254,0.521999,2.796632,0.146000,45
6,1.199151,0.740075,3.053780,0.125900,46
7,1.485077,0.619497,3.253542,0.100100,47
8,0.959442,0.813430,3.223322,0.159700,48
12,1.426169,0.629929,2.900580,0.107700,49
9,0.657075,0.968750,3.270231,0.100000,50
10,0.834225,0.913713,3.730533,0.100000,51
14,2.297591,0.102740,2.406099,0.108500,52
13,1.598729,0.417546,3.010165,0.121000,53
15,1.537832,0.621733,3.855955,0.100000,54
11,0.958402,0.802820,3.427209,0.138700,55
16,2.120419,0.198953,2.271305,0.159200,56
2,1.967686,0.431677,2.597383,0.102100,57
19,1.257916,0.672479,3.068560,0.164800,58
17,1.380950,0.577299,2.922655,0.161800,59
3,1.145794,0.723370,3.469445,0.166900,60
18,1.388136,0.549527,2.869034,0.184400,61
0,1.277275,0.682417,2.758941,0.165800,62
1,1.239013,0.675313,2.827738,0.211700,63
5,0.881845,0.873338,3.750429,0.103100,64
4,1.458518,0.513929,2.673030,0.173800,65
7,1.062791,0.860063,2.829378,0.104700,66
6,1.075346,0.790197,2.718866,0.161500,67
8,0.934787,0.816929,3.412137,0.153100,68
12,1.382052,0.634985,2.982834,0.114500,69
9,0.694005,0.942529,3.086169,0.100300,70
14,2.404756,0.075342,2.297831,0.119100,71
10,0.765179,0.909861,3.281163,0.100000,72
13,1.580535,0.458079,2.815389,0.178200,73
15,1.367806,0.686382,3.603912,0.100000,74
19,1.153095,0.724792,3.080432,0.168100,75
11,0.930181,0.813854,3.026239,0.168900,76
16,2.146117,0.125654,2.223804,0.189500,77
2,1.315354,0.664596,3.303946,0.138300,78
3,1.227093,0.685870,3.092338,0.170100,79
17,1.332268,0.599511,3.004583,0.160200,80
18,1.371105,0.570419,2.743692,0.185100,81
0,1.128538,0.759101,2.659892,0.171500,82
1,1.295818,0.660028,2.750737,0.224500,83
5,0.863302,0.867321,3.652669,0.105300,84
4,1.414175,0.518094,2.889852,0.146100,85
7,1.037052,0.861635,2.744061,0.102500,86
6,1.082416,0.774008,2.965715,0.145500,87
8,0.925812,0.817148,3.571764,0.119900,88
12,1.511240,0.550051,3.097802,0.102800,89
9,0.734895,0.918463,2.954836,0.100900,90
14,2.513682,0.061644,2.214292,0.136000,91
15,1.537119,0.610729,3.277220,0.100000,92
13,1.534668,0.465297,3.213077,0.129600,93
10,0.967241,0.785824,3.793158,0.100100,94
19,1.227275,0.693707,3.245115,0.169900,95
11,0.886064,0.833674,3.551477,0.178100,96
16,2.345033,0.115183,2.111559,0.216600,97
2,1.836368,0.313665,2.797437,0.117800,98
3,1.064798,0.762500,3.430370,0.169900,99
