time_sec,round,test_acc,updates_per_sec,tau_bin_0,tau_bin_1,tau_bin_2,tau_bin_3,tau_bin_4,tau_bin_5,tau_bin_6_10,tau_bin_11_20,tau_bin_21p,align_mean,fairness_gini,method,alpha,K,timeout,m,seed,strag_frac
10.310,300,0.100700,29.096882,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
11.856,300,0.100700,25.302777,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
14.373,300,0.100700,20.871769,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
17.143,300,0.100700,17.500001,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
19.319,300,0.100700,15.528897,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
20.054,300,0.100700,14.959872,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
20.727,300,0.100700,14.473599,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
21.405,300,0.100700,14.015566,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
22.089,300,0.100700,13.581393,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
22.772,300,0.100700,13.174068,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
23.441,300,0.100700,12.798143,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
24.106,300,0.100700,12.444902,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
24.795,300,0.100700,12.099144,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
25.462,300,0.100700,11.782162,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
26.133,300,0.100700,11.479891,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
26.808,300,0.100700,11.190685,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
27.499,300,0.100700,10.909561,0,0,0,0,0,0,0,0,0,NaN,0.000000,FedAsync,10.000000,8,0.500000,20,1,0.000000
