client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
2,1.807619,0.370221,1.655052,0.388800,0
1,1.818029,0.365302,1.661767,0.384100,1
3,1.781677,0.385643,1.596522,0.415400,2
4,1.791071,0.380428,1.606815,0.400200,3
0,1.796605,0.383861,1.657222,0.372000,4
6,1.661799,0.456837,1.470209,0.457800,5
5,1.657071,0.456931,1.497342,0.456900,6
8,1.641929,0.468613,1.486936,0.458100,7
7,1.647573,0.462636,1.518800,0.441800,8
9,1.668118,0.460075,1.489075,0.450100,9
2,1.637804,0.460854,1.518520,0.439100,10
1,1.638372,0.466504,1.407422,0.485200,11
0,1.629912,0.477573,1.584011,0.408800,12
3,1.603187,0.475972,1.381322,0.498400,13
4,1.625259,0.481289,1.471304,0.452200,14
6,1.577891,0.500403,1.366909,0.500300,15
5,1.602723,0.488982,1.360921,0.505100,16
8,1.585152,0.499200,1.458844,0.468700,17
7,1.572846,0.505847,1.370456,0.497200,18
9,1.611239,0.479302,1.430052,0.470000,19
2,1.567630,0.499899,1.379001,0.497800,20
1,1.557984,0.514559,1.491752,0.445900,21
0,1.547890,0.519023,1.302812,0.524400,22
3,1.507043,0.531007,1.338874,0.516600,23
4,1.533220,0.524114,1.437635,0.492500,24
5,1.502097,0.546474,1.308921,0.525100,25
6,1.524511,0.527834,1.285839,0.536400,26
8,1.527870,0.530588,1.332276,0.515800,27
9,1.524762,0.538356,1.258990,0.545300,28
7,1.511129,0.532012,1.294645,0.534800,29
1,1.507076,0.532682,1.335565,0.522300,30
2,1.490924,0.541169,1.263676,0.540000,31
0,1.492374,0.543252,1.307578,0.536500,32
4,1.476277,0.553332,1.432937,0.481300,33
3,1.448544,0.560518,1.314764,0.531200,34
6,1.439989,0.575434,1.302161,0.528900,35
5,1.456578,0.564303,1.259576,0.545200,36
8,1.462956,0.567773,1.317362,0.527300,37
7,1.426377,0.574430,1.161032,0.585600,38
9,1.456631,0.560918,1.205971,0.578200,39
1,1.439519,0.565873,1.209688,0.565000,40
2,1.428021,0.575157,1.220920,0.563300,41
0,1.421483,0.581298,1.191014,0.567300,42
4,1.400267,0.586352,1.171070,0.584400,43
3,1.375302,0.598006,1.275491,0.544500,44
5,1.373068,0.599960,1.130836,0.595200,45
6,1.402731,0.593384,1.244414,0.552300,46
8,1.416530,0.587365,1.223633,0.564700,47
9,1.401179,0.584658,1.166294,0.587500,48
7,1.367019,0.605748,1.194927,0.574900,49
1,1.395201,0.592751,1.153063,0.594500,50
2,1.361685,0.608537,1.168008,0.585200,51
0,1.384296,0.597517,1.120736,0.608800,52
3,1.312268,0.626720,1.124925,0.598800,53
4,1.385318,0.598159,1.137892,0.594500,54
5,1.368331,0.615986,1.158706,0.581900,55
6,1.343846,0.621218,1.160713,0.585800,56
8,1.345287,0.623950,1.157453,0.580300,57
7,1.341981,0.623588,1.119057,0.600400,58
9,1.358645,0.616441,1.111080,0.609200,59
2,1.337578,0.620473,1.087650,0.609000,60
1,1.360091,0.612910,1.096027,0.606300,61
0,1.362400,0.610733,1.150880,0.587300,62
4,1.313111,0.626976,1.090096,0.613000,63
3,1.308912,0.637886,1.131665,0.602600,64
5,1.304105,0.639623,1.109867,0.602500,65
6,1.310771,0.640783,1.079635,0.623900,66
8,1.345311,0.619552,1.256195,0.541100,67
7,1.328930,0.624579,1.020212,0.640500,68
9,1.318900,0.635864,1.057366,0.630200,69
2,1.279089,0.650415,1.079546,0.613700,70
1,1.303550,0.639381,1.047505,0.627300,71
0,1.304934,0.640769,1.219485,0.567500,72
4,1.294152,0.638183,1.088869,0.618300,73
3,1.280689,0.654636,1.062003,0.624800,74
5,1.265686,0.663061,1.108488,0.603400,75
6,1.279960,0.654699,1.021172,0.641600,76
8,1.312451,0.639544,1.056513,0.633500,77
7,1.269145,0.656888,1.084747,0.608200,78
9,1.283775,0.655287,1.017220,0.640500,79
1,1.276696,0.659133,1.101603,0.612900,80
2,1.270645,0.657698,1.052078,0.625600,81
0,1.279487,0.650981,1.067676,0.622800,82
4,1.259284,0.657595,1.057314,0.628100,83
3,1.241535,0.664008,1.152183,0.590700,84
5,1.256164,0.663462,0.997189,0.651900,85
6,1.231155,0.672852,0.988259,0.656000,86
8,1.264445,0.659936,1.083420,0.623500,87
7,1.251534,0.671556,0.992699,0.649300,88
9,1.268812,0.654306,0.996942,0.654700,89
1,1.253686,0.661983,0.977141,0.653900,90
2,1.242215,0.666195,1.017748,0.641700,91
0,1.257184,0.664998,1.070172,0.629400,92
4,1.263992,0.658195,1.048774,0.625400,93
3,1.223069,0.680359,0.970629,0.654700,94
5,1.212103,0.687099,0.959038,0.663500,95
6,1.220181,0.679710,0.959057,0.662400,96
8,1.248991,0.663934,1.070408,0.619400,97
9,1.238288,0.671964,1.028091,0.636600,98
7,1.237685,0.666799,0.980715,0.655100,99
