total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
1,1.643239544537253,0.6431137724550898,2.397654778289795,0.1208,45.66594743728638
2,1.2487106938111154,0.6973684210526315,2.361142481613159,0.1165,67.92616367340088
3,1.2897291236848973,0.4975124378109453,2.3446063537597657,0.1152,86.9705765247345
4,0.6456212818361685,0.8103859928372463,2.331841358947754,0.1106,90.7971351146698
5,0.17336654507250143,0.9832535885167464,2.3230264472961424,0.1023,97.42938470840454
6,0.7816158608257596,0.7116324535679375,2.3193071815490724,0.104,109.53374767303467
7,0.9826825421953959,0.8528693528693528,2.3206229301452637,0.0928,116.84733819961548
8,2.011455942562648,0.72,2.321705627822876,0.0982,120.14251518249512
9,1.395861086177433,0.46262507357268984,2.3200116310119627,0.1018,125.95004439353943
10,1.7555185488292149,0.9035714285714286,2.3212626777648926,0.1127,132.55600547790527
11,0.9555546609467812,0.7294804795573316,2.319291205215454,0.1109,142.85880064964294
12,2.2741212844848633,0.03125,2.3196437705993653,0.1086,149.2964506149292
13,0.44674765930086136,0.9920462762111352,2.3243560459136963,0.1077,157.87506818771362
14,1.727952061675665,0.4478346456692913,2.323780445098877,0.1099,170.31867003440857
15,1.1781491971050433,0.6263386396526773,2.324509680938721,0.1108,189.35133624076843
16,0.7569646868985619,0.8417074255224545,2.322426126098633,0.1107,201.17405581474304
17,1.1702309246126927,0.44990892531876137,2.3236834495544434,0.1131,205.21028447151184
18,0.7741579039396607,0.5905657210005036,2.3238100688934327,0.1127,211.72335410118103
19,1.7858220165582013,0.4633093525179856,2.322978450012207,0.1104,216.38246297836304
20,1.0643621805578907,0.7073974243785565,2.320751879501343,0.1097,226.6050624847412
21,1.3793320558742135,0.6431137724550898,2.3292768394470214,0.1015,241.30980682373047
22,1.054545133364828,0.6973684210526315,2.3331738456726074,0.0982,259.29782009124756
23,1.234015355062722,0.5363805970149254,2.332679253387451,0.1023,272.5592579841614
24,0.143593821127123,0.9832535885167464,2.337145951080322,0.1003,280.63436484336853
25,0.6206877176333745,0.8147632311977716,2.334189129638672,0.0977,289.7531621456146
26,0.7468396984904968,0.8528693528693528,2.336813660430908,0.098,297.3757736682892
