client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
0,1.438711,0.692486,2.528973,0.100000,0
2,2.380855,0.105590,2.327397,0.117200,1
1,1.536731,0.592404,3.054278,0.100300,2
4,1.646014,0.469669,2.829039,0.100100,3
3,1.476218,0.554348,2.651330,0.121600,4
7,1.406400,0.705975,2.738230,0.100000,5
5,0.981911,0.828689,3.269031,0.100000,6
6,1.298400,0.703704,3.135916,0.100200,7
8,1.209236,0.728784,3.413833,0.102600,8
10,1.242195,0.714946,3.425706,0.100000,9
11,1.184953,0.714344,3.609053,0.102400,10
13,2.034129,0.297057,2.754532,0.100100,11
9,0.957463,0.811063,3.577320,0.100000,12
12,2.001188,0.338726,2.779765,0.100100,13
14,2.971942,0.017123,2.372309,0.117100,14
16,2.419385,0.219895,2.379066,0.103900,15
15,2.013004,0.401651,2.704593,0.100000,16
17,1.490495,0.518658,3.163833,0.163300,17
18,1.515841,0.546069,3.052252,0.100400,18
19,1.684014,0.563306,2.874405,0.104900,19
0,1.592534,0.581720,3.154571,0.100400,20
2,1.539193,0.711180,2.958138,0.100000,21
1,1.488634,0.583835,3.491469,0.104600,22
3,1.233462,0.682609,3.440100,0.166300,23
4,1.533358,0.486592,2.858114,0.150900,24
7,1.853799,0.418239,3.021261,0.100000,25
5,0.895248,0.853072,3.162179,0.102400,26
6,1.165112,0.738745,2.794254,0.118900,27
10,0.989118,0.849769,3.931005,0.100000,28
8,1.067352,0.771216,3.627209,0.111700,29
13,1.804092,0.348695,3.031900,0.122200,30
9,0.754009,0.893678,3.429230,0.100000,31
12,1.630958,0.493428,3.157785,0.100000,32
11,1.080019,0.747650,3.586527,0.123600,33
14,2.844113,0.003425,2.300497,0.123400,34
16,2.621684,0.005236,2.242955,0.167500,35
15,1.079009,0.878955,3.877774,0.100000,36
19,1.351183,0.663381,3.548449,0.129300,37
0,1.440334,0.601859,2.851724,0.155200,38
17,1.346622,0.593070,3.298197,0.184200,39
2,2.314533,0.049689,2.493219,0.100500,40
18,1.423634,0.561551,2.990692,0.119200,41
3,1.197656,0.702717,3.231571,0.166900,42
1,1.335008,0.633395,2.888834,0.176600,43
5,0.916424,0.861621,3.587627,0.102400,44
4,1.472505,0.500391,3.283927,0.122700,45
7,1.172798,0.814465,3.042284,0.101800,46
6,1.157386,0.752051,3.141798,0.115600,47
10,0.785160,0.915254,3.564104,0.100000,48
8,0.958242,0.815398,3.278906,0.158000,49
12,1.524798,0.586451,3.279368,0.100000,50
13,1.559901,0.464187,2.937130,0.164200,51
14,2.374522,0.106164,2.367058,0.131200,52
11,0.977728,0.782182,3.519733,0.125300,53
16,2.171649,0.293194,2.294022,0.168900,54
15,0.704121,0.988996,3.603591,0.100000,55
9,0.761766,0.924569,3.041651,0.100100,56
19,1.337033,0.630023,3.076039,0.162800,57
0,1.158883,0.755229,2.789336,0.172800,58
2,1.884282,0.369565,2.669362,0.106900,59
17,1.300038,0.616171,3.024528,0.204300,60
3,1.179758,0.718478,3.504041,0.168000,61
18,1.401157,0.554036,3.068295,0.125900,62
1,1.276474,0.667902,2.792018,0.208000,63
4,1.430874,0.522781,3.180755,0.132700,64
5,0.940210,0.842305,2.867632,0.122500,65
6,1.147133,0.755378,2.758395,0.155200,66
7,1.156192,0.806604,3.782550,0.100500,67
10,0.845927,0.886749,3.762867,0.100000,68
12,1.474518,0.580384,2.917684,0.105900,69
13,1.529818,0.495280,2.855869,0.178700,70
14,1.979207,0.263699,2.581142,0.101800,71
8,0.968516,0.800087,3.119673,0.165800,72
11,0.963977,0.791582,3.294261,0.168200,73
16,2.166597,0.272251,2.251044,0.186100,74
15,1.846235,0.480055,3.755485,0.100000,75
19,1.244182,0.664898,3.108962,0.168300,76
9,0.775169,0.910560,3.428367,0.100100,77
2,1.439008,0.726708,3.040319,0.121800,78
0,1.174338,0.750581,3.073697,0.158700,79
17,1.311170,0.610618,2.929835,0.181400,80
3,1.217956,0.695652,3.315826,0.167700,81
18,1.390606,0.551631,2.611853,0.224400,82
1,1.275175,0.658870,2.710854,0.218500,83
5,0.934338,0.841039,2.942244,0.130800,84
4,1.413272,0.554803,2.899409,0.147400,85
6,1.080605,0.773120,3.115402,0.145900,86
7,1.175535,0.772013,3.647639,0.101000,87
10,0.782258,0.929122,3.623705,0.100000,88
12,1.511968,0.552073,3.140062,0.103300,89
13,1.562835,0.442532,3.022088,0.189200,90
14,2.177947,0.147260,2.467265,0.108100,91
8,0.974200,0.794401,3.611190,0.116600,92
11,0.941166,0.805680,3.242292,0.147100,93
16,2.021940,0.157068,2.314173,0.183000,94
15,1.689456,0.569464,3.440347,0.100000,95
2,2.035445,0.239130,2.535059,0.126400,96
9,0.684022,0.954741,2.934762,0.100300,97
19,1.284307,0.640637,3.115049,0.169200,98
0,1.218731,0.718823,2.836746,0.165000,99
