total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
1,2.1396457756426117,0.21086780210867803,2.3570224403381346,0.1009,1764398897.4743419
2,2.133220497362286,0.20858848144484526,2.317066653442383,0.1073,1764398921.155877
3,2.160645557783738,0.21191841028459532,2.29148948135376,0.1188,1764398959.134419
4,2.1652269544848206,0.1993911719939117,2.2739787155151365,0.1275,1764398978.484204
5,2.1363134332096343,0.2239290298887701,2.259627772903442,0.1341,1764399001.2134862
6,2.0875999421177247,0.23949579831932774,2.2493329902648926,0.1455,1764399042.472524
7,2.091100074065445,0.22991582325253412,2.240641637802124,0.1613,1764399065.588406
8,2.075147502013455,0.2470634299138606,2.2334615123748778,0.1761,1764399082.022507
9,2.071937913840091,0.23089497343686147,2.2274968017578125,0.1895,1764399098.169253
10,2.046138382559424,0.2371171171171171,2.2214691074371338,0.1995,1764399114.740923
11,2.0465496632777795,0.25210084033613445,2.215275333786011,0.2074,1764399133.0351691
12,2.0855500752523066,0.2146118721461187,2.209982837677002,0.2072,1764399151.654728
13,2.0662662187589738,0.25646045418950664,2.2033427642822265,0.2079,1764399168.113014
14,2.087148895934011,0.22394769105026563,2.196176481628418,0.2114,1764399186.093653
15,2.049433387093437,0.230411171450737,2.1890820137023925,0.2084,1764399202.9631119
16,2.035264848789808,0.258340113913751,2.1794553871154787,0.2119,1764399221.261088
17,1.983603524949042,0.2737226277372263,2.1694268352508543,0.2107,1764399237.324838
18,2.010730796805003,0.2513703993735317,2.160538306808472,0.2113,1764399256.367532
19,2.0296629849335166,0.2126140420468068,2.153086023712158,0.2103,1764399273.0228622
20,1.9807515758268837,0.23710515793682527,2.140417392730713,0.2156,1764399288.143755
21,1.9669952598211724,0.2754271765663141,2.130729995727539,0.221,1764399308.277177
22,2.003345053412164,0.25728354534263437,2.120641474914551,0.22,1764399323.099178
23,1.9384506229506682,0.3007047768206735,2.1089251770019533,0.2205,1764399339.918773
24,1.9730100666705883,0.23125743752479175,2.0984058654785156,0.2188,1764399356.251405
25,1.9294620299997067,0.258296681327469,2.0873297409057616,0.2176,1764399373.1396182
26,1.936975975168537,0.2847843775427177,2.0775850542068484,0.2179,1764399389.182718
27,1.9287825137980645,0.28406833531982517,2.067762762069702,0.2175,1764399407.819513
28,1.9504410077000187,0.2674236491777604,2.0556055263519286,0.2213,1764399424.285704
29,1.8971088517499,0.27231216272312164,2.046178381538391,0.2204,1764399442.157522
30,1.9109837265272398,0.2836036036036036,2.0393470207214355,0.2224,1764399459.421186
31,1.9240419289098614,0.2589763177998472,2.030748960876465,0.2254,1764399476.0671208
32,1.8846271469894247,0.2842465753424658,2.0212113452911376,0.2312,1764399495.138189
33,1.9001058655599177,0.27916992952231795,2.013019322013855,0.2302,1764399511.934148
34,1.8913354981534458,0.28601079286010794,2.0042511211395264,0.2321,1764399529.86766
35,1.9093201167829468,0.28549262994569435,1.9956273365020751,0.2342,1764399545.2763252
36,1.9026196229721954,0.2799847211611918,1.9894639297485353,0.2363,1764399561.187875
37,1.8964559411190431,0.2749391727493917,1.9837175952911377,0.2392,1764399580.3785799
38,1.8996962890649052,0.28457335014712065,1.974994294166565,0.2458,1764399595.010762
39,1.851664102933574,0.31133250311332505,1.9653345365524293,0.248,1764399613.388258
40,1.9087789244743298,0.29040511727078894,1.9574846601486207,0.2528,1764399627.333078
41,1.8819165161495632,0.2857142857142857,1.951040671157837,0.2545,1764399646.400736
42,1.8865037557283386,0.30077964710709887,1.9451697566986084,0.2587,1764399660.9569752
43,1.8561403298388013,0.3110550651534258,1.9376235639572144,0.2619,1764399677.635607
44,1.8661080505304586,0.2992943129929431,1.9326596183776856,0.2649,1764399692.543527
45,1.8952835126726357,0.2814498933901919,1.9269022480010987,0.2647,1764399707.427716
46,1.8507009476932497,0.3104149715215622,1.9183082263946534,0.2689,1764399723.957667
47,1.8422290008125866,0.30353595550258244,1.9116588006973267,0.2725,1764399739.136684
48,1.86464349709423,0.3072719630096679,1.9023467319488525,0.2763,1764399756.442642
49,1.8425618298549675,0.3146710257458112,1.8930875284194946,0.2817,1764399773.20523
50,1.9104577817896535,0.28742004264392323,1.88541673412323,0.2847,1764399789.839851
51,1.7956740641807327,0.34580960130187144,1.8795738590240478,0.2857,1764399804.833235
52,1.8188333685643434,0.322606277314263,1.874106029510498,0.2892,1764399822.895287
53,1.8493184754707173,0.29255989911727615,1.8702812660217285,0.2896,1764399840.3264499
54,1.865147846203996,0.29628116060482224,1.8642256175994874,0.2931,1764399856.755807
55,1.8152967583217576,0.3269976726144298,1.8595790332794189,0.2948,1764399872.779226
56,1.8135156266957733,0.3182384711258828,1.8541101137161256,0.2996,1764399890.582093
57,1.7758095442330266,0.32765612327656124,1.8494959421157837,0.3005,1764399906.127111
58,1.8186934375121544,0.3228247162673392,1.8397413721084594,0.3066,1764399922.674337
59,1.8154605089716878,0.3273395995096036,1.8327160919189454,0.3138,1764399938.94084
60,1.824940346947006,0.30427828868452617,1.8252120445251465,0.3167,1764399956.374184
61,1.8832792907019806,0.293353705118411,1.821338475036621,0.3178,1764399971.4961889
62,1.90777084079102,0.3077858880778589,1.824022164916992,0.316,1764399988.3489978
63,1.7595503018994636,0.32676518883415434,1.8193292095184326,0.3199,1764400005.3540149
64,1.7848514728172,0.33142623620760114,1.8163955059051513,0.3223,1764400023.9770691
65,1.7930748403572836,0.32626949220311874,1.8162788990020753,0.3218,1764400039.890867
66,1.752016350729398,0.34530175706646293,1.811451724243164,0.3225,1764400057.344492
67,1.8359831362917363,0.3158295281582953,1.805234111213684,0.3232,1764400073.5448651
68,1.89140145003502,0.2963875205254516,1.7974576574325563,0.3282,1764400090.254435
69,1.7934077233427814,0.32218725413060584,1.7879717338562011,0.3303,1764400110.391715
70,1.9526813778577925,0.3038784486205518,1.7820096481323242,0.3315,1764400126.944389
71,1.8538553509118598,0.3295362082994304,1.7777220561981202,0.3366,1764400140.708261
72,1.9092691123225076,0.32022248708780293,1.7719225273132324,0.34,1764400155.8918211
73,1.8042845463713597,0.3243021346469622,1.7645869945526123,0.3442,1764400173.47182
74,1.8192105015702118,0.30543435144783815,1.7632297868728637,0.3456,1764400192.1576362
75,1.7417347442622377,0.3402638944422231,1.7593459354400636,0.3464,1764400209.6217291
76,1.7448742277254738,0.30868300789364356,1.7569920413970948,0.3485,1764400226.918519
77,1.7925408376224656,0.3285657528804132,1.7505536155700683,0.3521,1764400247.158901
78,1.8909174774614088,0.30348886086591004,1.7448742521286011,0.3555,1764400262.1538408
79,1.7319474601310139,0.35367372353673726,1.7392924421310425,0.3584,1764400280.775761
80,1.819165038632917,0.3045045045045045,1.732671170425415,0.3596,1764400301.2850509
81,1.7059033327236044,0.362216693827218,1.7277881387710572,0.3615,1764400322.429108
82,1.6825731943690732,0.37349397590361444,1.7238537345886231,0.3611,1764400342.085644
83,1.77803917278414,0.33578230357121375,1.720431676864624,0.3627,1764400363.196033
84,1.7357721282290173,0.3391902215431627,1.7177712070465088,0.3634,1764400383.673297
85,1.9406355602627354,0.3034455755677369,1.7128855640411378,0.3638,1764400406.118664
86,1.6964407662212122,0.36584577593593315,1.7096570976257324,0.3651,1764400426.1465821
87,1.762896554952046,0.35118306351183065,1.7088634994506835,0.3663,1764400445.19145
88,1.7095991623605298,0.3575685339690107,1.7041523416519164,0.3694,1764400464.8466072
89,1.7327972132422547,0.3506657510855388,1.6990738464355468,0.3715,1764400482.669788
90,1.9147846692322594,0.3124221022019111,1.7033294092178344,0.3699,1764400504.817415
91,1.748355237309795,0.34145267720402206,1.69638682346344,0.3715,1764400524.518144
92,1.7841655809726797,0.3456495828367104,1.6960228033065796,0.372,1764400547.160793
93,1.7648758484195088,0.3545342634386541,1.6970906944274902,0.3704,1764400567.802613
94,1.7473046885149905,0.3451747582703999,1.697998150253296,0.3696,1764400584.951016
95,1.7163730659342347,0.36612702366127026,1.6891551204681396,0.3709,1764400606.462464
96,1.6473003369154366,0.3774471417384495,1.6881455278396607,0.3701,1764400621.6610901
97,1.7512341906828306,0.3528009535160906,1.6803490993499757,0.3732,1764400635.278522
98,1.8270340017671707,0.3110381616741896,1.6717168296813965,0.3769,1764400655.103918
99,1.8290618251381652,0.311727078891258,1.6683819065093994,0.3785,1764400669.638134
100,1.6613466320516856,0.39020340390203406,1.6640800582885742,0.38,1764400687.973282
