total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
0,0.000000,0.000000,2.451780,0.121400,47.404
0,0.000000,0.000000,2.451780,0.121400,64.008
5,2.311128,0.121183,2.401727,0.119900,67.803
5,0.000000,0.000000,2.401727,0.119900,70.321
5,0.000000,0.000000,2.401727,0.119900,102.960
5,0.000000,0.000000,2.401727,0.119900,116.564
10,2.308643,0.118245,2.368085,0.119700,120.089
10,0.000000,0.000000,2.368085,0.119700,122.598
10,0.000000,0.000000,2.368085,0.119700,154.256
10,0.000000,0.000000,2.368085,0.119700,168.174
15,2.305606,0.118183,2.345367,0.123300,171.726
15,0.000000,0.000000,2.345367,0.123300,174.375
15,0.000000,0.000000,2.345367,0.123300,206.149
15,0.000000,0.000000,2.345367,0.123300,219.663
20,2.301729,0.126005,2.329987,0.124300,223.148
20,0.000000,0.000000,2.329987,0.124300,225.654
20,0.000000,0.000000,2.329987,0.124300,257.558
20,0.000000,0.000000,2.329987,0.124300,270.606
25,2.298765,0.107281,2.324533,0.123600,274.286
25,0.000000,0.000000,2.324533,0.123600,276.801
25,0.000000,0.000000,2.324533,0.123600,282.667
25,0.000000,0.000000,2.324533,0.123600,311.285
26,2.297217,0.113215,2.322435,0.123800,322.303
30,2.296135,0.114997,2.319884,0.124100,325.559
30,0.000000,0.000000,2.319884,0.124100,331.681
30,0.000000,0.000000,2.319884,0.124100,359.817
31,2.290223,0.123244,2.318215,0.124500,371.589
35,2.292488,0.113836,2.315847,0.123300,374.934
35,0.000000,0.000000,2.315847,0.123300,380.692
35,0.000000,0.000000,2.315847,0.123300,408.889
36,2.291998,0.110439,2.314106,0.123900,420.418
40,2.293310,0.111814,2.311991,0.123200,424.033
40,0.000000,0.000000,2.311991,0.123200,429.710
40,0.000000,0.000000,2.311991,0.123200,457.221
41,2.290549,0.129111,2.310461,0.123600,469.600
45,2.293507,0.114417,2.308558,0.123900,472.802
45,0.000000,0.000000,2.308558,0.123900,478.578
45,0.000000,0.000000,2.308558,0.123900,507.009
46,2.296088,0.113215,2.307071,0.123900,518.217
50,2.290344,0.119692,2.305182,0.123600,521.472
50,0.000000,0.000000,2.305182,0.123600,527.235
50,0.000000,0.000000,2.305182,0.123600,554.758
51,2.286398,0.124849,2.303954,0.123400,566.557
55,2.288497,0.116726,2.302145,0.123400,569.799
55,0.000000,0.000000,2.302145,0.123400,575.485
55,0.000000,0.000000,2.302145,0.123400,603.422
56,2.285614,0.129786,2.300689,0.123800,614.962
60,2.286251,0.116732,2.299113,0.124200,618.275
60,0.000000,0.000000,2.299113,0.124200,623.916
60,0.000000,0.000000,2.299113,0.124200,652.920
61,2.284973,0.121397,2.297993,0.124100,663.587
65,2.288233,0.117123,2.296486,0.124600,666.884
65,0.000000,0.000000,2.296486,0.124600,672.620
65,0.000000,0.000000,2.296486,0.124600,700.847
66,2.290011,0.127720,2.295507,0.125000,712.075
70,2.286061,0.122590,2.294081,0.124800,715.486
70,0.000000,0.000000,2.294081,0.124800,721.309
70,0.000000,0.000000,2.294081,0.124800,749.489
71,2.284091,0.111602,2.292985,0.126400,760.712
75,2.284717,0.118022,2.291486,0.126700,763.941
75,0.000000,0.000000,2.291486,0.126700,770.238
75,0.000000,0.000000,2.291486,0.126700,799.407
76,2.281115,0.121322,2.290455,0.126300,810.037
80,2.282574,0.122754,2.289284,0.127200,813.296
80,0.000000,0.000000,2.289284,0.127200,819.087
80,0.000000,0.000000,2.289284,0.127200,847.122
81,2.278341,0.126675,2.288376,0.126600,858.638
85,2.283824,0.126340,2.287123,0.126700,861.892
85,0.000000,0.000000,2.287123,0.126700,868.038
85,0.000000,0.000000,2.287123,0.126700,897.149
86,2.286350,0.125705,2.286417,0.127800,907.598
90,2.280984,0.127785,2.285174,0.128600,910.847
90,0.000000,0.000000,2.285174,0.128600,916.663
90,0.000000,0.000000,2.285174,0.128600,944.732
91,2.276671,0.130470,2.284407,0.128900,956.461
95,2.277808,0.127990,2.283329,0.129200,959.725
95,0.000000,0.000000,2.283329,0.129200,965.513
95,0.000000,0.000000,2.283329,0.129200,993.090
96,2.276664,0.128577,2.282385,0.129600,1004.860
100,2.278698,0.128676,2.281307,0.130000,1008.316
100,0.000000,0.000000,2.281307,0.130000,1014.224
100,0.000000,0.000000,2.281307,0.130000,1042.938
101,2.276216,0.140073,2.280242,0.130400,1053.974
105,2.278836,0.129546,2.279125,0.132300,1057.461
105,0.000000,0.000000,2.279125,0.132300,1063.298
105,0.000000,0.000000,2.279125,0.132300,1091.499
106,2.278379,0.134569,2.278309,0.134300,1103.260
110,2.276554,0.137876,2.277227,0.134800,1106.515
110,0.000000,0.000000,2.277227,0.134800,1112.471
110,0.000000,0.000000,2.277227,0.134800,1140.450
111,2.275703,0.130871,2.276519,0.134900,1152.392
115,2.274860,0.132376,2.275372,0.136400,1155.656
115,0.000000,0.000000,2.275372,0.136400,1161.637
115,0.000000,0.000000,2.275372,0.136400,1189.563
116,2.271946,0.128980,2.274625,0.137400,1201.064
116,0.000000,0.000000,2.274625,0.137400,1203.563
120,2.274381,0.135401,2.273653,0.138800,1206.808
120,0.000000,0.000000,2.273653,0.138800,1212.551
120,0.000000,0.000000,2.273653,0.138800,1241.209
121,2.272781,0.138449,2.272707,0.140200,1252.088
125,2.275177,0.138663,2.271608,0.140800,1255.427
125,0.000000,0.000000,2.271608,0.140800,1261.255
125,0.000000,0.000000,2.271608,0.140800,1289.502
126,2.275224,0.139001,2.271094,0.142000,1300.874
130,2.273720,0.139874,2.270066,0.142100,1304.083
130,0.000000,0.000000,2.270066,0.142100,1309.898
130,0.000000,0.000000,2.270066,0.142100,1337.710
131,2.267519,0.144119,2.269494,0.142400,1349.378
135,2.270175,0.140351,2.268555,0.143300,1352.690
135,0.000000,0.000000,2.268555,0.143300,1358.646
135,0.000000,0.000000,2.268555,0.143300,1386.470
136,2.268031,0.133414,2.267901,0.144500,1397.947
140,2.268384,0.141223,2.266920,0.145100,1401.382
140,0.000000,0.000000,2.266920,0.145100,1407.120
140,0.000000,0.000000,2.266920,0.145100,1436.764
141,2.269631,0.142509,2.266074,0.146300,1446.760
145,2.271763,0.141168,2.265263,0.148100,1450.074
145,0.000000,0.000000,2.265263,0.148100,1455.926
145,0.000000,0.000000,2.265263,0.148100,1484.596
146,2.270611,0.155117,2.264753,0.148400,1495.229
150,2.268591,0.145469,2.263759,0.148500,1498.480
150,0.000000,0.000000,2.263759,0.148500,1504.211
150,0.000000,0.000000,2.263759,0.148500,1532.922
151,2.262934,0.150542,2.263109,0.149000,1543.514
155,2.264873,0.140650,2.262301,0.149200,1546.763
155,0.000000,0.000000,2.262301,0.149200,1552.612
155,0.000000,0.000000,2.262301,0.149200,1582.136
156,2.260935,0.139863,2.261382,0.151100,1592.508
160,2.265161,0.146442,2.260607,0.151000,1595.802
160,0.000000,0.000000,2.260607,0.151000,1601.629
160,0.000000,0.000000,2.260607,0.151000,1630.324
161,2.263520,0.132359,2.259721,0.152100,1641.285
165,2.266892,0.147180,2.258901,0.151900,1644.554
165,0.000000,0.000000,2.258901,0.151900,1650.259
165,0.000000,0.000000,2.258901,0.151900,1678.935
166,2.267646,0.155117,2.258319,0.154500,1689.961
170,2.264433,0.148566,2.257441,0.154900,1693.417
170,0.000000,0.000000,2.257441,0.154900,1699.205
170,0.000000,0.000000,2.257441,0.154900,1727.513
171,2.258717,0.160980,2.256606,0.157700,1738.431
175,2.261571,0.151017,2.255565,0.157200,1741.949
175,0.000000,0.000000,2.255565,0.157200,1747.786
175,0.000000,0.000000,2.255565,0.157200,1775.811
176,2.257544,0.152358,2.254882,0.159400,1787.102
180,2.260778,0.154170,2.254048,0.158200,1790.357
180,0.000000,0.000000,2.254048,0.158200,1796.131
180,0.000000,0.000000,2.254048,0.158200,1823.832
181,2.258736,0.153065,2.253391,0.158900,1835.689
185,2.262100,0.155796,2.252587,0.160800,1838.941
185,0.000000,0.000000,2.252587,0.160800,1845.072
185,0.000000,0.000000,2.252587,0.160800,1872.788
186,2.260591,0.148268,2.251842,0.161900,1883.684
190,2.260463,0.159257,2.250891,0.163100,1886.912
190,0.000000,0.000000,2.250891,0.163100,1892.689
190,0.000000,0.000000,2.250891,0.163100,1920.327
