client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg,staleness
0,1.6832008521713897,0.6431137724550898,1.6774116307675482,0.6431137724550898,1,0.0
3,1.2749430543497988,0.6973684210526315,1.2741084211751035,0.6973684210526315,2,1.0
2,1.2909125273500508,0.4791666666666667,1.2900090775086512,0.47885572139303484,3,2.0
1,0.6373356425852307,0.8137684042976522,0.6382038293727309,0.8131715081575805,4,3.0
5,0.18193367158233997,0.9832535885167464,0.18132936659123258,0.9832535885167464,5,2.0
6,0.9577733321940942,0.8528693528693528,0.9603491427697541,0.8528693528693528,6,2.0
4,0.7702320567867817,0.7085369827305311,0.771031100457093,0.7088628217660475,7,6.0
7,2.0146506908961705,0.72,2.014231150490897,0.72,8,3.0
8,1.4016414621845985,0.457327839905827,1.3982645755939584,0.4640965273690406,9,4.0
10,1.7406796080725533,0.9035714285714286,1.7402247667312623,0.9035714285714286,10,3.0
9,0.960906232370804,0.7294804795573316,0.9667336442563631,0.7294804795573316,11,5.0
11,2.2558884620666504,0.09375,2.266361713409424,0.0625,12,3.0
12,0.48290294007986073,0.9920462762111352,0.48273163408967606,0.9920462762111352,13,4.0
14,1.717780430485883,0.45866141732283466,1.7168479472633422,0.453740157480315,14,3.0
13,1.1810934943159135,0.6260492040520984,1.1806101380829874,0.6251808972503617,15,5.0
15,0.7713854519353013,0.8417074255224545,0.7699477651374719,0.8417074255224545,16,4.0
17,1.168801798484654,0.4729811778992107,1.1758681825963235,0.4632665452337584,17,3.0
19,1.8062193428012108,0.4633093525179856,1.809713463817569,0.4633093525179856,18,2.0
16,0.769717236113104,0.5987913379217727,0.7667377918923644,0.6028202115158637,19,6.0
18,1.0726418081926492,0.7073974243785565,1.0704224774958166,0.7076969152440851,20,5.0
0,1.4100170720837073,0.6431137724550898,1.406282454622006,0.6431137724550898,21,3.0
3,1.0694128293740122,0.6973684210526315,1.0730616833034314,0.6973684210526315,22,3.0
2,1.242617518154543,0.5348258706467661,1.2382952692496836,0.5338930348258707,23,3.0
5,0.15014032311661146,0.9832535885167464,0.15102474578870784,0.9832535885167464,24,2.0
6,0.7841153996331351,0.8528693528693528,0.7839587176530207,0.8528693528693528,25,2.0
1,0.6290819324965122,0.8129725427775567,0.6306338896563554,0.8125746120175089,26,5.0
7,1.8508582959856306,0.72,1.850862045969282,0.72,27,2.0
10,1.318194011279515,0.9035714285714286,1.325243091583252,0.9035714285714286,28,2.0
8,1.3811747587169179,0.4620364920541495,1.3784273312048325,0.45909358446144793,29,4.0
4,0.7755431965765482,0.7183121537960248,0.7764591413470269,0.718475073313783,30,6.0
11,2.1267709732055664,0.125,2.1232590675354004,0.21875,31,3.0
9,0.94289849233598,0.7294804795573316,0.9407900346267271,0.730710113741162,32,5.0
12,0.2118141656756315,0.9920462762111352,0.2118297043220771,0.9920462762111352,33,4.0
14,1.5853549805213147,0.452755905511811,1.5806623753600233,0.4547244094488189,34,4.0
13,1.1618349631167355,0.6263386396526773,1.1591580610716912,0.6263386396526773,35,4.0
15,0.6972607071000028,0.8417074255224545,0.700497395041361,0.8417074255224545,36,4.0
19,1.6975935176122103,0.4633093525179856,1.6919673482291133,0.4633093525179856,37,2.0
17,1.1627015945907064,0.4344262295081967,1.16056898281512,0.44171220400728595,38,5.0
0,1.2744336116813615,0.6431137724550898,1.2734509459512677,0.6431137724550898,39,1.0
18,1.0695812540984004,0.7082958969751423,1.066891002633608,0.7082958969751423,40,4.0
16,0.7614615029769994,0.614067483632701,0.7601286890984222,0.6118851771025684,41,6.0
3,0.9734167858173973,0.6973684210526315,0.9729979740945917,0.6973684210526315,42,3.0
2,1.2435417685342665,0.5223880597014925,1.2526034270946067,0.5199004975124378,43,3.0
5,0.13469445705413818,0.9832535885167464,0.13531252375141203,0.9832535885167464,44,3.0
6,0.7119860849974357,0.8528693528693528,0.7136309835354778,0.8528693528693528,45,3.0
7,1.7219430569240024,0.7114285714285714,1.7315437861851284,0.7142857142857143,46,2.0
10,0.9158372981207711,0.9035714285714286,0.9340059450694493,0.9035714285714286,47,2.0
1,0.616665593879516,0.8147632311977716,0.618338972768886,0.8149621965777955,48,5.0
8,1.371507660440307,0.4364331959976457,1.3704513625020909,0.43525603296056503,49,4.0
11,1.9692386388778687,0.46875,1.9573875665664673,0.40625,50,3.0
4,0.7514476559961529,0.7261322906484197,0.7563617349292449,0.7251547735418703,51,4.0
12,0.1361085126258632,0.9920462762111352,0.13699134061583038,0.9920462762111352,52,3.0
9,0.9377864584203064,0.7337841992007378,0.933004452289525,0.7337841992007378,53,5.0
14,1.5281856745246827,0.4596456692913386,1.5341943136350376,0.44586614173228345,54,4.0
13,1.1425018882268416,0.6274963820549928,1.1396881991978491,0.6274963820549928,55,4.0
15,0.6807090136251115,0.8417074255224545,0.6765027957897601,0.8417074255224545,56,4.0
19,1.6439084313756271,0.4633093525179856,1.6431154774247314,0.4633093525179856,57,4.0
0,1.181742448150041,0.6431137724550898,1.1800930468622082,0.6431137724550898,58,2.0
17,1.1346950158250644,0.4672131147540984,1.1342864246461055,0.4702489374620522,59,5.0
18,1.0724268966393757,0.7088948787061995,1.0712664379406631,0.7097933513027853,60,3.0
3,0.9545418488351922,0.6973684210526315,0.9561609832864059,0.6973684210526315,61,2.0
16,0.7624639493218,0.6133960047003525,0.7671957705892211,0.6078563035084774,62,5.0
2,1.2069916624334913,0.548818407960199,1.2076231288672679,0.5534825870646766,63,3.0
5,0.13244215439258988,0.9832535885167464,0.1331264676496906,0.9832535885167464,64,3.0
6,0.6933090840358291,0.8528693528693528,0.6940318973364266,0.8528693528693528,65,3.0
7,1.6525685923440117,0.7028571428571428,1.6463143178394863,0.7028571428571428,66,3.0
10,0.7910235762596131,0.9035714285714286,0.7879462054797581,0.9035714285714286,67,4.0
11,1.9019842147827148,0.375,1.9230738878250122,0.34375,68,2.0
8,1.358295304554922,0.46321365509123014,1.354408838525809,0.45879929370217776,69,4.0
1,0.614055028532873,0.8153601273378432,0.61038650571707,0.8161559888579387,70,5.0
12,0.12551502058106062,0.9920462762111352,0.12727274431625485,0.9920462762111352,71,3.0
14,1.4822900877224179,0.45570866141732286,1.4871281085051888,0.45177165354330706,72,2.0
4,0.7511586855505841,0.7362333007494298,0.7533454789754893,0.7362333007494298,73,5.0
9,0.92891969183867,0.7374731017522287,0.9299541882943858,0.7380879188441438,74,5.0
13,1.1438394490268227,0.6298118668596238,1.1439380569154378,0.6272069464544139,75,4.0
15,0.6711081536731067,0.8417074255224545,0.6668746360888635,0.8417074255224545,76,4.0
19,1.6193577721822177,0.4633093525179856,1.6111778655498148,0.4633093525179856,77,4.0
0,1.1876075023662545,0.6431137724550898,1.1811807032830701,0.6431137724550898,78,3.0
17,1.1338179989445911,0.4684274438372799,1.1306223132860755,0.47753491196114145,79,4.0
18,1.0479821618283784,0.7079964061096137,1.0479505517304961,0.7073974243785565,80,4.0
3,0.9409467985755519,0.6973684210526315,0.9433576182315224,0.6967105263157894,81,3.0
2,1.2341389964469036,0.5146144278606966,1.2413132178842725,0.5046641791044776,82,2.0
16,0.7582991891846234,0.6219573610877959,0.7584837842391845,0.6233003189524928,83,5.0
5,0.1298831937680567,0.9832535885167464,0.1312726139003743,0.9832535885167464,84,3.0
6,0.676113957159394,0.8528693528693528,0.6753172060799977,0.8528693528693528,85,3.0
7,1.6434732491629465,0.7,1.6402540928976876,0.6885714285714286,86,3.0
10,0.7880285177912031,0.9035714285714286,0.7924045698983329,0.9035714285714286,87,4.0
11,1.775201439857483,0.5625,1.733304738998413,0.625,88,4.0
8,1.3435603675595307,0.4579164214243673,1.3478635942465842,0.45909358446144793,89,4.0
12,0.12632612598519866,0.9920462762111352,0.12848073627129036,0.9920462762111352,90,3.0
14,1.4690192609321413,0.45177165354330706,1.463531781369307,0.453740157480315,91,2.0
1,0.615530729602164,0.8117787504974134,0.6141703046037057,0.8117787504974134,92,5.0
9,0.9080794813667412,0.7300952966492469,0.9020178383986399,0.7300952966492469,93,2.0
4,0.7350335496961197,0.7280873248615184,0.7338066798306786,0.7324861518409905,94,4.0
13,1.131694537478832,0.6298118668596238,1.1263777957466334,0.6338639652677279,95,4.0
15,0.6655084136964586,0.8417074255224545,0.6624081148047508,0.8417074255224545,96,4.0
19,1.5955937260346447,0.4633093525179856,1.59522681150505,0.4633093525179856,97,4.0
