client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg,staleness
1,2.144620064326695,0.2357142857142857,2.1453970091683523,0.24375,1,0.0
3,2.171398302604412,0.18553223388305848,2.164166018701922,0.1787856071964018,2,1.0
2,2.1204154300360276,0.2162348877374784,2.120589361948465,0.21347150259067357,3,2.0
0,2.084568292610824,0.258988421694089,2.083448078630902,0.2720901889092017,4,3.0
4,2.107211721707518,0.21437461107654013,2.110250508926192,0.21313005600497822,4,3.0
5,2.1671750769845866,0.19485130936529071,2.1673017394738467,0.20195295162006213,5,3.0
0,2.068504560436874,0.26051188299817185,2.0680689027148147,0.26508226691042047,6,3.0
7,2.1226732306553306,0.21795374362994904,2.1190492833936414,0.21756174049392396,7,3.0
2,2.033879662877743,0.28186528497409324,2.0392703236693546,0.2753022452504318,7,3.0
4,2.026142146844039,0.26509023024268824,2.030882280067249,0.26664592408214066,8,3.0
11,2.1976937853812237,0.2072336265884653,2.1943638669663743,0.19159335288367546,9,3.0
7,2.0523340570277115,0.2834182673461388,2.0572035470601393,0.2830262642101137,9,2.0
11,2.1632324539904255,0.1906158357771261,2.1602242696786322,0.1959921798631476,10,1.0
0,2.0386802160761692,0.22821450335161486,2.038630340681942,0.23796465569774528,11,4.0
2,2.029875810652817,0.24905008635578585,2.0201193685976335,0.2549222797927461,11,3.0
4,2.05849738171476,0.22433105164903547,2.065034920040242,0.22868699439950219,12,3.0
7,1.9981032138429684,0.29282634261074086,2.0010015131772056,0.2936103488827911,13,3.0
0,1.945813809423313,0.30347349177330896,1.9438214706691717,0.3007312614259598,14,3.0
18,1.9969485326432297,0.2756776034236805,1.9959580510557122,0.2717546362339515,15,4.0
2,1.8920216258119837,0.31088082901554404,1.894409606534994,0.29775474956822107,16,3.0
1,2.025654683794294,0.2584821428571429,2.0259770904268537,0.2517857142857143,17,4.0
7,1.9369165916996158,0.29870638965111723,1.941440867190733,0.2990983927871423,18,4.0
3,2.018349752612021,0.27773613193403296,2.0164047374182017,0.2739880059970015,19,4.0
8,2.0104932698808726,0.2549019607843137,2.0024305613731768,0.25838779956427016,20,4.0
9,1.891730153383026,0.2782646801051709,1.8887501037716343,0.26993865030674846,21,4.0
1,1.9511934757232665,0.2839285714285714,1.949594497680664,0.28125,22,4.0
5,1.9560795973207599,0.26897470039946736,1.9599480842200059,0.2685308477585442,23,4.0
3,1.935993859078037,0.25,1.9442654147498433,0.2391304347826087,24,3.0
13,1.9498622048984875,0.27,1.9461989680203524,0.2859090909090909,25,4.0
9,1.8348061992451352,0.31989482909728306,1.8241680337085104,0.3168273444347064,25,3.0
13,1.9212215805053712,0.2790909090909091,1.929675823991949,0.26227272727272727,26,3.0
16,1.899157289032624,0.29018691588785045,1.9053223806006887,0.2957943925233645,27,4.0
5,1.9711023016183364,0.26764314247669774,1.975754395411695,0.2667554371948513,27,2.0
11,1.955649436976786,0.2570869990224829,1.9595030659221602,0.2565982404692082,28,3.0
16,1.8525499098768858,0.308411214953271,1.852243047562715,0.29906542056074764,29,3.0
9,1.8127154964401888,0.3334794040315513,1.8151405605697297,0.3418054338299737,29,3.0
16,1.8275154205126183,0.3322429906542056,1.8291032947112467,0.3364485981308411,30,2.0
13,1.8875140567259354,0.2809090909090909,1.8972277164459228,0.2722727272727273,31,4.0
5,1.9916627171089318,0.27430093209054596,2.0107377494011147,0.26808699511762096,31,2.0
13,2.007148653377186,0.27954545454545454,2.0287863592668014,0.27,32,2.0
2,1.8381290007955258,0.3067357512953368,1.8391794327009527,0.31191709844559584,33,4.0
9,1.76402072056044,0.34005258545135847,1.7695680119090702,0.3426818580192813,34,3.0
12,1.9327545022907233,0.29491796718687474,1.9258829931489656,0.3085234093637455,34,3.0
5,1.9384430426785113,0.2623169107856192,1.92831397072453,0.2734132268086995,35,2.0
9,1.9520777914212735,0.3255915863277826,1.9607633186159794,0.3194566170026293,36,3.0
15,1.811837588730505,0.3454237288135593,1.8159606153682126,0.33796610169491526,36,3.0
1,1.9304880210331508,0.30892857142857144,1.928879063470023,0.2955357142857143,37,3.0
9,1.758158840389235,0.36415425065731816,1.7512518515407152,0.35100788781770376,38,3.0
12,1.8926441908932152,0.28371348539415764,1.8965739054697044,0.28211284513805523,38,2.0
5,1.8763570076510263,0.2667554371948513,1.874998781398514,0.2725255215268531,39,2.0
9,1.7191201488142156,0.37116564417177916,1.725598330251174,0.3689745836985101,40,3.0
15,1.7966638849145276,0.34,1.7914738221895896,0.3461016949152542,41,3.0
0,1.8018563753362837,0.3330286410725168,1.80533523932962,0.3284582571602681,42,4.0
12,1.8852710996736952,0.3097238895558223,1.8761525897323346,0.31772709083633455,43,4.0
5,1.9266750778667248,0.2831779849090102,1.9393930643122301,0.2858411007545495,44,3.0
10,1.8492286471139012,0.28893805309734516,1.844668747893477,0.2982300884955752,45,4.0
7,1.7587149817538887,0.35437083496667976,1.76550260453727,0.3477067816542532,46,4.0
12,1.8667304738610684,0.2929171668667467,1.866739610902497,0.2809123649459784,47,3.0
0,1.7719462013041225,0.342169408897014,1.7760688272792344,0.33698964046313223,48,4.0
14,1.9000370582142723,0.27480282274802825,1.9191331048385887,0.27480282274802825,48,3.0
10,2.0323293314570874,0.27964601769911507,2.032157183537441,0.2774336283185841,49,3.0
0,1.7556822243294725,0.3449116392443632,1.7531632785750626,0.3485679463741621,50,3.0
7,1.8071148503952894,0.28851430811446493,1.8042485440585811,0.2963543708349667,51,4.0
3,1.8061473046106913,0.32608695652173914,1.7967580824956364,0.3204647676161919,51,3.0
14,1.894487368808143,0.2922374429223744,1.9138165680686188,0.28476546284765464,52,2.0
7,1.7799352670547683,0.36142689141513135,1.7706420546370552,0.35946687573500585,52,2.0
6,1.7845991955194564,0.3300473186119874,1.7802322929965961,0.34069400630914826,53,2.0
14,2.7065318843149555,0.22706517227065173,2.7255692378076195,0.22000830220008302,54,2.0
0,1.7560125988914355,0.3494820231566118,1.7648143917231354,0.3461304082876295,55,4.0
3,1.7525929380571288,0.34632683658170915,1.750426352828339,0.34782608695652173,56,4.0
7,1.6947118021001633,0.3708349666797334,1.6907797965850142,0.3716189729517836,57,4.0
16,1.8823300363861513,0.31401869158878504,1.8782201218827863,0.32009345794392524,58,3.0
15,1.7310878216210057,0.3715254237288136,1.7181805824021161,0.38440677966101694,59,5.0
5,1.7600573844714955,0.33999112294718153,1.765310653569272,0.33111407012871724,59,2.0
0,1.7719217623827443,0.33089579524680074,1.7662666830473162,0.34156002437538086,60,4.0
7,1.7157082655812095,0.37044296354370837,1.7101444832627235,0.3708349666797334,61,2.0
15,1.7467174888869463,0.33864406779661016,1.7476348750874147,0.33796610169491526,62,4.0
16,2.1223181818133203,0.32897196261682243,2.1304163955082402,0.32429906542056075,62,3.0
5,1.7347147024529699,0.33022636484687085,1.7283509215724453,0.33732800710164224,63,2.0
15,1.8269733943777569,0.34440677966101696,1.8375129622119968,0.3447457627118644,64,3.0
4,1.705326095900331,0.3749222153080274,1.7018158549318865,0.37865588052271315,65,4.0
10,1.7571230915795386,0.32433628318584073,1.7629029871088213,0.32123893805309733,66,4.0
16,1.7017427344188512,0.36682242990654207,1.7022680786168465,0.3579439252336449,66,2.0
5,1.7996726257241253,0.3058144695960941,1.8045555625658167,0.31069684864624947,67,3.0
10,1.7745605884400089,0.32079646017699115,1.778724455833435,0.3269911504424779,68,3.0
9,1.6596806773378805,0.4009640666082384,1.651841330590946,0.3978965819456617,69,3.0
6,1.6917000764551975,0.3556782334384858,1.6980859052495625,0.35764984227129337,70,4.0
16,1.745579668963067,0.35934579439252334,1.7417247003483995,0.35514018691588783,71,4.0
5,1.7005967867940572,0.35774522858411006,1.700139737848806,0.35996449178872614,72,4.0
3,1.7630175148350546,0.345952023988006,1.7522653078568213,0.35719640179910045,73,3.0
13,1.7427132368087768,0.3563636363636364,1.7351695216785779,0.34954545454545455,74,3.0
2,1.654624230544596,0.385146804835924,1.6560943118854714,0.37927461139896373,74,3.0
13,1.7360099064220083,0.3468181818181818,1.745237073464827,0.3409090909090909,75,3.0
16,1.6844698473671886,0.3686915887850467,1.6699717087166333,0.38037383177570094,76,3.0
19,1.7205515177146937,0.3600498338870432,1.7219155674360915,0.35174418604651164,76,3.0
16,1.7635004489221306,0.37429906542056074,1.7547216678334174,0.37570093457943926,77,2.0
0,1.775285807635129,0.35405240706886043,1.7760504179070593,0.34795856185252894,77,3.0
2,1.6324371588250721,0.4086355785837651,1.6314896597969306,0.4082901554404145,78,2.0
16,1.6848362637457446,0.3822429906542056,1.6895592506800856,0.3794392523364486,79,2.0
18,1.6505068142641968,0.37945791726105566,1.6572206697178296,0.38373751783166904,79,3.0
19,1.7282072293797996,0.3488372093023256,1.7164035445431933,0.35174418604651164,80,2.0
0,1.644718331799574,0.38604509445460083,1.6340884582652035,0.3924436319317489,81,3.0
16,1.6942228078842163,0.35841121495327105,1.6802879313442194,0.37383177570093457,82,3.0
8,1.7459527123208138,0.3729847494553377,1.7422689496042423,0.36688453159041395,82,3.0
18,1.6919035392889112,0.380527817403709,1.6854586308760922,0.3780313837375178,83,3.0
16,1.7078061057028369,0.37429906542056074,1.7011826644433994,0.3771028037383178,84,3.0
19,1.731833582700685,0.364202657807309,1.7276974425363383,0.37209302325581395,84,3.0
16,1.7489806850379872,0.37429906542056074,1.7316664640034471,0.38644859813084115,85,1.0
8,1.8056623057861994,0.3198257080610022,1.804059522084421,0.32200435729847493,86,3.0
0,1.845259578252696,0.33150517976843386,1.8427747538146415,0.32480195003046924,86,3.0
3,1.6425767525740114,0.39992503748125935,1.6521353153274514,0.3894302848575712,87,2.0
19,1.7212313148270413,0.35506644518272423,1.7127144320858674,0.36710963455149503,88,3.0
8,1.7187133265476602,0.3686274509803922,1.7227578586482795,0.3625272331154684,89,3.0
16,1.6446528477089428,0.3883177570093458,1.6425331055560959,0.3836448598130841,89,3.0
8,1.7936260351168565,0.3542483660130719,1.8046293763553396,0.35076252723311546,90,2.0
0,1.6842116114571646,0.3671541742839732,1.6860970562365925,0.3708104814137721,91,4.0
4,1.8008351064128911,0.34256378344741756,1.814273282839188,0.33976353453640323,92,3.0
14,1.7481150715714324,0.3378995433789954,1.7496117269809734,0.34163553341635533,92,3.0
16,1.6249342067219386,0.3836448598130841,1.6261507974606808,0.38925233644859814,93,3.0
8,1.717864882971986,0.34553376906318084,1.7199785678734707,0.3572984749455338,94,3.0
4,1.783740291999005,0.3543870566272558,1.7824673824007644,0.35158680771624146,95,4.0
6,2.022572772736053,0.31782334384858046,2.0093834772470998,0.318217665615142,96,4.0
14,1.8741029687024786,0.32461602324616023,1.8807026893580885,0.3275217932752179,97,4.0
16,1.7293520069567956,0.3766355140186916,1.7305569650970887,0.36822429906542054,98,4.0
5,1.6926252583212922,0.36262760763426544,1.6901475339268135,0.367953839325344,99,4.0
18,1.6809543379703364,0.38159771754636235,1.689350738845096,0.3673323823109843,100,4.0
7,1.5786807932418172,0.4053312426499412,1.5729422317865267,0.4214033712269698,101,4.0
1,1.65996162210192,0.36428571428571427,1.6596541336604527,0.3620535714285714,102,3.0
