client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
1,1.477242,0.547559,2.296899,0.290600,0
4,1.594100,0.503008,2.112623,0.303300,1
0,1.438624,0.579089,1.920576,0.316600,2
3,1.409402,0.566723,2.340400,0.312500,3
2,1.597709,0.461837,2.300397,0.270100,4
8,1.224715,0.637843,2.644808,0.230200,5
9,1.503003,0.546280,1.888073,0.353300,6
7,1.417366,0.590864,1.862053,0.341700,7
5,1.223768,0.688388,2.191209,0.345700,8
6,1.174657,0.694085,2.177456,0.339100,9
1,1.424161,0.568193,2.095140,0.323600,10
4,1.496968,0.551338,1.972828,0.318000,11
8,1.219435,0.642421,2.403598,0.269400,12
3,1.320696,0.608834,2.040893,0.373700,13
0,1.379805,0.604463,1.787565,0.352900,14
2,1.523833,0.500793,2.064410,0.305300,15
9,1.444840,0.575278,1.859395,0.359100,16
7,1.380659,0.597815,1.825227,0.355000,17
1,1.326280,0.623050,1.974919,0.363600,18
6,1.169416,0.698860,2.245538,0.311700,19
5,1.162794,0.716148,2.116734,0.356100,20
4,1.465877,0.562954,1.896399,0.362300,21
8,1.168059,0.666836,2.394992,0.269100,22
3,1.301497,0.623433,2.034384,0.373500,23
9,1.421228,0.578793,1.765573,0.389700,24
0,1.289685,0.642793,1.753943,0.365200,25
2,1.470998,0.520712,1.828729,0.345500,26
7,1.341795,0.623833,1.768213,0.394000,27
1,1.281131,0.644187,1.876335,0.385900,28
8,1.145638,0.682604,2.274375,0.288800,29
4,1.401351,0.587430,1.587791,0.439700,30
5,1.136367,0.721621,1.894564,0.409800,31
6,1.093278,0.733672,2.007933,0.360000,32
3,1.216855,0.667790,1.925258,0.425400,33
9,1.361102,0.609549,1.642588,0.433700,34
0,1.219692,0.676804,1.490256,0.452900,35
8,1.094222,0.699898,2.153157,0.301700,36
7,1.293669,0.648064,1.586834,0.453900,37
2,1.418213,0.555614,1.668619,0.399100,38
1,1.210797,0.675138,1.700648,0.424100,39
4,1.307460,0.631612,1.473337,0.479600,40
9,1.286416,0.651728,1.489807,0.497200,41
3,1.182217,0.689687,1.741796,0.464800,42
5,1.102547,0.743386,1.858088,0.401300,43
6,1.039392,0.758472,1.934522,0.391300,44
8,1.098198,0.702950,2.091535,0.308200,45
0,1.184454,0.696779,1.449042,0.468500,46
1,1.159255,0.709361,1.678817,0.437800,47
7,1.227469,0.675670,1.532727,0.484100,48
2,1.355829,0.589988,1.598506,0.434000,49
4,1.310033,0.634101,1.588645,0.436700,50
9,1.276422,0.649971,1.660833,0.448000,51
8,1.081282,0.724313,2.221361,0.286500,52
3,1.142314,0.709152,1.758120,0.455200,53
5,1.037505,0.773231,1.800203,0.426500,54
6,1.007385,0.770949,1.936289,0.359400,55
0,1.140273,0.720173,1.443396,0.490900,56
1,1.136454,0.720433,1.761675,0.430400,57
7,1.166692,0.706058,1.537338,0.479200,58
9,1.209249,0.681019,1.425714,0.529300,59
8,1.074541,0.714140,2.041836,0.331300,60
2,1.363389,0.584347,1.616918,0.417700,61
4,1.263089,0.660859,1.389854,0.516900,62
3,1.099244,0.732173,1.701704,0.464400,63
1,1.111852,0.724459,1.647934,0.449000,64
0,1.100850,0.740148,1.387603,0.497000,65
6,0.992471,0.783734,1.721559,0.426800,66
5,1.052475,0.758504,1.715412,0.438300,67
8,1.086914,0.720753,2.105014,0.289600,68
9,1.215669,0.681019,1.357584,0.549400,69
7,1.129628,0.715194,1.393566,0.526200,70
2,1.290746,0.619954,1.551654,0.442300,71
4,1.242017,0.669985,1.442452,0.466000,72
1,1.096580,0.734021,1.824412,0.407900,73
3,1.061573,0.750515,1.614935,0.509600,74
0,1.105681,0.731690,1.415832,0.496500,75
8,1.030308,0.747202,1.972264,0.355400,76
6,0.966068,0.795441,1.697183,0.445300,77
9,1.185752,0.696251,1.384728,0.538600,78
5,1.004702,0.782745,1.633386,0.457700,79
7,1.103710,0.732870,1.362744,0.531700,80
4,1.216982,0.683261,1.554551,0.467500,81
1,1.103014,0.730750,1.571643,0.481700,82
2,1.300512,0.618015,1.571593,0.454700,83
3,1.074252,0.747146,1.594893,0.491500,84
8,1.051414,0.740590,2.004122,0.369900,85
0,1.076560,0.750045,1.394508,0.496900,86
9,1.170647,0.698887,1.357531,0.548200,87
6,0.944373,0.807301,1.674311,0.448200,88
7,1.108426,0.740814,1.313754,0.557900,89
4,1.204465,0.693217,1.268011,0.558000,90
5,0.987975,0.793171,1.531427,0.480400,91
1,1.060289,0.752391,1.493048,0.508500,92
8,1.015396,0.751272,1.832742,0.387700,93
2,1.294428,0.617839,1.487261,0.500700,94
3,1.039035,0.759873,1.631221,0.478600,95
9,1.137657,0.722906,1.240732,0.598800,96
0,1.073373,0.743387,1.363240,0.508700,97
7,1.083916,0.751936,1.421715,0.524900,98
6,0.937427,0.808996,1.792949,0.433000,99
