total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
0,0.000000,0.000000,2.451771,0.121500,15.017
0,0.000000,0.000000,2.451771,0.121500,44.867
0,0.000000,0.000000,2.451771,0.121500,72.060
0,0.000000,0.000000,2.451771,0.121500,99.570
0,0.000000,0.000000,2.451771,0.121500,124.384
0,0.000000,0.000000,2.451771,0.121500,145.648
1,1.565046,0.519582,2.364510,0.153100,172.939
1,0.000000,0.000000,2.364510,0.153100,196.257
1,0.000000,0.000000,2.364510,0.153100,220.440
1,0.000000,0.000000,2.364510,0.153100,246.756
1,0.000000,0.000000,2.364510,0.153100,270.552
1,0.000000,0.000000,2.364510,0.153100,295.994
1,0.000000,0.000000,2.364510,0.153100,314.952
3,0.991595,0.787216,2.418996,0.158400,340.161
3,0.000000,0.000000,2.418996,0.158400,361.511
3,0.000000,0.000000,2.418996,0.158400,389.183
3,0.000000,0.000000,2.418996,0.158400,414.356
3,0.000000,0.000000,2.418996,0.158400,440.186
3,0.000000,0.000000,2.418996,0.158400,466.175
3,0.000000,0.000000,2.418996,0.158400,489.573
3,0.000000,0.000000,2.418996,0.158400,511.737
3,0.000000,0.000000,2.418996,0.158400,531.795
5,0.834526,0.836379,2.495564,0.125900,557.204
5,0.000000,0.000000,2.495564,0.125900,576.947
5,0.000000,0.000000,2.495564,0.125900,602.812
5,0.000000,0.000000,2.495564,0.125900,628.985
5,0.000000,0.000000,2.495564,0.125900,653.928
5,0.000000,0.000000,2.495564,0.125900,677.605
5,0.000000,0.000000,2.495564,0.125900,700.907
5,0.000000,0.000000,2.495564,0.125900,722.479
6,1.032394,0.737569,2.596188,0.120300,745.798
7,0.791292,0.886766,2.519522,0.118700,769.879
7,0.000000,0.000000,2.519522,0.118700,792.495
7,0.000000,0.000000,2.519522,0.118700,815.904
7,0.000000,0.000000,2.519522,0.118700,837.437
7,0.000000,0.000000,2.519522,0.118700,857.595
8,0.622591,0.952092,2.292153,0.152800,877.990
9,1.353169,0.587467,2.276756,0.206600,899.292
9,0.000000,0.000000,2.276756,0.206600,920.170
9,0.000000,0.000000,2.276756,0.206600,943.107
