total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
0,0.000000,0.000000,2.451771,0.121500,15.681
0,0.000000,0.000000,2.451771,0.121500,32.641
0,0.000000,0.000000,2.451771,0.121500,44.167
0,0.000000,0.000000,2.451771,0.121500,52.303
0,0.000000,0.000000,2.451771,0.121500,69.646
0,0.000000,0.000000,2.451771,0.121500,73.340
0,0.000000,0.000000,2.451771,0.121500,77.022
0,0.000000,0.000000,2.451771,0.121500,80.838
5,2.289795,0.142800,2.393588,0.114700,85.157
5,0.000000,0.000000,2.393588,0.114700,88.847
5,0.000000,0.000000,2.393588,0.114700,104.747
5,0.000000,0.000000,2.393588,0.114700,115.801
5,0.000000,0.000000,2.393588,0.114700,126.144
5,0.000000,0.000000,2.393588,0.114700,140.863
5,0.000000,0.000000,2.393588,0.114700,144.635
5,0.000000,0.000000,2.393588,0.114700,148.411
5,0.000000,0.000000,2.393588,0.114700,152.242
10,2.272148,0.146425,2.356708,0.111900,156.454
10,0.000000,0.000000,2.356708,0.111900,160.204
10,0.000000,0.000000,2.356708,0.111900,175.114
10,0.000000,0.000000,2.356708,0.111900,186.543
10,0.000000,0.000000,2.356708,0.111900,196.492
10,0.000000,0.000000,2.356708,0.111900,211.712
10,0.000000,0.000000,2.356708,0.111900,215.484
10,0.000000,0.000000,2.356708,0.111900,219.351
11,2.256038,0.156770,2.343978,0.115500,223.458
15,2.253745,0.163249,2.329775,0.121200,227.614
15,0.000000,0.000000,2.329775,0.121200,234.844
15,0.000000,0.000000,2.329775,0.121200,247.823
15,0.000000,0.000000,2.329775,0.121200,259.341
16,2.244017,0.166062,2.319588,0.126100,276.420
16,0.000000,0.000000,2.319588,0.126100,281.344
17,2.234452,0.163224,2.315680,0.127600,288.628
20,2.253718,0.165999,2.310338,0.133700,295.699
20,0.000000,0.000000,2.310338,0.133700,303.320
20,0.000000,0.000000,2.310338,0.133700,316.607
21,2.290067,0.134316,2.309417,0.133700,325.326
22,2.280305,0.138449,2.306723,0.134800,339.239
22,0.000000,0.000000,2.306723,0.134800,346.767
22,0.000000,0.000000,2.306723,0.134800,357.097
25,2.280548,0.145476,2.302799,0.135500,362.210
26,2.281005,0.152026,2.301579,0.135800,368.948
26,0.000000,0.000000,2.301579,0.135800,382.499
27,2.272157,0.142285,2.300680,0.136300,396.485
27,0.000000,0.000000,2.300680,0.136300,409.838
27,0.000000,0.000000,2.300680,0.136300,417.031
30,2.280015,0.139278,2.296242,0.139800,422.115
31,2.279566,0.130641,2.295455,0.140500,428.329
31,0.000000,0.000000,2.295455,0.140500,441.903
32,2.276569,0.146126,2.294599,0.140600,455.488
32,0.000000,0.000000,2.294599,0.140600,468.061
32,0.000000,0.000000,2.294599,0.140600,475.660
35,2.270048,0.155076,2.290456,0.143500,482.480
36,2.268379,0.147924,2.289685,0.143500,486.925
36,0.000000,0.000000,2.289685,0.143500,501.059
37,2.271344,0.151073,2.288984,0.144000,515.932
37,0.000000,0.000000,2.288984,0.144000,527.132
37,0.000000,0.000000,2.288984,0.144000,534.137
40,2.273143,0.151721,2.285793,0.145400,540.398
41,2.271117,0.154245,2.285096,0.145700,545.468
41,0.000000,0.000000,2.285096,0.145700,559.698
42,2.272793,0.144945,2.284352,0.146200,575.501
42,0.000000,0.000000,2.284352,0.146200,586.265
42,0.000000,0.000000,2.284352,0.146200,593.310
45,2.268579,0.150428,2.280349,0.148500,599.214
46,2.273358,0.157240,2.279738,0.148700,604.613
46,0.000000,0.000000,2.279738,0.148700,618.098
47,2.258780,0.161924,2.278955,0.149000,632.350
47,0.000000,0.000000,2.278955,0.149000,644.838
47,0.000000,0.000000,2.278955,0.149000,652.052
50,2.266398,0.156071,2.275502,0.154000,658.796
