total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
40,0.000000,0.000000,2.176914,0.149900,5.503
40,0.000000,0.000000,2.176914,0.149900,8.137
40,0.000000,0.000000,2.176914,0.149900,13.243
40,0.000000,0.000000,2.176914,0.149900,18.217
40,0.000000,0.000000,2.176914,0.149900,22.463
41,1.351981,0.396867,2.190087,0.193000,24.978
41,0.000000,0.000000,2.190087,0.193000,27.306
41,0.000000,0.000000,2.190087,0.193000,29.969
41,0.000000,0.000000,2.190087,0.193000,31.963
42,0.421659,0.868532,2.227393,0.166300,34.052
42,0.000000,0.000000,2.227393,0.166300,36.196
42,0.000000,0.000000,2.227393,0.166300,40.263
42,0.000000,0.000000,2.227393,0.166300,43.415
42,0.000000,0.000000,2.227393,0.166300,45.786
43,0.552102,0.797629,2.204448,0.179200,48.073
43,0.000000,0.000000,2.204448,0.179200,50.150
44,0.720940,0.720240,2.253745,0.172300,52.538
44,0.000000,0.000000,2.253745,0.172300,54.840
45,0.791272,0.683844,2.331086,0.150300,58.006
45,0.000000,0.000000,2.331086,0.150300,60.982
45,0.000000,0.000000,2.331086,0.150300,64.525
45,0.000000,0.000000,2.331086,0.150300,67.650
46,0.777147,0.803727,2.785479,0.104900,69.472
46,0.000000,0.000000,2.785479,0.104900,71.644
46,0.000000,0.000000,2.785479,0.104900,73.230
46,0.000000,0.000000,2.785479,0.104900,74.904
46,0.000000,0.000000,2.785479,0.104900,76.392
47,1.070461,0.545692,2.783776,0.100000,77.717
47,0.000000,0.000000,2.783776,0.100000,78.471
47,0.000000,0.000000,2.783776,0.100000,79.971
47,0.000000,0.000000,2.783776,0.100000,82.319
48,0.637395,0.805021,2.671932,0.100000,85.289
48,0.000000,0.000000,2.671932,0.100000,88.243
48,0.000000,0.000000,2.671932,0.100000,91.400
48,0.000000,0.000000,2.671932,0.100000,94.194
49,0.564585,0.820371,2.560738,0.100000,96.310
49,0.000000,0.000000,2.560738,0.100000,97.689
49,0.000000,0.000000,2.560738,0.100000,99.814
50,0.819145,0.700110,2.366173,0.100700,102.053
50,0.000000,0.000000,2.366173,0.100700,104.120
50,0.000000,0.000000,2.366173,0.100700,106.220
51,0.337549,0.859710,2.352425,0.101100,108.109
51,0.000000,0.000000,2.352425,0.101100,108.894
51,0.000000,0.000000,2.352425,0.101100,111.395
51,0.000000,0.000000,2.352425,0.101100,113.573
51,0.000000,0.000000,2.352425,0.101100,115.688
