client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
4,1.351981,0.396867,3.609654,0.156500,40
3,0.421659,0.868532,6.752730,0.173700,41
1,0.884320,0.687294,3.829861,0.218900,42
0,0.395349,0.849689,4.849646,0.186800,42
2,0.720940,0.720240,5.924670,0.180700,43
7,0.791272,0.683844,4.556695,0.183600,44
6,0.777147,0.803727,4.416815,0.100000,45
4,1.070461,0.545692,3.822193,0.207400,46
8,0.458668,0.869223,4.014412,0.146700,47
9,0.169171,0.954008,5.402881,0.150400,47
5,0.791093,0.753779,3.089377,0.332500,47
3,0.564585,0.820371,5.754293,0.159800,48
1,0.819145,0.700110,3.970941,0.229300,49
0,0.337549,0.859710,5.300975,0.180300,50
7,0.780006,0.697772,4.620744,0.209300,51
6,0.409437,0.892192,4.989253,0.179600,51
2,0.694139,0.724204,5.005673,0.186800,52
4,1.177589,0.532637,3.741236,0.188400,52
9,0.171421,0.949537,5.392018,0.125500,53
8,0.457316,0.867979,4.036569,0.151300,54
3,0.363265,0.893264,5.585184,0.180100,54
1,0.797191,0.710363,3.821501,0.242500,55
7,0.702149,0.721448,4.717979,0.192200,56
0,0.302110,0.872322,5.281148,0.191700,57
5,0.772800,0.752129,3.227313,0.344200,58
6,0.423083,0.882519,4.972869,0.172500,59
4,1.031445,0.578329,3.938712,0.238200,59
2,0.676506,0.727942,7.335298,0.184700,60
9,0.180309,0.945065,5.258009,0.117000,61
3,0.400603,0.876993,5.405065,0.181500,61
8,0.425034,0.871295,3.893308,0.190600,62
1,0.696899,0.735994,3.867745,0.247200,63
7,0.664525,0.741643,4.558705,0.208700,63
4,1.059884,0.573107,3.752306,0.250600,64
0,0.307235,0.870076,5.217254,0.198800,65
6,0.336602,0.904459,5.623142,0.199700,65
9,0.141573,0.960396,4.943522,0.199000,66
3,0.404830,0.875366,5.737210,0.182800,67
5,0.710845,0.772922,3.220429,0.345800,68
8,0.437761,0.869016,4.385922,0.136100,69
2,0.650355,0.730207,6.205118,0.199800,70
1,0.676877,0.742585,3.770110,0.246500,71
