client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
3,0.000000,0.000000,3.925761,0.100000,20
0,0.000000,0.000000,5.330372,0.100000,21
4,0.000000,0.000000,7.668223,0.145000,21
1,0.000000,0.000000,2.603321,0.100000,21
2,0.000000,0.000000,9.818055,0.100000,21
5,0.000000,0.000000,7.073313,0.100000,21
6,0.000000,0.000000,2.302817,0.100400,22
9,0.000000,0.000000,2.682222,0.161500,22
8,0.000000,0.000000,2.307932,0.100000,22
7,0.000000,0.000000,8.601146,0.100000,22
3,0.000000,0.000000,3.925761,0.100000,22
0,0.000000,0.000000,5.330372,0.100000,23
1,0.000000,0.000000,2.603321,0.100000,23
4,0.000000,0.000000,7.668223,0.145000,23
2,0.000000,0.000000,9.818055,0.100000,23
6,0.000000,0.000000,2.302817,0.100400,23
5,0.000000,0.000000,7.073313,0.100000,24
9,0.000000,0.000000,2.682222,0.161500,24
7,0.000000,0.000000,8.601146,0.100000,24
8,0.000000,0.000000,2.307932,0.100000,24
0,0.000000,0.000000,5.330372,0.100000,24
3,0.000000,0.000000,3.925761,0.100000,25
1,0.000000,0.000000,2.603321,0.100000,25
4,0.000000,0.000000,7.668223,0.145000,25
2,0.000000,0.000000,9.818055,0.100000,25
5,0.000000,0.000000,7.073313,0.100000,25
6,0.000000,0.000000,2.302817,0.100400,26
9,0.000000,0.000000,2.682222,0.161500,26
7,0.000000,0.000000,8.601146,0.100000,26
8,0.000000,0.000000,2.307932,0.100000,26
0,0.000000,0.000000,5.330372,0.100000,26
3,0.000000,0.000000,3.925761,0.100000,27
1,0.000000,0.000000,2.603321,0.100000,27
4,0.000000,0.000000,7.668223,0.145000,27
2,0.000000,0.000000,9.818055,0.100000,27
5,0.000000,0.000000,7.073313,0.100000,27
6,0.000000,0.000000,2.302817,0.100400,28
9,0.000000,0.000000,2.682222,0.161500,28
7,0.000000,0.000000,8.601146,0.100000,28
8,0.000000,0.000000,2.307932,0.100000,28
0,0.000000,0.000000,5.330372,0.100000,28
3,0.000000,0.000000,3.925761,0.100000,29
1,0.000000,0.000000,2.603321,0.100000,29
4,0.000000,0.000000,7.668223,0.145000,29
2,0.000000,0.000000,9.818055,0.100000,29
5,0.000000,0.000000,7.073313,0.100000,30
6,0.000000,0.000000,2.302817,0.100400,30
9,0.000000,0.000000,2.682222,0.161500,30
7,0.000000,0.000000,8.601146,0.100000,30
8,0.000000,0.000000,2.307932,0.100000,30
0,0.000000,0.000000,5.330372,0.100000,31
3,0.000000,0.000000,3.925761,0.100000,31
1,0.000000,0.000000,2.603321,0.100000,31
4,0.000000,0.000000,7.668223,0.145000,31
5,0.000000,0.000000,7.073313,0.100000,31
2,0.000000,0.000000,9.818055,0.100000,32
6,0.000000,0.000000,2.302817,0.100400,32
9,0.000000,0.000000,2.682222,0.161500,32
7,0.000000,0.000000,8.601146,0.100000,32
8,0.000000,0.000000,2.307932,0.100000,32
0,0.000000,0.000000,5.330372,0.100000,33
3,0.000000,0.000000,3.925761,0.100000,33
1,0.000000,0.000000,2.603321,0.100000,33
4,0.000000,0.000000,7.668223,0.145000,33
5,0.000000,0.000000,7.073313,0.100000,33
2,0.000000,0.000000,9.818055,0.100000,34
6,0.000000,0.000000,2.302817,0.100400,34
9,0.000000,0.000000,2.682222,0.161500,34
7,0.000000,0.000000,8.601146,0.100000,34
8,0.000000,0.000000,2.307932,0.100000,34
0,0.000000,0.000000,5.330372,0.100000,35
3,0.000000,0.000000,3.925761,0.100000,35
1,0.000000,0.000000,2.603321,0.100000,35
4,0.000000,0.000000,7.668223,0.145000,35
5,0.000000,0.000000,7.073313,0.100000,35
6,0.000000,0.000000,2.302817,0.100400,36
2,0.000000,0.000000,9.818055,0.100000,36
9,0.000000,0.000000,2.682222,0.161500,36
7,0.000000,0.000000,8.601146,0.100000,36
8,0.000000,0.000000,2.307932,0.100000,36
0,0.000000,0.000000,5.330372,0.100000,37
3,0.000000,0.000000,3.925761,0.100000,37
1,0.000000,0.000000,2.603321,0.100000,37
4,0.000000,0.000000,7.668223,0.145000,37
5,0.000000,0.000000,7.073313,0.100000,37
6,0.000000,0.000000,2.302817,0.100400,38
2,0.000000,0.000000,9.818055,0.100000,38
9,0.000000,0.000000,2.682222,0.161500,38
7,0.000000,0.000000,8.601146,0.100000,38
8,0.000000,0.000000,2.307932,0.100000,38
0,0.000000,0.000000,5.330372,0.100000,39
3,0.000000,0.000000,3.925761,0.100000,39
1,0.000000,0.000000,2.603321,0.100000,39
4,0.000000,0.000000,7.668223,0.145000,39
5,0.000000,0.000000,7.073313,0.100000,39
