client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
2,2.376681,0.111801,2.327553,0.117300,0
3,1.466331,0.541848,2.655496,0.126700,1
1,1.535231,0.591478,2.988259,0.100900,2
4,1.648458,0.469409,2.907059,0.100000,3
0,1.429439,0.692486,2.508100,0.100000,4
7,1.553912,0.553459,2.708829,0.100000,5
5,0.894198,0.881887,3.302649,0.100000,6
6,1.327069,0.691062,3.142728,0.100300,7
8,1.194157,0.736220,3.421778,0.103400,8
9,0.901323,0.864224,3.442497,0.100000,9
10,1.244992,0.701849,3.417892,0.100000,10
11,1.178965,0.719044,3.519317,0.103500,11
14,2.945357,0.000000,2.391560,0.100300,12
15,0.964591,0.920220,3.499480,0.100000,13
13,1.987061,0.324264,2.777222,0.099900,14
16,3.028706,0.005236,2.413697,0.132400,15
12,2.120779,0.274014,2.755461,0.100000,16
17,1.517631,0.511328,3.172529,0.158200,17
2,1.387332,0.866460,2.979011,0.100000,18
19,1.763257,0.492039,2.806962,0.107100,19
18,1.515963,0.545619,3.046894,0.100900,20
3,1.437236,0.552174,3.208222,0.166500,21
1,1.479993,0.586151,3.356826,0.101900,22
0,1.493919,0.598761,3.081096,0.100000,23
4,1.537484,0.479823,3.001210,0.124200,24
7,2.033398,0.353774,2.982153,0.100000,25
5,0.822181,0.903737,3.400357,0.100000,26
6,1.172921,0.727434,3.180975,0.101200,27
8,1.131020,0.745626,3.399392,0.116000,28
10,1.008942,0.785054,4.120456,0.100000,29
9,0.816754,0.885057,3.492286,0.100000,30
11,1.007244,0.774826,3.315512,0.148900,31
14,2.690086,0.003425,2.309474,0.124400,32
15,1.637110,0.510316,3.763952,0.100000,33
16,2.805120,0.005236,2.300999,0.122300,34
12,1.898216,0.412538,3.241881,0.100000,35
13,1.764895,0.392004,3.081616,0.132500,36
2,2.683249,0.000000,2.369736,0.110000,37
17,1.419410,0.557308,3.355243,0.168600,38
19,1.468550,0.575436,3.484846,0.122700,39
0,1.350397,0.655306,2.808304,0.154700,40
3,1.265315,0.682065,3.061960,0.168800,41
1,1.381835,0.614868,3.045985,0.138300,42
18,1.418893,0.555088,2.859656,0.173600,43
7,1.097773,0.858491,2.874755,0.100700,44
4,1.492828,0.499349,2.772152,0.164500,45
6,1.161980,0.746729,2.730030,0.160000,46
5,0.824953,0.899937,2.968897,0.115800,47
10,0.822405,0.898305,3.842775,0.100000,48
9,0.650219,0.967672,3.003038,0.100000,49
15,1.611877,0.613480,4.014779,0.100000,50
14,2.320368,0.109589,2.369888,0.103000,51
8,0.994883,0.797463,3.225394,0.154700,52
16,2.337635,0.204188,2.233106,0.189900,53
2,2.313303,0.152174,2.388851,0.106700,54
12,1.617507,0.528817,3.145397,0.100000,55
11,0.899330,0.820597,3.431307,0.128200,56
17,1.318996,0.605064,3.019019,0.202700,57
19,1.399384,0.613343,3.069045,0.162400,58
0,1.252493,0.714175,3.015813,0.143800,59
13,1.576640,0.425875,3.052343,0.119000,60
3,1.161874,0.730978,3.123182,0.168800,61
7,1.489195,0.570755,2.934871,0.100200,62
1,1.249874,0.679018,3.219140,0.143600,63
4,1.470233,0.508982,2.712088,0.152000,64
18,1.394126,0.559146,2.662221,0.196200,65
6,1.062967,0.778443,2.874232,0.149300,66
10,0.962644,0.824345,3.616324,0.100000,67
9,0.691259,0.948635,3.088615,0.102500,68
5,0.905008,0.856238,3.622891,0.104600,69
15,1.485931,0.628611,3.414550,0.100000,70
14,1.940081,0.380137,2.519633,0.116300,71
16,2.590422,0.015707,2.138934,0.213500,72
8,0.950011,0.803587,3.694667,0.110400,73
12,1.509959,0.589484,2.749036,0.121100,74
2,1.811105,0.503106,2.689414,0.116800,75
11,0.869146,0.833674,3.555929,0.164200,76
19,1.347558,0.619409,3.086868,0.167700,77
17,1.269952,0.620835,3.012386,0.165000,78
0,1.204323,0.728118,2.714427,0.173700,79
13,1.508124,0.467518,2.983731,0.189100,80
3,1.254604,0.668478,3.083446,0.170100,81
7,1.410088,0.614780,3.031573,0.100300,82
1,1.280635,0.661417,2.681619,0.215500,83
4,1.434685,0.531372,2.679065,0.162700,84
18,1.354138,0.566662,2.665648,0.204100,85
6,1.056741,0.776447,2.785273,0.163900,86
10,0.936603,0.830508,3.479331,0.100000,87
9,0.713375,0.933190,2.973406,0.100200,88
5,0.898351,0.860038,3.607313,0.106400,89
15,1.432927,0.639615,3.165607,0.100600,90
14,2.288102,0.150685,2.340316,0.128900,91
8,0.976898,0.790901,3.110241,0.166200,92
12,1.505946,0.563195,2.793014,0.131000,93
2,1.786435,0.531056,2.716684,0.116300,94
11,0.839920,0.849816,3.192175,0.176900,95
19,1.319794,0.652767,3.444211,0.141300,96
16,2.159621,0.183246,2.137764,0.176300,97
17,1.239039,0.635273,2.814699,0.191700,98
0,1.179246,0.725794,2.729684,0.173100,99
