client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
1,1.576057,0.494967,2.325871,0.275100,0
4,1.686828,0.455300,2.320647,0.243900,1
2,1.697709,0.407368,2.673740,0.161000,2
3,1.528444,0.506083,2.520561,0.256400,3
0,1.576251,0.524024,2.059155,0.258100,4
8,1.264776,0.616480,2.617903,0.237500,5
5,1.342668,0.626873,2.297625,0.287600,6
9,1.600867,0.494435,1.995014,0.306800,7
7,1.507356,0.550943,2.004353,0.292800,8
6,1.319193,0.620302,2.467233,0.283600,9
1,1.468283,0.539004,2.064445,0.322800,10
4,1.582941,0.508608,2.057790,0.309800,11
2,1.613889,0.451789,2.215736,0.232200,12
8,1.291809,0.611394,2.530912,0.220700,13
3,1.447174,0.533783,2.195830,0.341300,14
0,1.460056,0.568832,2.024185,0.269200,15
9,1.590130,0.498243,1.885565,0.324400,16
5,1.340331,0.630653,2.168555,0.318100,17
7,1.478606,0.556306,1.936102,0.317400,18
1,1.429481,0.566432,2.062391,0.318600,19
6,1.278925,0.635551,2.314349,0.292400,20
4,1.548736,0.518772,1.976703,0.335800,21
8,1.247728,0.628179,2.395449,0.247600,22
2,1.587873,0.467301,1.941215,0.314300,23
3,1.359129,0.593487,2.255617,0.349600,24
0,1.381794,0.600504,1.925291,0.302700,25
9,1.526544,0.534271,1.862054,0.342500,26
7,1.429672,0.580139,1.959428,0.346500,27
5,1.260387,0.667926,2.198816,0.340900,28
1,1.350327,0.605184,1.902218,0.376500,29
8,1.204101,0.644964,2.359125,0.265400,30
6,1.227561,0.667591,2.281092,0.305300,31
4,1.486433,0.553412,1.865743,0.353100,32
2,1.534839,0.491098,1.826854,0.350400,33
3,1.319395,0.606775,2.056593,0.360600,34
0,1.374756,0.604463,1.719003,0.371700,35
9,1.476348,0.553017,1.775865,0.381000,36
8,1.198981,0.651577,2.207692,0.277800,37
7,1.385401,0.601589,1.811350,0.356200,38
5,1.227269,0.680308,1.972252,0.374500,39
1,1.306301,0.628837,1.867861,0.371800,40
6,1.190541,0.684843,2.110664,0.334700,41
4,1.456148,0.569799,1.835360,0.371900,42
3,1.279866,0.638031,1.929206,0.389000,43
0,1.313955,0.630736,1.827783,0.358400,44
2,1.507532,0.509959,1.818303,0.336300,45
9,1.429981,0.571178,1.751600,0.396700,46
8,1.182234,0.656663,2.404924,0.256100,47
7,1.359985,0.614499,1.846668,0.391600,48
1,1.313343,0.626824,1.817471,0.384300,49
6,1.159519,0.701633,2.021072,0.356800,50
4,1.416419,0.577888,1.773589,0.376100,51
5,1.195546,0.692167,1.927778,0.380600,52
3,1.270730,0.637657,2.023010,0.390400,53
0,1.282538,0.647652,1.737690,0.378700,54
9,1.387842,0.596954,1.610349,0.457500,55
8,1.186087,0.660732,2.201095,0.305400,56
2,1.482475,0.522122,1.667373,0.405400,57
7,1.321060,0.627805,1.849884,0.389600,58
1,1.247035,0.652994,1.778526,0.409600,59
4,1.392864,0.592201,1.802761,0.361400,60
6,1.129614,0.712877,1.976428,0.366200,61
8,1.134350,0.691251,2.042951,0.314400,62
5,1.170315,0.712629,1.913728,0.394300,63
3,1.236044,0.656934,1.938300,0.406200,64
0,1.270363,0.653230,1.630925,0.406800,65
9,1.351796,0.608670,1.548751,0.475600,66
1,1.225508,0.672119,1.745383,0.399300,67
7,1.302617,0.635750,1.611815,0.441700,68
2,1.450792,0.529526,1.606741,0.391700,69
4,1.380790,0.596764,1.612088,0.423200,70
8,1.144860,0.683622,2.051303,0.321600,71
6,1.108704,0.728435,1.970666,0.371800,72
3,1.224309,0.663111,1.869516,0.410200,73
9,1.318787,0.627709,1.528520,0.486200,74
0,1.239630,0.665647,1.584392,0.446800,75
5,1.119242,0.733872,1.825588,0.401000,76
1,1.238312,0.659537,1.762654,0.411600,77
7,1.269503,0.657795,1.623496,0.437500,78
8,1.140766,0.685148,2.063079,0.313300,79
2,1.427114,0.544862,1.730890,0.385900,80
4,1.343672,0.617714,1.627927,0.401100,81
6,1.084781,0.741374,1.931455,0.382500,82
9,1.325280,0.633275,1.515369,0.480600,83
3,1.207589,0.673030,1.859218,0.418900,84
0,1.185419,0.697679,1.425250,0.484900,85
1,1.209427,0.671616,1.639801,0.442800,86
5,1.105548,0.740519,1.853205,0.410600,87
8,1.132986,0.686673,2.389263,0.287000,88
7,1.250802,0.664747,1.593723,0.455700,89
2,1.382643,0.569892,1.659534,0.397200,90
4,1.314960,0.629537,1.529830,0.443500,91
9,1.320582,0.630931,1.515132,0.493800,92
6,1.048118,0.757702,1.867075,0.402000,93
3,1.194067,0.680704,1.800915,0.440200,94
1,1.190808,0.689985,1.668148,0.426300,95
0,1.169455,0.704517,1.420158,0.488400,96
8,1.106440,0.707528,2.059889,0.323900,97
5,1.091847,0.746774,1.759596,0.431700,98
7,1.221733,0.674280,1.475554,0.489100,99
