time_sec,round,test_acc,updates_per_sec,tau_bin_0,tau_bin_1,tau_bin_2,tau_bin_3,tau_bin_4,tau_bin_5,tau_bin_6_10,tau_bin_11_20,tau_bin_21p,align_mean,fairness_gini,method,alpha,K,timeout,m,seed,strag_frac
73.776,31,0.115600,0.420193,0,0,0,0,0,0,0,0,0,NaN,0.526830,FedAsync,0.100000,8,0.500000,20,1,0.000000
74.901,32,0.116800,0.427232,0,0,0,0,0,0,1,0,0,NaN,0.515922,FedAsync,0.100000,8,0.500000,20,1,0.000000
75.799,32,0.116800,0.422169,0,0,0,0,0,0,0,0,0,NaN,0.515922,FedAsync,0.100000,8,0.500000,20,1,0.000000
76.930,33,0.114100,0.428964,0,0,0,0,0,0,1,0,0,NaN,0.511229,FedAsync,0.100000,8,0.500000,20,1,0.000000
78.009,34,0.115600,0.435849,0,0,0,0,0,0,1,0,0,NaN,0.507442,FedAsync,0.100000,8,0.500000,20,1,0.000000
79.268,35,0.113800,0.441538,0,0,0,0,0,0,1,0,0,NaN,0.500718,FedAsync,0.100000,8,0.500000,20,1,0.000000
80.374,36,0.113700,0.447907,0,0,0,0,0,0,1,0,0,NaN,0.492152,FedAsync,0.100000,8,0.500000,20,1,0.000000
81.860,37,0.113800,0.451989,0,0,0,0,0,0,1,0,0,NaN,0.484884,FedAsync,0.100000,8,0.500000,20,1,0.000000
83.370,37,0.113800,0.443805,0,0,0,0,0,0,0,0,0,NaN,0.484884,FedAsync,0.100000,8,0.500000,20,1,0.000000
84.974,38,0.117200,0.447197,0,0,0,0,0,0,1,0,0,NaN,0.480906,FedAsync,0.100000,8,0.500000,20,1,0.000000
86.137,39,0.117100,0.452767,0,0,0,0,0,0,1,0,0,NaN,0.477765,FedAsync,0.100000,8,0.500000,20,1,0.000000
87.296,40,0.117200,0.458210,0,0,0,0,0,0,1,0,0,NaN,0.467638,FedAsync,0.100000,8,0.500000,20,1,0.000000
88.191,40,0.117200,0.453560,0,0,0,0,0,0,0,0,0,NaN,0.467638,FedAsync,0.100000,8,0.500000,20,1,0.000000
89.643,41,0.117200,0.457369,0,0,0,0,0,0,1,0,0,NaN,0.460355,FedAsync,0.100000,8,0.500000,20,1,0.000000
90.478,42,0.117200,0.464203,0,0,0,0,0,0,1,0,0,NaN,0.457923,FedAsync,0.100000,8,0.500000,20,1,0.000000
92.163,42,0.117200,0.455717,0,0,0,0,0,0,0,0,0,NaN,0.457923,FedAsync,0.100000,8,0.500000,20,1,0.000000
93.298,44,0.116900,0.471608,0,0,0,0,0,0,2,0,0,NaN,0.450230,FedAsync,0.100000,8,0.500000,20,1,0.000000
94.562,44,0.116900,0.465301,0,0,0,0,0,0,0,0,0,NaN,0.450230,FedAsync,0.100000,8,0.500000,20,1,0.000000
95.427,45,0.116500,0.471563,0,0,0,0,0,0,1,0,0,NaN,0.441974,FedAsync,0.100000,8,0.500000,20,1,0.000000
96.749,45,0.116500,0.465121,0,0,0,0,0,0,0,0,0,NaN,0.441974,FedAsync,0.100000,8,0.500000,20,1,0.000000
97.581,46,0.114500,0.471402,0,0,0,0,0,0,1,0,0,NaN,0.455238,FedAsync,0.100000,8,0.500000,20,1,0.000000
99.030,46,0.114500,0.464505,0,0,0,0,0,0,0,0,0,NaN,0.455238,FedAsync,0.100000,8,0.500000,20,1,0.000000
99.915,47,0.114400,0.470400,0,0,0,0,0,0,1,0,0,NaN,0.471952,FedAsync,0.100000,8,0.500000,20,1,0.000000
101.149,48,0.114400,0.474550,0,0,0,0,0,0,1,0,0,NaN,0.464625,FedAsync,0.100000,8,0.500000,20,1,0.000000
102.922,49,0.113400,0.476089,0,0,0,0,0,0,1,0,0,NaN,0.472144,FedAsync,0.100000,8,0.500000,20,1,0.000000
104.446,49,0.113400,0.469142,0,0,0,0,0,0,0,0,0,NaN,0.472144,FedAsync,0.100000,8,0.500000,20,1,0.000000
105.614,50,0.113700,0.473422,0,0,0,0,0,0,1,0,0,NaN,0.469608,FedAsync,0.100000,8,0.500000,20,1,0.000000
107.090,50,0.113700,0.466895,0,0,0,0,0,0,0,0,0,NaN,0.469608,FedAsync,0.100000,8,0.500000,20,1,0.000000
108.296,51,0.113800,0.470932,0,0,0,0,0,0,1,0,0,NaN,0.464729,FedAsync,0.100000,8,0.500000,20,1,0.000000
109.116,52,0.113300,0.476557,0,0,0,0,0,0,1,0,0,NaN,0.458725,FedAsync,0.100000,8,0.500000,20,1,0.000000
110.411,53,0.115100,0.480026,0,0,0,0,0,0,1,0,0,NaN,0.455247,FedAsync,0.100000,8,0.500000,20,1,0.000000
111.356,53,0.115100,0.475951,0,0,0,0,0,0,0,0,0,NaN,0.455247,FedAsync,0.100000,8,0.500000,20,1,0.000000
112.995,54,0.112800,0.477897,0,0,0,0,0,0,1,0,0,NaN,0.452500,FedAsync,0.100000,8,0.500000,20,1,0.000000
113.885,55,0.115500,0.482945,0,0,0,0,0,0,1,0,0,NaN,0.445629,FedAsync,0.100000,8,0.500000,20,1,0.000000
115.409,56,0.115800,0.485231,0,0,0,0,0,0,1,0,0,NaN,0.440079,FedAsync,0.100000,8,0.500000,20,1,0.000000
116.764,57,0.115900,0.488164,0,0,0,0,0,0,1,0,0,NaN,0.435083,FedAsync,0.100000,8,0.500000,20,1,0.000000
117.798,57,0.115900,0.483878,0,0,0,0,0,0,0,0,0,NaN,0.435083,FedAsync,0.100000,8,0.500000,20,1,0.000000
119.426,58,0.108200,0.485656,0,0,0,0,0,0,1,0,0,NaN,0.436803,FedAsync,0.100000,8,0.500000,20,1,0.000000
120.552,58,0.108200,0.481119,0,0,0,0,0,0,0,0,0,NaN,0.436803,FedAsync,0.100000,8,0.500000,20,1,0.000000
122.005,60,0.109300,0.491784,0,0,0,0,0,0,2,0,0,NaN,0.427194,FedAsync,0.100000,8,0.500000,20,1,0.000000
122.837,61,0.108500,0.496592,0,0,0,0,0,0,1,0,0,NaN,0.422947,FedAsync,0.100000,8,0.500000,20,1,0.000000
124.117,61,0.108500,0.491471,0,0,0,0,0,0,0,0,0,NaN,0.422947,FedAsync,0.100000,8,0.500000,20,1,0.000000
125.335,61,0.108500,0.486695,0,0,0,0,0,0,0,0,0,NaN,0.422947,FedAsync,0.100000,8,0.500000,20,1,0.000000
126.665,62,0.108500,0.489479,0,0,0,0,0,0,1,0,0,NaN,0.421283,FedAsync,0.100000,8,0.500000,20,1,0.000000
127.662,63,0.109200,0.493489,0,0,0,0,0,0,1,0,0,NaN,0.422329,FedAsync,0.100000,8,0.500000,20,1,0.000000
128.659,64,0.113500,0.497441,0,0,0,0,0,0,1,0,0,NaN,0.417422,FedAsync,0.100000,8,0.500000,20,1,0.000000
129.965,65,0.113200,0.500135,0,0,0,0,0,0,1,0,0,NaN,0.411921,FedAsync,0.100000,8,0.500000,20,1,0.000000
130.939,65,0.113200,0.496415,0,0,0,0,0,0,0,0,0,NaN,0.411921,FedAsync,0.100000,8,0.500000,20,1,0.000000
132.026,66,0.111500,0.499901,0,0,0,0,0,0,1,0,0,NaN,0.421315,FedAsync,0.100000,8,0.500000,20,1,0.000000
132.945,66,0.111500,0.496446,0,0,0,0,0,0,0,0,0,NaN,0.421315,FedAsync,0.100000,8,0.500000,20,1,0.000000
134.438,66,0.111500,0.490934,0,0,0,0,0,0,0,0,0,NaN,0.421315,FedAsync,0.100000,8,0.500000,20,1,0.000000
135.992,68,0.109300,0.500028,0,0,0,0,0,1,1,0,0,NaN,0.443001,FedAsync,0.100000,8,0.500000,20,1,0.000000
137.098,69,0.112300,0.503291,0,0,0,0,0,0,1,0,0,NaN,0.444969,FedAsync,0.100000,8,0.500000,20,1,0.000000
138.717,69,0.112300,0.497414,0,0,0,0,0,0,0,0,0,NaN,0.444969,FedAsync,0.100000,8,0.500000,20,1,0.000000
140.172,69,0.112300,0.492251,0,0,0,0,0,0,0,0,0,NaN,0.444969,FedAsync,0.100000,8,0.500000,20,1,0.000000
141.260,70,0.111900,0.495540,0,0,0,0,0,0,1,0,0,NaN,0.442865,FedAsync,0.100000,8,0.500000,20,1,0.000000
142.472,71,0.111900,0.498344,0,0,0,0,0,0,1,0,0,NaN,0.439330,FedAsync,0.100000,8,0.500000,20,1,0.000000
143.956,72,0.110400,0.500153,0,0,0,0,0,0,1,0,0,NaN,0.434471,FedAsync,0.100000,8,0.500000,20,1,0.000000
145.079,73,0.112600,0.503173,0,0,0,0,0,0,1,0,0,NaN,0.431205,FedAsync,0.100000,8,0.500000,20,1,0.000000
146.038,73,0.112600,0.499868,0,0,0,0,0,0,0,0,0,NaN,0.431205,FedAsync,0.100000,8,0.500000,20,1,0.000000
147.489,74,0.109800,0.501733,0,0,0,0,0,0,1,0,0,NaN,0.430372,FedAsync,0.100000,8,0.500000,20,1,0.000000
148.715,74,0.109800,0.497597,0,0,0,0,0,0,0,0,0,NaN,0.430372,FedAsync,0.100000,8,0.500000,20,1,0.000000
150.107,76,0.111100,0.506306,0,0,0,0,0,1,1,0,0,NaN,0.419992,FedAsync,0.100000,8,0.500000,20,1,0.000000
151.119,77,0.110500,0.509534,0,0,0,0,0,0,1,0,0,NaN,0.416186,FedAsync,0.100000,8,0.500000,20,1,0.000000
152.563,77,0.110500,0.504709,0,0,0,0,0,0,0,0,0,NaN,0.416186,FedAsync,0.100000,8,0.500000,20,1,0.000000
154.134,78,0.107000,0.506053,0,0,0,0,0,0,1,0,0,NaN,0.419523,FedAsync,0.100000,8,0.500000,20,1,0.000000
155.073,78,0.107000,0.502989,0,0,0,0,0,0,0,0,0,NaN,0.419523,FedAsync,0.100000,8,0.500000,20,1,0.000000
156.952,79,0.107000,0.503339,0,0,0,0,0,0,1,0,0,NaN,0.417697,FedAsync,0.100000,8,0.500000,20,1,0.000000
158.165,81,0.106700,0.512123,0,0,0,0,0,0,2,0,0,NaN,0.409280,FedAsync,0.100000,8,0.500000,20,1,0.000000
159.198,81,0.106700,0.508799,0,0,0,0,0,0,0,0,0,NaN,0.409280,FedAsync,0.100000,8,0.500000,20,1,0.000000
160.382,82,0.106700,0.511278,0,0,0,0,0,0,1,0,0,NaN,0.408175,FedAsync,0.100000,8,0.500000,20,1,0.000000
161.624,82,0.106700,0.507350,0,0,0,0,0,0,0,0,0,NaN,0.408175,FedAsync,0.100000,8,0.500000,20,1,0.000000
162.454,83,0.110000,0.510912,0,0,0,0,0,1,0,0,0,NaN,0.407726,FedAsync,0.100000,8,0.500000,20,1,0.000000
164.197,84,0.110300,0.511581,0,0,0,0,0,0,1,0,0,NaN,0.406532,FedAsync,0.100000,8,0.500000,20,1,0.000000
165.126,85,0.110200,0.514759,0,0,0,0,0,0,1,0,0,NaN,0.402439,FedAsync,0.100000,8,0.500000,20,1,0.000000
166.371,85,0.110200,0.510907,0,0,0,0,0,0,0,0,0,NaN,0.402439,FedAsync,0.100000,8,0.500000,20,1,0.000000
167.383,86,0.109700,0.513790,0,0,0,0,0,0,1,0,0,NaN,0.409972,FedAsync,0.100000,8,0.500000,20,1,0.000000
168.657,86,0.109700,0.509911,0,0,0,0,0,0,0,0,0,NaN,0.409972,FedAsync,0.100000,8,0.500000,20,1,0.000000
169.726,87,0.109400,0.512592,0,0,0,0,0,1,0,0,0,NaN,0.415855,FedAsync,0.100000,8,0.500000,20,1,0.000000
171.170,88,0.110000,0.514110,0,0,0,0,0,0,1,0,0,NaN,0.426546,FedAsync,0.100000,8,0.500000,20,1,0.000000
173.246,88,0.110000,0.507949,0,0,0,0,0,0,0,0,0,NaN,0.426546,FedAsync,0.100000,8,0.500000,20,1,0.000000
175.088,89,0.108700,0.508317,0,0,0,0,0,0,1,0,0,NaN,0.430649,FedAsync,0.100000,8,0.500000,20,1,0.000000
175.943,90,0.109600,0.511528,0,0,0,0,0,0,1,0,0,NaN,0.429212,FedAsync,0.100000,8,0.500000,20,1,0.000000
177.960,90,0.109600,0.505732,0,0,0,0,0,0,0,0,0,NaN,0.429212,FedAsync,0.100000,8,0.500000,20,1,0.000000
179.317,92,0.108100,0.513058,0,0,0,0,0,0,2,0,0,NaN,0.422705,FedAsync,0.100000,8,0.500000,20,1,0.000000
180.161,93,0.108700,0.516205,0,0,0,0,0,0,1,0,0,NaN,0.420465,FedAsync,0.100000,8,0.500000,20,1,0.000000
181.926,93,0.108700,0.511198,0,0,0,0,0,0,0,0,0,NaN,0.420465,FedAsync,0.100000,8,0.500000,20,1,0.000000
183.599,93,0.108700,0.506539,0,0,0,0,0,0,0,0,0,NaN,0.420465,FedAsync,0.100000,8,0.500000,20,1,0.000000
184.769,95,0.108700,0.514154,0,0,0,0,0,0,2,0,0,NaN,0.415853,FedAsync,0.100000,8,0.500000,20,1,0.000000
186.148,96,0.108800,0.515720,0,0,0,0,0,0,1,0,0,NaN,0.412768,FedAsync,0.100000,8,0.500000,20,1,0.000000
187.590,96,0.108800,0.511754,0,0,0,0,0,0,0,0,0,NaN,0.412768,FedAsync,0.100000,8,0.500000,20,1,0.000000
188.852,97,0.107900,0.513631,0,0,0,0,0,0,1,0,0,NaN,0.409301,FedAsync,0.100000,8,0.500000,20,1,0.000000
189.753,98,0.108500,0.516460,0,0,0,0,0,0,1,0,0,NaN,0.411535,FedAsync,0.100000,8,0.500000,20,1,0.000000
191.461,98,0.108500,0.511853,0,0,0,0,0,0,0,0,0,NaN,0.411535,FedAsync,0.100000,8,0.500000,20,1,0.000000
193.773,100,0.108500,0.516067,0,0,0,0,0,1,1,0,0,NaN,0.405829,FedAsync,0.100000,8,0.500000,20,1,0.000000
194.774,101,0.108900,0.518549,0,0,0,0,0,0,1,0,0,NaN,0.403244,FedAsync,0.100000,8,0.500000,20,1,0.000000
196.531,101,0.108900,0.513914,0,0,0,0,0,0,0,0,0,NaN,0.403244,FedAsync,0.100000,8,0.500000,20,1,0.000000
197.911,101,0.108900,0.510330,0,0,0,0,0,0,0,0,0,NaN,0.403244,FedAsync,0.100000,8,0.500000,20,1,0.000000
199.124,103,0.108400,0.517266,0,0,0,0,0,1,1,0,0,NaN,0.402886,FedAsync,0.100000,8,0.500000,20,1,0.000000
200.127,104,0.108900,0.519671,0,0,0,0,0,0,1,0,0,NaN,0.401665,FedAsync,0.100000,8,0.500000,20,1,0.000000
201.454,104,0.108900,0.516246,0,0,0,0,0,0,0,0,0,NaN,0.401665,FedAsync,0.100000,8,0.500000,20,1,0.000000
202.657,105,0.108600,0.518116,0,0,0,0,0,0,1,0,0,NaN,0.397868,FedAsync,0.100000,8,0.500000,20,1,0.000000
204.058,105,0.108600,0.514560,0,0,0,0,0,0,0,0,0,NaN,0.397868,FedAsync,0.100000,8,0.500000,20,1,0.000000
205.085,106,0.108800,0.516858,0,0,0,0,0,0,1,0,0,NaN,0.404143,FedAsync,0.100000,8,0.500000,20,1,0.000000
206.762,106,0.108800,0.512666,0,0,0,0,0,0,0,0,0,NaN,0.404143,FedAsync,0.100000,8,0.500000,20,1,0.000000
208.402,108,0.108800,0.518230,0,0,0,0,0,1,1,0,0,NaN,0.417958,FedAsync,0.100000,8,0.500000,20,1,0.000000
209.649,109,0.105500,0.519917,0,0,0,0,0,0,1,0,0,NaN,0.422830,FedAsync,0.100000,8,0.500000,20,1,0.000000
210.994,109,0.105500,0.516603,0,0,0,0,0,0,0,0,0,NaN,0.422830,FedAsync,0.100000,8,0.500000,20,1,0.000000
212.710,109,0.105500,0.512434,0,0,0,0,0,0,0,0,0,NaN,0.422830,FedAsync,0.100000,8,0.500000,20,1,0.000000
214.068,111,0.107600,0.518528,0,0,0,0,0,1,1,0,0,NaN,0.418168,FedAsync,0.100000,8,0.500000,20,1,0.000000
215.309,112,0.107800,0.520184,0,0,0,0,0,0,1,0,0,NaN,0.416194,FedAsync,0.100000,8,0.500000,20,1,0.000000
216.629,112,0.107800,0.517013,0,0,0,0,0,0,0,0,0,NaN,0.416194,FedAsync,0.100000,8,0.500000,20,1,0.000000
217.767,112,0.107800,0.514311,0,0,0,0,0,0,0,0,0,NaN,0.416194,FedAsync,0.100000,8,0.500000,20,1,0.000000
218.716,113,0.105800,0.516651,0,0,0,0,0,0,1,0,0,NaN,0.414460,FedAsync,0.100000,8,0.500000,20,1,0.000000
219.702,114,0.108800,0.518885,0,0,0,0,0,0,1,0,0,NaN,0.413799,FedAsync,0.100000,8,0.500000,20,1,0.000000
221.377,114,0.108800,0.514959,0,0,0,0,0,0,0,0,0,NaN,0.413799,FedAsync,0.100000,8,0.500000,20,1,0.000000
222.697,117,0.105700,0.525377,0,0,0,0,0,1,2,0,0,NaN,0.405068,FedAsync,0.100000,8,0.500000,20,1,0.000000
223.491,117,0.105700,0.523510,0,0,0,0,0,0,0,0,0,NaN,0.405068,FedAsync,0.100000,8,0.500000,20,1,0.000000
225.427,117,0.105700,0.519014,0,0,0,0,0,0,0,0,0,NaN,0.405068,FedAsync,0.100000,8,0.500000,20,1,0.000000
227.097,117,0.105700,0.515199,0,0,0,0,0,0,0,0,0,NaN,0.405068,FedAsync,0.100000,8,0.500000,20,1,0.000000
228.261,120,0.107700,0.525714,0,0,0,0,0,1,2,0,0,NaN,0.404107,FedAsync,0.100000,8,0.500000,20,1,0.000000
229.774,120,0.107700,0.522251,0,0,0,0,0,0,0,0,0,NaN,0.404107,FedAsync,0.100000,8,0.500000,20,1,0.000000
231.315,120,0.107700,0.518774,0,0,0,0,0,0,0,0,0,NaN,0.404107,FedAsync,0.100000,8,0.500000,20,1,0.000000
232.208,121,0.107200,0.521084,0,0,0,0,0,0,1,0,0,NaN,0.401688,FedAsync,0.100000,8,0.500000,20,1,0.000000
233.332,122,0.107900,0.522860,0,0,0,0,0,0,1,0,0,NaN,0.402128,FedAsync,0.100000,8,0.500000,20,1,0.000000
234.146,122,0.107900,0.521043,0,0,0,0,0,0,0,0,0,NaN,0.402128,FedAsync,0.100000,8,0.500000,20,1,0.000000
235.865,122,0.107900,0.517245,0,0,0,0,0,0,0,0,0,NaN,0.402128,FedAsync,0.100000,8,0.500000,20,1,0.000000
237.025,125,0.108100,0.527370,0,0,0,0,0,1,2,0,0,NaN,0.396660,FedAsync,0.100000,8,0.500000,20,1,0.000000
237.900,125,0.108100,0.525432,0,0,0,0,0,0,0,0,0,NaN,0.396660,FedAsync,0.100000,8,0.500000,20,1,0.000000
238.872,125,0.108100,0.523292,0,0,0,0,0,0,0,0,0,NaN,0.396660,FedAsync,0.100000,8,0.500000,20,1,0.000000
240.943,125,0.108100,0.518796,0,0,0,0,0,0,0,0,0,NaN,0.396660,FedAsync,0.100000,8,0.500000,20,1,0.000000
242.591,128,0.110200,0.527637,0,0,0,0,0,1,2,0,0,NaN,0.413159,FedAsync,0.100000,8,0.500000,20,1,0.000000
243.556,128,0.110200,0.525547,0,0,0,0,0,0,0,0,0,NaN,0.413159,FedAsync,0.100000,8,0.500000,20,1,0.000000
246.385,128,0.110200,0.519513,0,0,0,0,0,0,0,0,0,NaN,0.413159,FedAsync,0.100000,8,0.500000,20,1,0.000000
247.562,130,0.105100,0.525120,0,0,0,0,0,0,2,0,0,NaN,0.417911,FedAsync,0.100000,8,0.500000,20,1,0.000000
248.443,130,0.105100,0.523259,0,0,0,0,0,0,0,0,0,NaN,0.417911,FedAsync,0.100000,8,0.500000,20,1,0.000000
250.537,130,0.105100,0.518886,0,0,0,0,0,0,0,0,0,NaN,0.417911,FedAsync,0.100000,8,0.500000,20,1,0.000000
251.655,131,0.104900,0.520554,0,0,0,0,0,1,0,0,0,NaN,0.416582,FedAsync,0.100000,8,0.500000,20,1,0.000000
252.464,133,0.104100,0.526808,0,0,0,0,0,0,2,0,0,NaN,0.412965,FedAsync,0.100000,8,0.500000,20,1,0.000000
253.890,133,0.104100,0.523850,0,0,0,0,0,0,0,0,0,NaN,0.412965,FedAsync,0.100000,8,0.500000,20,1,0.000000
255.225,133,0.104100,0.521110,0,0,0,0,0,0,0,0,0,NaN,0.412965,FedAsync,0.100000,8,0.500000,20,1,0.000000
256.189,135,0.101700,0.526954,0,0,0,0,0,1,1,0,0,NaN,0.407448,FedAsync,0.100000,8,0.500000,20,1,0.000000
257.247,136,0.105300,0.528675,0,0,0,0,0,0,1,0,0,NaN,0.406953,FedAsync,0.100000,8,0.500000,20,1,0.000000
258.955,136,0.105300,0.525188,0,0,0,0,0,0,0,0,0,NaN,0.406953,FedAsync,0.100000,8,0.500000,20,1,0.000000
260.404,138,0.108100,0.529945,0,0,0,0,0,0,2,0,0,NaN,0.408701,FedAsync,0.100000,8,0.500000,20,1,0.000000
261.208,138,0.108100,0.528314,0,0,0,0,0,0,0,0,0,NaN,0.408701,FedAsync,0.100000,8,0.500000,20,1,0.000000
263.344,138,0.108100,0.524030,0,0,0,0,0,0,0,0,0,NaN,0.408701,FedAsync,0.100000,8,0.500000,20,1,0.000000
264.565,139,0.109200,0.525391,0,0,0,0,0,1,0,0,0,NaN,0.405347,FedAsync,0.100000,8,0.500000,20,1,0.000000
265.411,141,0.109500,0.531252,0,0,0,0,0,0,2,0,0,NaN,0.402487,FedAsync,0.100000,8,0.500000,20,1,0.000000
266.700,141,0.109500,0.528683,0,0,0,0,0,0,0,0,0,NaN,0.402487,FedAsync,0.100000,8,0.500000,20,1,0.000000
267.921,141,0.109500,0.526274,0,0,0,0,0,0,0,0,0,NaN,0.402487,FedAsync,0.100000,8,0.500000,20,1,0.000000
