client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg
0,1.437790,0.699458,2.521654,0.100000,0
3,1.460791,0.542391,2.663797,0.102000,1
1,1.530956,0.594951,3.049111,0.099800,2
4,1.646097,0.471231,2.885377,0.100100,3
2,2.387118,0.145963,2.327514,0.118600,4
5,0.900862,0.875871,3.320235,0.100000,5
7,1.714490,0.621069,2.459255,0.100000,6
6,1.246960,0.740075,3.050679,0.101000,7
8,1.160292,0.753937,3.360540,0.104600,8
9,0.843268,0.914511,3.354992,0.100000,9
10,1.338310,0.705701,3.118227,0.100000,10
11,1.167830,0.736003,3.451213,0.119100,11
12,1.914752,0.386249,2.754846,0.100000,12
14,2.753652,0.041096,2.376048,0.100100,13
13,1.960226,0.319822,2.731150,0.100600,14
16,2.389120,0.261780,2.369077,0.100400,15
15,0.956010,0.916094,3.403515,0.100000,16
17,1.483527,0.514882,3.191054,0.156900,17
0,1.487746,0.569326,3.034333,0.100000,18
3,1.503197,0.515217,3.295167,0.164200,19
18,1.463328,0.566511,3.069678,0.101000,20
19,1.756246,0.463988,2.957657,0.100500,21
1,1.483382,0.590783,3.231543,0.111500,22
4,1.572263,0.474876,3.124546,0.106000,23
2,1.967414,0.400621,2.618060,0.100200,24
5,0.838883,0.897403,3.252280,0.100000,25
7,1.037164,0.883648,3.313782,0.100000,26
6,1.242547,0.707917,3.155602,0.103300,27
8,1.062424,0.765967,3.412330,0.113300,28
10,1.175012,0.703390,4.134678,0.100000,29
9,0.905161,0.854167,3.406637,0.100000,30
12,1.654917,0.524772,3.132069,0.100000,31
11,1.018801,0.779935,3.391756,0.148200,32
14,2.605322,0.020548,2.307660,0.125000,33
16,2.627192,0.010471,2.252335,0.176500,34
15,0.797650,0.977992,3.802645,0.100000,35
13,1.749790,0.389228,2.903527,0.130500,36
17,1.388837,0.568636,3.211399,0.178600,37
0,1.242460,0.718823,2.891439,0.153300,38
3,1.409350,0.617391,3.323552,0.168100,39
19,1.370809,0.630781,3.690129,0.126100,40
18,1.409675,0.567864,2.897420,0.137900,41
1,1.363790,0.625521,2.942094,0.182000,42
2,1.671940,0.391304,3.040155,0.100100,43
4,1.550504,0.474616,3.088024,0.113400,44
5,0.809723,0.901837,3.002282,0.101900,45
7,1.323734,0.676101,3.298964,0.100000,46
6,1.123224,0.752939,2.873626,0.142000,47
8,0.985197,0.794619,3.431786,0.130400,48
10,0.909085,0.868259,3.873749,0.100000,49
9,0.754881,0.910560,3.584571,0.100000,50
14,2.519573,0.068493,2.309038,0.121000,51
12,1.582966,0.537917,2.877918,0.119600,52
11,0.920569,0.809563,3.328110,0.176400,53
16,2.591006,0.010471,2.237723,0.174200,54
15,1.501954,0.629986,3.871436,0.100000,55
13,1.584565,0.443642,2.858435,0.178200,56
17,1.323177,0.589294,3.104732,0.168900,57
0,1.402373,0.639814,2.889331,0.171400,58
19,1.389257,0.599697,3.103154,0.166800,59
3,1.324942,0.623913,3.077268,0.168600,60
2,1.284792,0.680124,3.386706,0.104900,61
18,1.403217,0.546971,2.910559,0.119500,62
4,1.484170,0.493882,3.306534,0.118800,63
5,0.790087,0.908170,3.344688,0.105100,64
1,1.307856,0.638258,2.768998,0.179000,65
7,1.584430,0.529874,2.934167,0.100100,66
6,1.142406,0.749168,2.941895,0.151400,67
8,0.933529,0.809930,3.793404,0.110200,68
9,0.820565,0.894756,3.753244,0.100000,69
10,0.904354,0.845146,3.648342,0.100000,70
16,2.475526,0.047120,2.204715,0.199500,71
14,2.599350,0.044521,2.263768,0.113800,72
11,0.913871,0.815488,3.210585,0.148600,73
12,1.604573,0.525784,2.775381,0.117500,74
15,1.481390,0.573590,3.672150,0.100000,75
0,1.347870,0.656081,2.789778,0.156700,76
13,1.522992,0.476957,2.957394,0.178700,77
19,1.375695,0.609553,3.563489,0.150800,78
3,1.231711,0.673370,3.065186,0.169400,79
17,1.295631,0.607064,3.054885,0.157500,80
2,1.438517,0.509317,3.333440,0.100900,81
5,0.857101,0.873021,3.432741,0.108000,82
4,1.437296,0.523822,3.189482,0.136600,83
18,1.399498,0.542763,2.690704,0.190400,84
1,1.295051,0.645669,2.798720,0.214000,85
7,1.418193,0.633648,3.354910,0.100100,86
6,1.107253,0.759370,2.697845,0.172700,87
9,0.834156,0.894756,3.703114,0.100000,88
8,0.921646,0.820429,3.163125,0.164500,89
10,0.858096,0.871341,3.692222,0.100000,90
16,1.848334,0.418848,2.317660,0.175900,91
14,2.539831,0.047945,2.178901,0.122600,92
12,1.453776,0.595551,2.672102,0.134600,93
11,0.871377,0.831835,3.301282,0.136000,94
15,1.419696,0.636864,3.482275,0.100000,95
0,1.244480,0.714950,2.975434,0.151300,96
19,1.288255,0.661107,3.061331,0.169600,97
13,1.552854,0.465852,2.737531,0.162700,98
3,1.289410,0.650000,3.278651,0.167800,99
