client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg,staleness
4,1.670571647013825,0.5175054704595186,1.6730678642343901,0.5164113785557987,1,0.0
1,1.9643696215951127,0.3475258918296893,1.9601469225109789,0.36018411967779057,2,1.0
0,1.899752071361668,0.32639545884578997,1.8988744702785785,0.32781456953642385,3,2.0
4,1.650262162513232,0.5317286652078774,1.656988765791678,0.5339168490153173,4,2.0
3,1.6866937499573231,0.40709180868609124,1.6875643862545524,0.411214953271028,5,4.0
2,1.7140169346695922,0.35476892822025563,1.711304260026975,0.35575221238938054,6,5.0
6,1.885657169869536,0.34544208361891704,1.8908688883980795,0.3420150788211104,7,4.0
6,1.875879455952713,0.34818368745716244,1.866380549686424,0.3474982864976011,7,2.0
9,1.93025358275955,0.318762278978389,1.9302748331620792,0.3163064833005894,8,3.0
10,1.9576913656204091,0.3009888751545117,1.9629492960105868,0.3009888751545117,9,2.0
7,1.5761317759123532,0.4069092827004219,1.5754917759432572,0.40479957805907174,9,5.0
11,1.899878980903565,0.2846946867565424,1.907773050876197,0.27835051546391754,10,3.0
10,1.943474524984843,0.28986402966625463,1.947124692506637,0.28862793572311496,11,3.0
6,1.859070851101787,0.34544208361891704,1.858664489756552,0.33447566826593556,12,4.0
6,1.8243365233854696,0.3728581220013708,1.8189627836631372,0.3721727210418095,12,2.0
14,1.6094869344972718,0.429251269035533,1.612279274136887,0.4276649746192893,13,3.0
11,1.8259512821329102,0.3711340206185567,1.8297483209198566,0.38144329896907214,14,2.0
11,1.817554299553456,0.3568596352101507,1.8084220585607518,0.3711340206185567,14,1.0
7,1.5143500697260668,0.4340717299578059,1.5105535596734865,0.44013713080168776,15,4.0
6,1.7346367127606115,0.39136394790952705,1.7362758344456788,0.3858807402330363,15,1.0
18,1.6870389677022959,0.4007792207792208,1.6824332013068262,0.3992207792207792,16,3.0
11,1.817228566550906,0.3338620142743854,1.8140752212477524,0.3362410785091198,17,2.0
14,1.6216549062486834,0.41973350253807107,1.6198213015716088,0.4143401015228426,18,4.0
6,1.7065865035903545,0.4139821795750514,1.7130547085390098,0.4023303632625086,19,3.0
7,1.5495092064016478,0.41640295358649787,1.5475058299076707,0.41139240506329117,19,4.0
6,1.700628235456141,0.40986977381768336,1.693491611029695,0.40781357093899934,20,2.0
12,1.2008713553793988,0.5303482587064676,1.1980522193718905,0.5263681592039801,21,2.0
13,1.7928801706141009,0.4046746104491292,1.7906572233089932,0.4005499541704858,22,3.0
18,1.683371909810351,0.4038961038961039,1.6909085631680179,0.3935064935064935,23,6.0
15,1.6150393812786654,0.4950118764845606,1.6077363727211669,0.5021377672209026,23,1.0
12,1.1265566409523808,0.5860696517412936,1.1295281500365604,0.5800995024875621,24,1.0
7,1.4422691406579964,0.47151898734177217,1.4374181298766961,0.46492616033755274,25,5.0
18,1.6633762556546694,0.4142857142857143,1.6602511506885678,0.4135064935064935,25,3.0
13,1.7533635263810128,0.41017415215398717,1.7521132907115682,0.41017415215398717,26,3.0
15,1.5662432897119227,0.5467933491686461,1.5749847921226483,0.5463182897862233,26,2.0
12,1.0905070919302566,0.5920398009950248,1.0825921244882233,0.5950248756218905,27,2.0
7,1.444370398541543,0.4475210970464135,1.4392638618936016,0.4467299578059072,28,4.0
13,1.740665680547027,0.4138405132905591,1.7505455490211956,0.41842346471127406,29,3.0
15,1.5725673437684846,0.5235154394299287,1.5748074332212325,0.5244655581947744,30,3.0
18,1.6759206995406708,0.4057142857142857,1.6783254101988556,0.4083116883116883,31,4.0
12,1.0469693483997933,0.6049751243781094,1.0419946649181309,0.608955223880597,32,3.0
12,1.1385872088854585,0.527363184079602,1.1347884628903213,0.5412935323383085,32,2.0
13,1.761253534272436,0.41979835013748856,1.7552168185726205,0.4298808432630614,33,2.0
7,1.4352405327784865,0.4340717299578059,1.4338078800636003,0.44646624472573837,34,4.0
9,1.723999233751728,0.37278978388998035,1.7303653775123342,0.3570726915520629,34,3.0
12,0.9962986032761152,0.636318407960199,0.9944526812923489,0.6338308457711442,35,2.0
18,1.6248464430771865,0.42,1.6251832361964436,0.42077922077922075,36,4.0
13,1.6749872169179942,0.4156736938588451,1.675715764654983,0.4138405132905591,37,2.0
7,1.564084149614165,0.40479957805907174,1.5611517871985456,0.4045358649789029,38,5.0
9,1.628793875454451,0.41404715127701375,1.6255497007332522,0.4111001964636542,38,3.0
12,1.0070196808867193,0.5960199004975124,1.0131457909422728,0.5955223880597015,39,3.0
0,1.7286151602455435,0.4139072847682119,1.7314766158218529,0.4087038789025544,40,3.0
7,1.374921897795633,0.47389240506329117,1.3789463168961087,0.4741561181434599,41,5.0
8,1.625147013170828,0.4599916212819439,1.6170644115892274,0.4578969417679095,42,4.0
9,1.5759919753009068,0.4263261296660118,1.5840244222952014,0.41846758349705304,43,3.0
11,1.609480170292291,0.4210943695479778,1.6074429541519009,0.4314036478984933,43,1.0
9,1.697248209670391,0.33546168958742634,1.705873495469159,0.3349705304518664,44,3.0
3,1.5309511326118246,0.4290819131390874,1.5289850976193193,0.4348543155579989,45,4.0
15,1.4775412595753432,0.517814726840855,1.4782546933076728,0.5144893111638955,46,3.0
11,1.5611635947586713,0.4417129262490087,1.5688343499030128,0.44409199048374304,47,2.0
7,1.3474388484713398,0.4868143459915612,1.3438294683327654,0.4825949367088608,47,4.0
11,1.570042692130752,0.40602696272799366,1.5829686524847213,0.4036478984932593,48,2.0
16,1.8359497349841976,0.35622096024780586,1.8182461144201647,0.35209086215797625,49,3.0
10,1.7734860286429728,0.3368355995055624,1.778595110541958,0.3368355995055624,50,4.0
15,1.517787028774796,0.5102137767220902,1.5192834608911618,0.5021377672209026,51,3.0
1,1.6007810730928655,0.4643268124280783,1.608305032288932,0.47295742232451093,52,2.0
7,1.3680040921843002,0.48866033755274263,1.3765041737616817,0.4831223628691983,53,5.0
4,1.2450457452684316,0.6083150984682714,1.2340096477867477,0.6083150984682714,54,1.0
